	utterances	interjection	adverb	subobjvrb	neg-keywords
844	[mhm]	[['mhm']]	[[]]	[[[], []]]	[[[['mhm']], nan]]
845	[uhm]	[[]]	[['uhm']]	[[[], []]]	[[[['uhm']], nan]]
846	[uh]	[['uh']]	[[]]	[[[], []]]	[[[['uh']], nan]]
847	[are, you, from, germany]	[['germany']]	[['germany']]	[[[('you', 'are')], []]]	[[[['are', 'are', 'are', 'from']], nan]]
848	[no, i, am, not, from, germany]	[['no', 'i', 'germany']]	[['not', 'germany']]	[[[('i', 'am')], []]]	[[[[not, from]], nan]]
849	[uhm]	[[]]	[['uhm']]	[[[], []]]	[[[['uhm']], nan]]
850	[are, you, from, america]	[['america']]	[['america']]	[[[('you', 'are')], []]]	[[[['are', 'are', 'are', 'from']], nan]]
851	[no, i, am, not, from, america]	[['no', 'i', 'america']]	[['not', 'america']]	[[[('i', 'am')], []]]	[[[[not, from]], nan]]
852	[uh]	[['uh']]	[[]]	[[[], []]]	[[[['uh']], nan]]
853	[what, were, you, doing, when, you, were, alive]	[['what']]	[['what', 'when', 'alive']]	[[[('you', 'doing'), ('you', 'were')], []]]	[[[were, you], nan]]
854	[ehm]	[['ehm']]	[[]]	[[[], []]]	[[[['ehm']], nan]]
855	[let, me, think, for, a, minute]	[['a', 'minute']]	[['minute']]	[[[('me', 'think')], []]]	[[[['let', 'think', 'let', 'think', 'minute', 'for']], nan]]
856	[uhm]	[[]]	[['uhm']]	[[[], []]]	[[[['uhm']], nan]]
857	[i, was]	[['i']]	[[]]	[[[('i', 'was')], []]]	[[[['was', 'was']], nan]]
858	[i, was, a, princess]	[['i', 'a', 'princess']]	[['princess']]	[[[('i', 'was')], []]]	[[[['was', 'was', 'princess', 'was']], nan]]
859	[i, was]	[['i']]	[[]]	[[[('i', 'was')], []]]	[[[['was', 'was']], nan]]
860	[when, i, was, alive]	[['i']]	[['when', 'alive']]	[[[('i', 'was')], []]]	[[[['was', 'was', 'was', 'was']], nan]]
861	[and, where, are, you, from]	[['and']]	[['where']]	[[[('you', 'are')], []]]	[[[['are', 'are', 'are', 'are', 'are']], nan]]
862	[i, am, from, england]	[['i', 'england']]	[['england']]	[[[('i', 'am')], []]]	[[[['am', 'am', 'am', 'from']], nan]]
863	[okay]	[['okay']]	[[]]	[[[], []]]	[[[['okay']], nan]]
864	[uhm]	[[]]	[['uhm']]	[[[], []]]	[[[['uhm']], nan]]
865	[uh]	[['uh']]	[[]]	[[[], []]]	[[[['uh']], nan]]
866	[where, did, you, die]	[[]]	[['where']]	[[[('you', 'die')], []]]	[[[did, you], nan]]
867	[just, a, second]	[['a']]	[['just', 'second']]	[[[], []]]	[[[['second', 'second', 'second']], nan]]
868	[uhm]	[[]]	[['uhm']]	[[[], []]]	[[[['uhm']], nan]]
869	[i, died, in, paris]	[['i', 'paris']]	[['paris']]	[[[('i', 'died')], []]]	[[[['died', 'died', 'died', 'in']], nan]]
870	[mhm]	[['mhm']]	[[]]	[[[], []]]	[[[['mhm']], nan]]
871	[uhm]	[[]]	[['uhm']]	[[[], []]]	[[[['uhm']], nan]]
872	[uhm]	[[]]	[['uhm']]	[[[], []]]	[[[['uhm']], nan]]
873	[you, are, princess, diana]	[['diana']]	[['princess', 'diana']]	[[[('you', 'are')], []]]	[[[['are', 'are', 'are', 'are']], nan]]
874	[uh]	[['uh']]	[[]]	[[[], []]]	[[[['uh']], nan]]
875	[yes]	[['yes']]	[[]]	[[[], []]]	[[[['yes']], nan]]
876	[that, is, the, correct, answer]	[['answer']]	[['correct', 'answer']]	[[[('that', 'is')], []]]	[[[['is', 'is', 'answer', 'answer', 'is']], nan]]
877	[good, job]	[['job']]	[['good', 'job']]	[[[], []]]	[[[['job', 'job']], nan]]
878	[okay]	[['okay']]	[[]]	[[[], []]]	[[[['okay']], nan]]
879	[alright]	[['alright']]	[[]]	[[[], []]]	[[[['alright']], nan]]
880	[alright, hello, again]	[['alright', 'hello']]	[['again']]	[[[], []]]	[[[['alright', 'alright', 'alright']], nan]]
881	[hello, again]	[['hello']]	[['again']]	[[[], []]]	[[[['hello', 'hello']], nan]]
882	[hello]	[['hello']]	[[]]	[[[], []]]	[[[['hello']], nan]]
883	[are, you, ready, to, continue]	[[]]	[['ready']]	[[[('you', 'are')], []]]	[[[to, continue], nan]]
884	[yes, i, am]	[['yes', 'i']]	[[]]	[[[('i', 'am')], []]]	[[[['am', 'am', 'am']], nan]]
885	[great]	[[]]	[['great']]	[[[], []]]	[[[['great']], nan]]
886	[uh]	[['uh']]	[[]]	[[[], []]]	[[[['uh']], nan]]
887	[do, you, remember, all, of, the, rules, or, do, you, have, any, questions]	[['rules', 'or', 'questions']]	[['all', 'rule', 'question']]	[[[('you', 'remember'), ('you', 'have')], []]]	[[[do, you], [do, you], nan]]
888	[uh]	[['uh']]	[[]]	[[[], []]]	[[[['uh']], nan]]
889	[yes, and, no, to, the, other, question]	[['yes', 'and', 'no', 'question']]	[['other', 'question']]	[[[], []]]	[[[['no', 'no', 'no', 'no', 'question', 'question', 'to']], nan]]
890	[okay]	[['okay']]	[[]]	[[[], []]]	[[[['okay']], nan]]
891	[so, you, know, all, of, the, rules]	[['rules']]	[['so', 'all', 'rule']]	[[[('you', 'know')], []]]	[[[['know', 'know', 'know', 'know', 'all', 'rules', 'of']], nan]]
892	[yes, i, do]	[['yes', 'i']]	[[]]	[[[('i', 'do')], []]]	[[[['do', 'do', 'do']], nan]]
893	[great]	[[]]	[['great']]	[[[], []]]	[[[['great']], nan]]
894	[alright]	[['alright']]	[[]]	[[[], []]]	[[[['alright']], nan]]
895	[lets, go, ahead, and, get, started, then]	[['lets', 'and']]	[['let', 'ahead', 'then']]	[[[], []]]	[[[get, started], nan]]
896	[what, is, your, first, question]	[['what', 'question']]	[['what', '-PRON-', 'first', 'question']]	[[[('question', 'is')], []]]	[[[['is', 'is', 'question', 'question', 'is']], nan]]
897	[uh]	[['uh']]	[[]]	[[[], []]]	[[[['uh']], nan]]
898	[what, are, you, famous, for]	[['what']]	[['what', 'famous']]	[[[('you', 'are')], []]]	[[[['are', 'are', 'are', 'are', 'are']], nan]]
899	[uhm]	[[]]	[['uhm']]	[[[], []]]	[[[['uhm']], nan]]
900	[i, am, famous, for, being, one, of, the, wealthiest, and, most, powerful, women, in, western, europe, during, the, middle, ages]	[['i', 'and', 'women', 'europe', 'ages']]	[['famous', 'wealthy', 'most', 'powerful', 'woman', 'western', 'europe', 'middle', 'age']]	[[[('i', 'am')], []]]	[[[['am', 'am', 'am', 'famous', 'for', 'being', 'one', 'women', 'women', 'wealthiest', 'powerful', 'wealthiest', 'of', 'women', 'europe', 'in', 'being', 'ages', 'ages', 'during']], nan]]
901	[$, LAUGH]	[['$']]	[[]]	[[[], []]]	[[[['LAUGH', 'LAUGH']], nan]]
902	[are, you, part, of, the, royalty, or, were, you, part, of, the, royalty, rather]	[['part', 'royalty', 'or', 'part', 'royalty']]	[['part', 'royalty', 'part', 'royalty', 'rather']]	[[[('you', 'are'), ('you', 'were')], []]]	[[[['are', 'are', 'are', 'part', 'royalty', 'of', 'are', 'are', 'were', 'were', 'part', 'royalty', 'of', 'were']], nan]]
903	[yes, i, was]	[['yes', 'i']]	[[]]	[[[('i', 'was')], []]]	[[[['was', 'was', 'was']], nan]]
904	[which, country, $, UNINTELLIGIBLE]	[['country', '$']]	[['which', 'country', 'unintelligible']]	[[[], []]]	[[[['country', 'country', 'UNINTELLIGIBLE', 'country']], nan]]
905	[yeah]	[['yeah']]	[[]]	[[[], []]]	[[[['yeah']], nan]]
906	[uh]	[['uh']]	[[]]	[[[], []]]	[[[['uh']], nan]]
907	[france]	[['france']]	[['france']]	[[[], []]]	[[[['france']], nan]]
908	[france]	[['france']]	[['france']]	[[[], []]]	[[[['france']], nan]]
909	[uh]	[['uh']]	[[]]	[[[], []]]	[[[['uh']], nan]]
910	[okay]	[['okay']]	[[]]	[[[], []]]	[[[['okay']], nan]]
911	[do, I, know, any, French, which]	[['I']]	[['french', 'which']]	[[[('I', 'know')], []]]	[[[do, I], nan]]
912	[during, which, years, exactly, did, you, reign]	[['years']]	[['which', 'year', 'exactly']]	[[[('you', 'reign')], []]]	[[[did, you], nan]]
913	[uhm]	[[]]	[['uhm']]	[[[], []]]	[[[['uhm']], nan]]
914	[could, you, clarify]	[[]]	[[]]	[[[('you', 'clarify')], []]]	[[[could, you], nan]]
915	[okay]	[['okay']]	[[]]	[[[], []]]	[[[['okay']], nan]]
916	[uh]	[['uh']]	[[]]	[[[], []]]	[[[['uh']], nan]]
917	[while, you, were, at, the, peak, of, your, power, which, position, did, you, occupy, in, the, country]	[['peak', 'power', 'position', 'country']]	[['peak', '-PRON-', 'power', 'which', 'position', 'country']]	[[[('you', 'were'), ('you', 'occupy')], []]]	[[[did, you], nan]]
918	[uh]	[['uh']]	[[]]	[[[], []]]	[[[['uh']], nan]]
919	[which, position]	[['position']]	[['which', 'position']]	[[[], []]]	[[[['position', 'position']], nan]]
920	[uhm]	[[]]	[['uhm']]	[[[], []]]	[[[['uhm']], nan]]
921	[i, was, the, queen, consort, of, france, and, later, the, queen, consort, of, england]	[['i', 'queen', 'consort', 'france', 'and', 'queen', 'consort', 'england']]	[['queen', 'consort', 'france', 'later', 'queen', 'consort', 'england']]	[[[('i', 'was')], []]]	[[[['was', 'was', 'consort', 'consort', 'was', 'consort', 'of', 'consort', 'consort', 'consort', 'consort', 'consort', 'consort', 'of']], nan]]
922	[okay]	[['okay']]	[[]]	[[[], []]]	[[[['okay']], nan]]
923	[and, during, which, year, were, you, the, queen, consort, of, england]	[['and', 'year', 'queen', 'consort', 'england']]	[['which', 'year', 'queen', 'consort', 'england']]	[[[('you', 'were')], []]]	[[[['were', 'were', 'year', 'during', 'were', 'were', 'consort', 'consort', 'were', 'consort', 'of']], nan]]
924	[uhm]	[[]]	[['uhm']]	[[[], []]]	[[[['uhm']], nan]]
925	[years]	[['years']]	[['year']]	[[[], []]]	[[[['years']], nan]]
926	[from, eleven, fifty, four, to, eleven, eighty, nine]	[[]]	[[]]	[[[], []]]	[[[['from', 'four', 'four', 'from', 'four', 'eighty', 'to', 'from']], nan]]
927	[okay]	[['okay']]	[[]]	[[[], []]]	[[[['okay']], nan]]
928	[uh]	[['uh']]	[[]]	[[[], []]]	[[[['uh']], nan]]
929	[wait]	[[]]	[[]]	[[[], []]]	[[[['wait']], nan]]
930	[now, how, do, i, ask, that]	[['i']]	[['now', 'how', 'that']]	[[[('i', 'ask')], []]]	[[[do, i], nan]]
931	[how, do]	[[]]	[['how']]	[[[], []]]	[[[['do', 'do']], nan]]
932	[now, that, does, not, work]	[[]]	[['now', 'not']]	[[[('that', 'work')], []]]	[[[does, not], [[not, work]], nan]]
933	[okay]	[['okay']]	[[]]	[[[], []]]	[[[['okay']], nan]]
934	[how, did, you, die]	[[]]	[['how']]	[[[('you', 'die')], []]]	[[[did, you], nan]]
935	[just, a, minute]	[['a', 'minute']]	[['just', 'minute']]	[[[], []]]	[[[['minute', 'minute', 'minute']], nan]]
936	[i, do, nt, have, an, answer, to, that, question]	[['i', 'answer', 'question']]	[['not', 'answer', 'question']]	[[[('i', 'have')], []]]	[[[do, nt], nan]]
937	[okay]	[['okay']]	[[]]	[[[], []]]	[[[['okay']], nan]]
938	[who, was, your, husband, during, your, time, as, queen, regent, of, england]	[['who', 'husband', 'time', 'queen', 'regent', 'england']]	[['who', '-PRON-', 'husband', '-PRON-', 'time', 'queen', 'regent', 'england']]	[[[('who', 'was')], []]]	[[[['was', 'was', 'husband', 'was', 'was', 'time', 'during', 'time', 'as', 'was', 'regent', 'of']], nan]]
939	[uh]	[['uh']]	[[]]	[[[], []]]	[[[['uh']], nan]]
940	[just, a, minute]	[['a', 'minute']]	[['just', 'minute']]	[[[], []]]	[[[['minute', 'minute', 'minute']], nan]]
941	[i, was]	[['i']]	[[]]	[[[('i', 'was')], []]]	[[[['was', 'was']], nan]]
942	[uh, just, a, second]	[['uh', 'a']]	[['just', 'second']]	[[[], []]]	[[[['a', 'uh', 'second', 'second']], nan]]
943	[uh]	[['uh']]	[[]]	[[[], []]]	[[[['uh']], nan]]
944	[just, a, second]	[['a']]	[['just', 'second']]	[[[], []]]	[[[['second', 'second', 'second']], nan]]
945	[yes]	[['yes']]	[[]]	[[[], []]]	[[[['yes']], nan]]
946	[SIL, i, was, married, to, henry, duke, of, normandy, who, became, king, henry, the, second, of, england]	[['i', 'henry', 'duke', 'normandy', 'who', 'king', 'henry', 'second', 'england']]	[['henry', 'duke', 'normandy', 'who', 'king', 'henry', 'second', 'england']]	[[[('i', 'was'), ('who', 'became')], []]]	[[[['SIL', 'was', 'SIL', 'was', 'married', 'duke', 'to', 'duke', 'of', 'became', 'duke', 'henry', 'became', 'second', 'became', 'second', 'of']], nan]]
947	[SIL, i, was]	[['i']]	[[]]	[[[('i', 'was')], []]]	[[[['SIL', 'was', 'SIL']], nan]]
948	[uhm]	[[]]	[['uhm']]	[[[], []]]	[[[['uhm']], nan]]
949	[king]	[['king']]	[['king']]	[[[], []]]	[[[['king']], nan]]
950	[ok]	[['ok']]	[[]]	[[[], []]]	[[[['ok']], nan]]
951	[uhm]	[[]]	[['uhm']]	[[[], []]]	[[[['uhm']], nan]]
952	[what, are, you, most, known, for, in, history, of, humankind]	[['what', 'history', 'humankind']]	[['what', 'most', 'history', 'humankind']]	[[[('you', 'known')], []]]	[[[are, you], nan]]
953	[if, its, not, too, general, for, a, question]	[['a', 'question']]	[['-PRON-', 'not', 'too', 'general', 'question']]	[[[], []]]	[[[[not, too]], nan]]
954	[that, is, a, very, good, question]	[['a', 'question']]	[['very', 'good', 'question']]	[[[('that', 'is')], []]]	[[[['is', 'is', 'question', 'good', 'question', 'is']], nan]]
955	[i, m, not, sure, if, i, can, answer, it]	[['i', 'm', 'i']]	[['not', 'sure', '-PRON-']]	[[[('i', 'm'), ('i', 'answer')], []]]	[[[[not, sure]], [can, answer], nan]]
956	[give, me, just, a, second]	[['a']]	[['just', 'a', 'second']]	[[[], []]]	[[[['give', 'give', 'a', 'give', 'give']], nan]]
957	[not, sure, that, i, can, fully, answer, that, question]	[['i', 'question']]	[['not', 'sure', 'fully', 'question']]	[[[('i', 'answer')], []]]	[[[[not, sure]], [can, fully], nan]]
958	[okay]	[['okay']]	[[]]	[[[], []]]	[[[['okay']], nan]]
959	[can, you, name, one, thing, that, many, people, know, that, you, did]	[['thing', 'people']]	[['thing', 'that', 'many', 'people']]	[[[('you', 'name'), ('people', 'know'), ('you', 'did')], []]]	[[[can, you], nan]]
960	[mh]	[[]]	[[]]	[[[], []]]	[[[['mh']], nan]]
961	[i, was, married, to, two, kings, and, i, participated, in, the, second, crusade, while, queen, of, france]	[['i', 'kings', 'and', 'i', 'crusade', 'queen', 'france']]	[['king', 'second', 'crusade', 'queen', 'france']]	[[[('i', 'was'), ('i', 'participated')], []]]	[[[['was', 'was', 'was', 'married', 'kings', 'to', 'was', 'participated', 'was', 'participated', 'crusade', 'crusade', 'in', 'participated', 'while', 'queen', 'of']], nan]]
962	[okay]	[['okay']]	[[]]	[[[], []]]	[[[['okay']], nan]]
963	[uh]	[['uh']]	[[]]	[[[], []]]	[[[['uh']], nan]]
964	[uh]	[['uh']]	[[]]	[[[], []]]	[[[['uh']], nan]]
965	[did, you, have, any, religious, epiphanies]	[['epiphanies']]	[['religious', 'epiphany']]	[[[('you', 'have')], []]]	[[[did, you], nan]]
966	[uhm]	[[]]	[['uhm']]	[[[], []]]	[[[['uhm']], nan]]
967	[documented]	[[]]	[[]]	[[[], []]]	[[[['documented']], nan]]
968	[i, do, nt, have, an, answer, to, that, question]	[['i', 'answer', 'question']]	[['not', 'answer', 'question']]	[[[('i', 'have')], []]]	[[[do, nt], nan]]
969	[okay]	[['okay']]	[[]]	[[[], []]]	[[[['okay']], nan]]
970	[uhm]	[[]]	[['uhm']]	[[[], []]]	[[[['uhm']], nan]]
971	[are, you, more, famous, for, your, time, in, england, or, in, france]	[['time', 'england', 'or', 'france']]	[['more', 'famous', '-PRON-', 'time', 'england', 'france']]	[[[('you', 'are')], []]]	[[[['are', 'are', 'famous', 'are', 'famous', 'time', 'for', 'time', 'in', 'in', 'in', 'in']], nan]]
972	[unfortunately, i, m, not, sure, how, to, answer, that, question]	[['i', 'm', 'question']]	[['unfortunately', 'not', 'sure', 'how', 'question']]	[[[('i', 'm')], []]]	[[[[not, sure]], [to, answer], nan]]
973	[are, you, considered, a, hero, by, some]	[['a', 'hero']]	[['hero']]	[[[], []]]	[[[are, you], nan]]
974	[that, is, possible]	[[]]	[['possible']]	[[[('that', 'is')], []]]	[[[['is', 'is', 'is']], nan]]
975	[but, i, do, nt, have, a, answer, to, that, question]	[['but', 'i', 'a', 'answer', 'question']]	[['not', 'answer', 'question']]	[[[('i', 'have')], []]]	[[[do, nt], nan]]
976	[okay]	[['okay']]	[[]]	[[[], []]]	[[[['okay']], nan]]
977	[uhm]	[[]]	[['uhm']]	[[[], []]]	[[[['uhm']], nan]]
978	[sorry]	[['sorry']]	[[]]	[[[], []]]	[[[['sorry']], nan]]
979	[yeah]	[['yeah']]	[[]]	[[[], []]]	[[[['yeah']], nan]]
980	[you, re, not, giving, me, a, lot, to, work, with]	[['a', 'lot']]	[['not', 'lot']]	[[[('you', 'giving')], []]]	[[[re, not], [[not, giving]], [to, work], nan]]
981	[I, know]	[['I']]	[[]]	[[[('I', 'know')], []]]	[[[['know', 'know']], nan]]
982	[okay]	[['okay']]	[[]]	[[[], []]]	[[[['okay']], nan]]
983	[uhm]	[[]]	[['uhm']]	[[[], []]]	[[[['uhm']], nan]]
984	[wait]	[[]]	[[]]	[[[], []]]	[[[['wait']], nan]]
985	[no]	[['no']]	[[]]	[[[], []]]	[[[['no']], nan]]
986	[questions, regarding, the, name, are, not, allowed]	[['questions', 'name']]	[['question', 'name', 'not']]	[[[], []]]	[[[are, not], [[not, allowed]], nan]]
987	[yeah]	[['yeah']]	[[]]	[[[], []]]	[[[['yeah']], nan]]
988	[uhm]	[[]]	[['uhm']]	[[[], []]]	[[[['uhm']], nan]]
989	[no]	[['no']]	[[]]	[[[], []]]	[[[['no']], nan]]
990	[uhm]	[[]]	[['uhm']]	[[[], []]]	[[[['uhm']], nan]]
991	[uhm]	[[]]	[['uhm']]	[[[], []]]	[[[['uhm']], nan]]
992	[uhm]	[[]]	[['uhm']]	[[[], []]]	[[[['uhm']], nan]]
993	[nah, i, do, nt, think, i, know, her]	[['nah', 'i', 'i']]	[['not', '-PRON-']]	[[[('i', 'think'), ('i', 'know')], []]]	[[[do, nt], nan]]
994	[okay]	[['okay']]	[[]]	[[[], []]]	[[[['okay']], nan]]
995	[would, you, like, me, to, tell, you, the, answer]	[['answer']]	[['-PRON-', 'answer']]	[[[('you', 'like')], []]]	[[[would, you], [to, tell], nan]]
996	[yeah, sure]	[['yeah', 'sure']]	[[]]	[[[], []]]	[[[['yeah', 'sure']], nan], [[['yeah', 'sure']], nan]]
997	[go, ahead]	[[]]	[['ahead']]	[[[], []]]	[[[['go', 'go']], nan]]
998	[alright]	[['alright']]	[[]]	[[[], []]]	[[[['alright']], nan]]
999	[my, name, is, eleanor, of, aquitaine]	[['name', 'eleanor', 'aquitaine']]	[['-PRON-', 'name', 'eleanor', 'aquitaine']]	[[[('name', 'is')], []]]	[[[['name', 'is', 'is', 'is', 'eleanor', 'of']], nan]]
1000	[know]	[[]]	[[]]	[[[], []]]	[[[['know']], nan]]
1001	[alright]	[['alright']]	[[]]	[[[], []]]	[[[['alright']], nan]]
1002	[well, good, try, though]	[[]]	[['well', 'good', 'though']]	[[[], []]]	[[[['try', 'try', 'try', 'try']], nan]]
1003	[and, maybe, next, time]	[['and', 'time']]	[['maybe', 'next', 'time']]	[[[], []]]	[[[['time', 'time', 'time', 'time']], nan]]
1004	[hello, again]	[['hello']]	[['again']]	[[[], []]]	[[[['hello', 'hello']], nan]]
1005	[hello]	[['hello']]	[[]]	[[[], []]]	[[[['hello']], nan]]
1006	[lets, start, on, the, next, round]	[['lets', 'round']]	[['let', 'next', 'round']]	[[[], []]]	[[[['lets', 'lets', 'start', 'round', 'round', 'on']], nan]]
1007	[yeah]	[['yeah']]	[[]]	[[[], []]]	[[[['yeah']], nan]]
1008	[so, do, you, remember, all, of, the, rules]	[['rules']]	[['so', 'all', 'rule']]	[[[('you', 'remember')], []]]	[[[do, you], nan]]
1009	[yes, i, think, so]	[['yes', 'i']]	[['so']]	[[[('i', 'think')], []]]	[[[['think', 'think', 'think', 'think']], nan]]
1010	[great]	[[]]	[['great']]	[[[], []]]	[[[['great']], nan]]
1011	[alright, so]	[['alright']]	[['so']]	[[[], []]]	[[[['alright', 'alright']], nan]]
1012	[lets, get, started]	[['lets']]	[['let']]	[[[], []]]	[[[get, started], nan]]
1013	[what, is, your, first, question]	[['what', 'question']]	[['what', '-PRON-', 'first', 'question']]	[[[('question', 'is')], []]]	[[[['is', 'is', 'question', 'question', 'is']], nan]]
1014	[mh]	[[]]	[[]]	[[[], []]]	[[[['mh']], nan]]
1015	[what, are, your, initials]	[['what', 'initials']]	[['what', '-PRON-', 'initial']]	[[[('initials', 'are')], []]]	[[[['are', 'are', 'initials', 'are']], nan]]
1016	[i, can, not, answer, that, question]	[['i', 'question']]	[['not', 'question']]	[[[('i', 'answer')], []]]	[[[can, not], [[not, answer]], nan]]
1017	[okay]	[['okay']]	[[]]	[[[], []]]	[[[['okay']], nan]]
1018	[are, you, a, real, person]	[['a', 'person']]	[['real', 'person']]	[[[('you', 'are')], []]]	[[[['are', 'are', 'person', 'person', 'are']], nan]]
1019	[yes, i, am, a, real, person]	[['yes', 'i', 'a', 'person']]	[['real', 'person']]	[[[('i', 'am')], []]]	[[[['am', 'am', 'am', 'person', 'person', 'am']], nan]]
1020	[uhm]	[[]]	[['uhm']]	[[[], []]]	[[[['uhm']], nan]]
1021	[are, you, dead]	[[]]	[['dead']]	[[[('you', 'are')], []]]	[[[['are', 'are', 'are']], nan]]
1022	[no, i, am, still, alive]	[['no', 'i']]	[['still', 'alive']]	[[[('i', 'am')], []]]	[[[['am', 'am', 'am', 'am', 'am']], nan]]
1023	[mh]	[[]]	[[]]	[[[], []]]	[[[['mh']], nan]]
1024	[where, are, you, from]	[[]]	[['where']]	[[[('you', 'are')], []]]	[[[['are', 'are', 'are', 'are']], nan]]
1025	[i, am, from, barbados]	[['i', 'barbados']]	[['barbado']]	[[[('i', 'am')], []]]	[[[['am', 'am', 'am', 'from']], nan]]
1026	[mh]	[[]]	[[]]	[[[], []]]	[[[['mh']], nan]]
1027	[are, you, a, musician]	[['a', 'musician']]	[['musician']]	[[[('you', 'are')], []]]	[[[['are', 'are', 'musician', 'are']], nan]]
1028	[yes, i, am, a, musician]	[['yes', 'i', 'a', 'musician']]	[['musician']]	[[[('i', 'am')], []]]	[[[['am', 'am', 'am', 'musician', 'am']], nan]]
1029	[mh]	[[]]	[[]]	[[[], []]]	[[[['mh']], nan]]
1030	[are, you, rihanna]	[[]]	[[]]	[[[('you', 'are')], []]]	[[[['are', 'are', 'are']], nan]]
1031	[yes, that, is, correct, i, am, rihanna]	[['yes', 'i']]	[['correct']]	[[[('that', 'is'), ('i', 'am')], []]]	[[[['is', 'is', 'is', 'is', 'am', 'correct', 'am']], nan]]
1032	[very, good, job]	[['job']]	[['very', 'good', 'job']]	[[[], []]]	[[[['good', 'job', 'job']], nan]]
1033	[hello, again]	[['hello']]	[['again']]	[[[], []]]	[[[['hello', 'hello']], nan]]
1034	[hello]	[['hello']]	[[]]	[[[], []]]	[[[['hello']], nan]]
1035	[ready, to, start, with, the, next, round]	[['round']]	[['ready', 'next', 'round']]	[[[], []]]	[[[to, start], nan]]
1036	[mhm]	[['mhm']]	[[]]	[[[], []]]	[[[['mhm']], nan]]
1037	[alright]	[['alright']]	[[]]	[[[], []]]	[[[['alright']], nan]]
1038	[do, you, still, remember, all, of, the, rules]	[['rules']]	[['still', 'all', 'rule']]	[[[('you', 'remember')], []]]	[[[do, you], nan]]
1039	[yes]	[['yes']]	[[]]	[[[], []]]	[[[['yes']], nan]]
1040	[great]	[[]]	[['great']]	[[[], []]]	[[[['great']], nan]]
1041	[alright]	[['alright']]	[[]]	[[[], []]]	[[[['alright']], nan]]
1042	[uhm]	[[]]	[['uhm']]	[[[], []]]	[[[['uhm']], nan]]
1043	[lets, get, started, then]	[['lets']]	[['let', 'then']]	[[[], []]]	[[[get, started], nan]]
1044	[what, is, your, first, question]	[['what', 'question']]	[['what', '-PRON-', 'first', 'question']]	[[[('question', 'is')], []]]	[[[['is', 'is', 'question', 'question', 'is']], nan]]
1045	[uh]	[['uh']]	[[]]	[[[], []]]	[[[['uh']], nan]]
1046	[uhm]	[[]]	[['uhm']]	[[[], []]]	[[[['uhm']], nan]]
1047	[uhm]	[[]]	[['uhm']]	[[[], []]]	[[[['uhm']], nan]]
1048	[what, is, your, mother, tongue]	[['what', 'mother', 'tongue']]	[['what', '-PRON-', 'mother', 'tongue']]	[[[('tongue', 'is')], []]]	[[[['is', 'is', 'tongue', 'tongue', 'is']], nan]]
1049	[uh]	[['uh']]	[[]]	[[[], []]]	[[[['uh']], nan]]
1050	[uh]	[['uh']]	[[]]	[[[], []]]	[[[['uh']], nan]]
1051	[my, mother, tongue, is, english]	[['mother', 'tongue']]	[['-PRON-', 'mother', 'tongue', 'english']]	[[[('tongue', 'is')], []]]	[[[['tongue', 'tongue', 'is', 'is', 'is']], nan]]
1052	[uhm]	[[]]	[['uhm']]	[[[], []]]	[[[['uhm']], nan]]
1053	[where, are, you, from]	[[]]	[['where']]	[[[('you', 'are')], []]]	[[[['are', 'are', 'are', 'are']], nan]]
1054	[i, am, from, the, united, states]	[['i', 'states']]	[['united', 'state']]	[[[('i', 'am')], []]]	[[[['am', 'am', 'am', 'states', 'states', 'from']], nan]]
1055	[and, you, re, still, alive]	[['and']]	[['still', 'alive']]	[[[('you', 're')], []]]	[[[['re', 're', 're', 're', 're']], nan]]
1056	[and]	[['and']]	[[]]	[[[], []]]	[[[['and']], nan]]
1057	[yes, i, am, still, alive]	[['yes', 'i']]	[['still', 'alive']]	[[[('i', 'am')], []]]	[[[['am', 'am', 'am', 'am', 'am']], nan]]
1058	[and, how, old, are, you]	[['and']]	[['how', 'old']]	[[[('you', 'are')], []]]	[[[['are', 'old', 'are', 'are', 'are']], nan]]
1059	[and]	[['and']]	[[]]	[[[], []]]	[[[['and']], nan]]
1060	[i, am, thirty, three]	[['i']]	[[]]	[[[('i', 'am')], []]]	[[[['am', 'am', 'three', 'am']], nan]]
1061	[thirty]	[[]]	[[]]	[[[], []]]	[[[['thirty']], nan]]
1062	[thirty, three, years, old]	[['years']]	[['year', 'old']]	[[[], []]]	[[[['three', 'years', 'old', 'old']], nan]]
1063	[yeah]	[['yeah']]	[[]]	[[[], []]]	[[[['yeah']], nan]]
1064	[uhm]	[[]]	[['uhm']]	[[[], []]]	[[[['uhm']], nan]]
1065	[and, what, are, you, doing]	[['and', 'what']]	[['what']]	[[[('you', 'doing')], []]]	[[[are, you], nan]]
1066	[and]	[['and']]	[[]]	[[[], []]]	[[[['and']], nan]]
1067	[i, am, a, professional, tennis, player]	[['i', 'a', 'tennis', 'player']]	[['professional', 'tennis', 'player']]	[[[('i', 'am')], []]]	[[[['am', 'am', 'player', 'player', 'player', 'am']], nan]]
1068	[okay]	[['okay']]	[[]]	[[[], []]]	[[[['okay']], nan]]
1069	[does, your, first, name, start, with, an, s]	[['name', 'start', 's']]	[['-PRON-', 'first', 'name', 'start', 's']]	[[[], []]]	[[[does, your], nan]]
1070	[with, an]	[[]]	[[]]	[[[], []]]	[[[['with', 'with']], nan]]
