	utterances	interjection	adverb	subobjvrb	neg-keywords
331	['really?']	[[really, ?]]	[[]]	[[['really'], []]]	[]
332	['well, that is what it sounds like. are you? ']	[[]]	[['what']]	[[[], []]]	[]
333	['lock them up']	[[]]	[[]]	[[[], []]]	[]
334	['i am  sorry, i don not understand. lock who up?']	[[]]	[['who']]	[[['sorry', 'not'], ['not']]]	['i am  sorry, i don not understand. lock who up?']
335	['lock them up']	[[]]	[[]]	[[[], []]]	[]
336	['hello!']	[[hello, !]]	[[]]	[[[], []]]	[]
337	['hey, how are you']	[[]]	[[]]	[[['how'], ['how']]]	[]
338	['how are you?']	[[]]	[[]]	[[['how'], ['how']]]	[]
339	['i am  fine and you']	[[]]	[['and']]	[[['fine'], []]]	[]
340	['this is what happens when you go to jail.']	[[]]	[['what', 'jail']]	[[['when'], ['when']]]	[]
341	['what do you mean']	[[]]	[['what']]	[[[], []]]	[]
342	['what?']	[[what, ?]]	[['what']]	[[[], []]]	[]
343	['what do you do for a living?']	[[]]	[['what', 'living']]	[[[], []]]	[]
344	['i don t know.']	[[]]	[['t', 'know']]	[[[], ['know']]]	[]
345	['are you married?']	[[]]	[[]]	[[['married'], []]]	[]
346	['no.']	[[no, .]]	[[]]	[[[], []]]	[]
347	['do you have children?']	[[]]	[['child']]	[[[], []]]	[]
348	['no.']	[[no, .]]	[[]]	[[[], []]]	[]
349	['do you like me?']	[[]]	[[]]	[[[], []]]	[]
350	[' i can t answer. i would like to talk about news)']	[[]]	[['news']]	[[[], []]]	[]
351	['what news do you want to talk about']	[[]]	[['news']]	[[['what'], []]]	[]
352	['what?']	[[what, ?]]	[['what']]	[[[], []]]	[]
353	['did you read about the terrorist attack in barcelona?']	[[]]	[['attack', 'barcelona']]	[[['terrorist'], []]]	[]
354	['i don t understand  i can t answer! let s talk about myself']	[[]]	[[]]	[[[], []]]	[]
355	['where are you from?']	[[]]	[[]]	[[['where'], ['where']]]	[]
356	['i m from umbria, near perugia.']	[[]]	[['umbria', 'perugia']]	[[[], []]]	[]
357	['hello!']	[[hello, !]]	[[]]	[[[], []]]	[]
358	['hey']	[[hey]]	[[]]	[[[], []]]	[]
359	['that s what happens when you don t like it.']	[[]]	[['what', 't']]	[[['when'], ['when']]]	[]
360	['don not like what?']	[[]]	[['what']]	[[['not'], ['not']]]	['don not like what?']
361	['that s what happens when you go to jail.']	[[]]	[['what', 'jail']]	[[['when'], ['when']]]	[]
362	['i don not get it. no one went to jail.']	[[]]	[['one', 'jail']]	[[['not'], ['not']]]	['i don not get it. no one went to jail.']
363	['lock him up']	[[]]	[[]]	[[[], []]]	[]
364	['lock who up?']	[[]]	[['who']]	[[[], []]]	[]
365	['lock him up!']	[[]]	[[]]	[[[], []]]	[]
366	['who?!']	[[]]	[['who']]	[[[], []]]	[]
367	['lock him up!']	[[]]	[[]]	[[[], []]]	[]
368	['lock who??? who is he?']	[[]]	[['who', 'who']]	[[[], []]]	[]
369	['do you know what? i can t answer  let s talk about news)']	[[]]	[['what', 'answer', 'news']]	[[[], []]]	[]
370	['sure, how about that hurricane?']	[[]]	[['hurricane']]	[[['sure', 'how'], ['how']]]	[]
371	['yeah.']	[[yeah, .]]	[[]]	[[[], []]]	[]
372	['what do you think about it?']	[[]]	[['what']]	[[[], []]]	[]
373	['i don t know.']	[[]]	[['t', 'know']]	[[[], ['know']]]	[]
374	['scary to think if something like that happened to us, huh?']	[[]]	[['something']]	[[['scary'], []]]	[]
375	['yeah.']	[[yeah, .]]	[[]]	[[[], []]]	[]
376	['well, nice talking to you.']	[[]]	[[]]	[[['nice'], []]]	[]
377	['yeah.']	[[yeah, .]]	[[]]	[[[], []]]	[]
378	['hello!']	[[hello, !]]	[[]]	[[[], []]]	[]
379	['hihi']	[[hihi]]	[[]]	[[['hihi'], []]]	[]
380	['hello.']	[[hello, .]]	[[]]	[[[], []]]	[]
381	['how are you?']	[[]]	[[]]	[[['how'], ['how']]]	[]
382	['good.']	[[good, .]]	[[]]	[[['good'], []]]	[]
383	['where are you located?']	[[]]	[[]]	[[['where'], ['where']]]	[]
384	['what?']	[[what, ?]]	[['what']]	[[[], []]]	[]
385	['where do you live?']	[[]]	[[]]	[[['where'], ['where']]]	[]
386	['jang mi!']	[[]]	[['mi']]	[[[], ['mi']]]	[]
387	['i have not heard of that. where is it located?']	[[]]	[[]]	[[['not', 'where'], ['not', 'where']]]	['i have not heard of that. where is it located?']
388	['this is what happens when you live in jail']	[[]]	[['what', 'jail']]	[[['when'], ['when']]]	[]
389	['what is wrong?']	[[]]	[['what']]	[[['wrong'], []]]	[]
390	['lock him up']	[[]]	[[]]	[[[], []]]	[]
391	['lock who up?']	[[]]	[['who']]	[[[], []]]	[]
392	['lock him up!']	[[]]	[[]]	[[[], []]]	[]
393	['are you okay?']	[[]]	[[]]	[[['okay'], []]]	[]
394	['yeah.']	[[yeah, .]]	[[]]	[[[], []]]	[]
395	['who do you want to lock up?']	[[]]	[['who']]	[[[], []]]	[]
396	['no.']	[[no, .]]	[[]]	[[[], []]]	[]
397	['i am  confused by your response']	[[]]	[['response']]	[[['-PRON-'], []]]	[]
398	['do you know what? its beyond my possibilities  i would like to talk about news']	[[]]	[['what', 'possibility', 'news']]	[[['-PRON-', '-PRON-'], []]]	[]
399	['hello!']	[[hello, !]]	[[]]	[[[], []]]	[]
400	['how are you?']	[[]]	[[]]	[[['how'], ['how']]]	[]
401	['good.']	[[good, .]]	[[]]	[[['good'], []]]	[]
402	['what time is it where you are?']	[[]]	[['time']]	[[['what', 'where'], ['where']]]	[]
403	['i don t know.']	[[]]	[['t', 'know']]	[[[], ['know']]]	[]
404	['oh okay. do anything for fun in the evenings?']	[[]]	[['anything', 'fun', 'evening']]	[[[], []]]	[]
405	['i don t believe anything he says.']	[[]]	[['t', 'anything']]	[[[], []]]	[]
406	['what who says?']	[[]]	[['what', 'who']]	[[[], []]]	[]
407	['okay.']	[[okay, .]]	[[]]	[[[], []]]	[]
408	['anyway, do you have any cool hobbies?']	[[]]	[['hobby']]	[[['cool'], ['anyway']]]	[]
409	['what?']	[[what, ?]]	[['what']]	[[[], []]]	[]
410	['things you like to do in your free time?']	[[]]	[['thing', 'time']]	[[['-PRON-', 'free'], []]]	[]
411	['i can t answer! i would like to discuss politics!']	[[]]	[['politic']]	[[[], []]]	[]
412	['how do you feel about donald trump?']	[[]]	[['trump']]	[[['how'], ['how']]]	[]
413	['i don t know what he is talking about.']	[[]]	[['t', 'what']]	[[[], []]]	[]
414	['i don not think he knows either. hes a very silly man']	[[]]	[['man']]	[[['not', 'either', 'very', 'silly'], ['not', 'either', 'very']]]	['i don not think he knows either. hes a very silly man']
415	['he s a joke.']	[[]]	[['joke']]	[[[], []]]	[]
416	['he definetly is. i don not think most people like him at all.']	[[]]	[['people']]	[[['definetly', 'not', 'most', 'at', 'all'], ['definetly', 'not', 'at', 'all']]]	['he definetly is. i don not think most people like him at all.']
417	['he s a disgrace.']	[[]]	[['disgrace']]	[[[], []]]	[]
418	['thats the understatement of the year']	[[]]	[['understatement', 'year']]	[[[], []]]	[]
419	['what a joke.']	[[]]	[['what', 'joke']]	[[[], []]]	[]
420	['hello!']	[[hello, !]]	[[]]	[[[], []]]	[]
421	['hello.']	[[hello, .]]	[[]]	[[[], []]]	[]
422	['hello.']	[[hello, .]]	[[]]	[[[], []]]	[]
423	['do you enjoy sports?']	[[]]	[['sport']]	[[[], []]]	[]
424	['no.']	[[no, .]]	[[]]	[[[], []]]	[]
425	['is there something else you would like to talk about?']	[[]]	[['something']]	[[['there', 'else'], ['else']]]	[]
426	['https //www.facebook.com/mikecernovich/videos/1243958925733157/? hc_location=ufi']	[[]]	[['https', 'mikecernovich', 'videos/1243958925733157/', 'hc_location']]	[[[], []]]	[]
427	['you want to talk about mike cernovich?']	[[]]	[['mike', 'cernovich']]	[[[], []]]	[]
428	['no.']	[[no, .]]	[[]]	[[[], []]]	[]
429	['okay, is there anything else you want to talk about?']	[[]]	[['anything']]	[[['there', 'else'], ['else']]]	[]
430	['no.']	[[no, .]]	[[]]	[[[], []]]	[]
431	['well, how about weather?']	[[]]	[['weather']]	[[['how'], ['how']]]	[]
432	['its beyond my possibilities  let s talk about news!']	[[]]	[['possibility', 'news']]	[[['-PRON-', '-PRON-'], []]]	[]
433	['okay, i read a news article about hurricane harvey.']	[[]]	[['news', 'article', 'hurricane', 'harvey']]	[[[], []]]	[]
434	['this is what happens when you live in florida.']	[[]]	[['what', 'florida']]	[[['when'], ['when']]]	[]
435	['well, hurricane harvey was in texas, not florida.']	[[]]	[['hurricane', 'harvey', 'texas']]	[[['not', 'florida'], ['not']]]	['well, hurricane harvey was in texas, not florida.']
436	['this is what happens when you live in florida.']	[[]]	[['what', 'florida']]	[[['when'], ['when']]]	[]
437	['okay, how about president trump?']	[[]]	[['president', 'trump']]	[[['how'], ['how', 'about']]]	[]
438	['do you know what? i can t answer! i would like to discuss movies']	[[]]	[['what', 'movie']]	[[[], []]]	[]
439	['what movie would you like to talk about?']	[[]]	[['movie']]	[[['what'], []]]	[]
440	['okay.']	[[okay, .]]	[[]]	[[[], []]]	[]
441	['hello!']	[[hello, !]]	[[]]	[[[], []]]	[]
442	['hey, where are you heading?']	[[]]	[[]]	[[['where'], ['where']]]	[]
443	['north.']	[[north, .]]	[[]]	[[['north'], []]]	[]
444	['for business i am  guessing?']	[[]]	[['business']]	[[[], []]]	[]
445	['i don t understand why they are allowed to be arrested.']	[[]]	[[]]	[[['why'], ['why']]]	[]
446	['who is allowed to be arrested?']	[[]]	[['who']]	[[[], []]]	[]
447	['nan']	[[nan]]	[[]]	[[[], []]]	[]
448	['where are you from?']	[[]]	[[]]	[[['where'], ['where']]]	[]
449	['i m from umbria, near perugia.']	[[]]	[['umbria', 'perugia']]	[[[], []]]	[]
450	['i am  from long beach, california.']	[[]]	[['beach']]	[[['long'], []]]	[]
451	['this is what happens when you live in the white house.']	[[]]	[['what', 'house']]	[[['when', 'white'], ['when']]]	[]
452	['what do you think of the current president?']	[[]]	[['what', 'president']]	[[['current'], []]]	[]
453	['what a joke.']	[[]]	[['what', 'joke']]	[[[], []]]	[]
454	['i personally think he is terrible.']	[[]]	[[]]	[[['personally', 'terrible'], ['personally']]]	[]
455	['he s a liar.']	[[]]	[['liar']]	[[[], []]]	[]
456	['has there every been a worse president?']	[[]]	[['president']]	[[['there', 'bad'], []]]	[]
457	['what a joke.']	[[]]	[['what', 'joke']]	[[[], []]]	[]
458	['do you watch any sports?']	[[]]	[['sport']]	[[[], []]]	[]
459	['no.']	[[no, .]]	[[]]	[[[], []]]	[]
460	['i love soccer']	[[]]	[['soccer']]	[[[], []]]	[]
461	['what s wrong with this?']	[[]]	[['what']]	[[['wrong'], []]]	[]
462	['hello!']	[[hello, !]]	[[]]	[[[], []]]	[]
463	['hi']	[[hi]]	[[]]	[[[], []]]	[]
464	['i don t know what i don t have to say.']	[[]]	[['t', 'what', 't']]	[[[], []]]	[]
465	['its ok , how r u ']	[[]]	[[]]	[[['-PRON-', 'how'], ['how']]]	[]
466	['i can t afford it.']	[[]]	[[]]	[[[], []]]	[]
467	['what ?']	[[what, ?]]	[['what']]	[[[], []]]	[]
468	['what?']	[[what, ?]]	[['what']]	[[[], []]]	[]
469	['your can not afford']	[[]]	[[]]	[[['-PRON-', 'not'], ['not']]]	['your can not afford']
470	['i don t care.']	[[]]	[['t', 'care']]	[[[], []]]	[]
471	['my mistake']	[[my, mistake]]	[['mistake']]	[[['-PRON-'], []]]	[]
472	['he s a disgrace to the country.']	[[]]	[['disgrace', 'country']]	[[[], []]]	[]
473	['why so?']	[[]]	[[]]	[[['why', 'so'], ['why']]]	[]
474	['i don t care what he says.']	[[]]	[['t', 'care', 'what']]	[[[], []]]	[]
475	['it ok, calm down']	[[]]	[[]]	[[[], []]]	[]
476	['i agree with this.']	[[]]	[[]]	[[[], []]]	[]
477	['so nice of you']	[[]]	[[]]	[[['so', 'nice'], ['so']]]	[]
478	['thank you']	[[thank, you]]	[[]]	[[[], []]]	[]
479	['my goodness']	[[my, goodness]]	[['goodness']]	[[['-PRON-'], []]]	[]
480	['no.']	[[no, .]]	[[]]	[[[], []]]	[]
481	['oh,you are very funny']	[[]]	[[]]	[[['very', 'funny'], ['very']]]	[]
482	['what are you doing?']	[[]]	[['what']]	[[[], []]]	[]
483	['hello!']	[[hello, !]]	[[]]	[[[], []]]	[]
484	['hey there']	[[hey, there]]	[[]]	[[['there'], ['there']]]	[]
485	['that s what happens when you don t like it.']	[[]]	[['what', 't']]	[[['when'], ['when']]]	[]
486	['what do you mean?']	[[]]	[['what']]	[[[], []]]	[]
487	['i don t know.']	[[]]	[['t', 'know']]	[[[], ['know']]]	[]
488	['let is change the subject, what is your name?']	[[]]	[['subject', 'what', 'name']]	[[['-PRON-'], []]]	[]
489	['lock them up']	[[]]	[[]]	[[[], []]]	[]
490	['lock who up?']	[[]]	[['who']]	[[[], []]]	[]
491	['lock them up']	[[]]	[[]]	[[[], []]]	[]
492	['who is them?']	[[]]	[['who']]	[[[], []]]	[]
493	['do you know what? i can t answer  let s talk about movies']	[[]]	[['what', 'answer', 'movie']]	[[[], []]]	[]
494	['okay, what movies have you seen recently?']	[[]]	[['what', 'movie']]	[[['recently'], ['recently']]]	[]
495	['no.']	[[no, .]]	[[]]	[[[], []]]	[]
496	['none? what is your favorite movie?']	[[]]	[['none', 'what', 'movie']]	[[['-PRON-', 'favorite'], []]]	[]
497	['i don t care.']	[[]]	[['t', 'care']]	[[[], []]]	[]
498	['okay']	[[okay]]	[[]]	[[[], []]]	[]
499	['let s go']	[[]]	[[]]	[[[], []]]	[]
500	['where?']	[[where, ?]]	[[]]	[[['where'], []]]	[]
501	['where?']	[[where, ?]]	[[]]	[[['where'], []]]	[]
502	['yes, where?']	[[]]	[[]]	[[['where'], []]]	[]
503	['where?']	[[where, ?]]	[[]]	[[['where'], []]]	[]
504	['hello!']	[[hello, !]]	[[]]	[[[], []]]	[]
505	['hello!']	[[hello, !]]	[[]]	[[[], []]]	[]
506	['hello!']	[[hello, !]]	[[]]	[[[], []]]	[]
507	['where are you flying?']	[[]]	[[]]	[[['where'], ['where']]]	[]
508	['its beyond my possibilities. i would like to talk about news']	[[]]	[['possibility', 'news']]	[[['-PRON-', '-PRON-'], []]]	[]
509	['what news?']	[[]]	[['news']]	[[['what'], []]]	[]
510	['what news?']	[[]]	[['news']]	[[['what'], []]]	[]
511	['the news is that the president trump ban homosexuals from the military.']	[[]]	[['news', 'president', 'ban', 'homosexual', 'military']]	[[[], []]]	[]
512	['good!']	[[good, !]]	[[]]	[[['good'], []]]	[]
513	['you think that is good?']	[[]]	[[]]	[[['good'], []]]	[]
514	['yeah.']	[[yeah, .]]	[[]]	[[[], []]]	[]
515	['why? i do not think it is. that is discrimating.']	[[]]	[[]]	[[['why', 'not'], ['not']]]	['why? i do not think it is. that is discrimating.']
516	['lock him up']	[[]]	[[]]	[[[], []]]	[]
517	['so now you agree with me??']	[[]]	[[]]	[[['so', 'now'], ['so', 'now']]]	[]
518	['no.']	[[no, .]]	[[]]	[[[], []]]	[]
519	['ok. well he is the president so that won not be able to happen.']	[[]]	[['president']]	[[['not', 'able'], ['not']]]	['ok. well he is the president so that won not be able to happen.']
520	['he s a disgrace to the country.']	[[]]	[['disgrace', 'country']]	[[[], []]]	[]
521	['yes he is. i hope he does not run for another four years after the first four.']	[[]]	[['year']]	[[['not', 'first'], ['not']]]	['yes he is. i hope he does not run for another four years after the first four.']
522	['i hope he wins.']	[[]]	[[]]	[[[], []]]	[]
523	['do you not like gay people?']	[[]]	[['people']]	[[['not', 'gay'], ['not']]]	['do you not like gay people?']
524	['he s not gay.']	[[]]	[[]]	[[['not', 'gay'], ['not']]]	['he s not gay.']
525	['hello!']	[[hello, !]]	[[]]	[[[], []]]	[]
526	['hi!']	[[hi, !]]	[[]]	[[[], []]]	[]
527	['hi.']	[[hi, .]]	[[]]	[[[], []]]	[]
528	['how are you?']	[[]]	[[]]	[[['how'], ['how']]]	[]
529	['good.']	[[good, .]]	[[]]	[[['good'], []]]	[]
530	['how was your day?']	[[]]	[['day']]	[[['how', '-PRON-'], ['how']]]	[]
531	['fine.']	[[fine, .]]	[[]]	[[['fine'], []]]	[]
532	['what is up?']	[[]]	[['what']]	[[['up'], ['up']]]	[]
533	['lock him up!']	[[]]	[[]]	[[[], []]]	[]
534	['lol']	[[lol]]	[[]]	[[[], []]]	[]
535	['lock him up!']	[[]]	[[]]	[[[], []]]	[]
536	['what?']	[[what, ?]]	[['what']]	[[[], []]]	[]
537	['do you know what? i can t answer! i would like to discuss cats!']	[[]]	[['what', 'cat']]	[[[], []]]	[]
538	['what about them? lol.']	[[]]	[['what']]	[[[], []]]	[]
539	['i don t care.']	[[]]	[['t', 'care']]	[[[], []]]	[]
540	['right...']	[[right, ...]]	[[]]	[[[], []]]	[]
541	['no.']	[[no, .]]	[[]]	[[[], []]]	[]
542	['yes.']	[[yes, .]]	[[]]	[[[], []]]	[]
543	['yes.']	[[yes, .]]	[[]]	[[[], []]]	[]
544	['?']	[[?]]	[[]]	[[[], []]]	[]
545	['yes.']	[[yes, .]]	[[]]	[[[], []]]	[]
546	['hello!']	[[hello, !]]	[[]]	[[[], []]]	[]
547	['hi']	[[hi]]	[[]]	[[[], []]]	[]
548	['i don t know what i don t have to say.']	[[]]	[['t', 'what', 't']]	[[[], []]]	[]
549	['where are you headed']	[[]]	[[]]	[[['where'], ['where']]]	[]
550	['hi.']	[[hi, .]]	[[]]	[[[], []]]	[]
551	['are you going home?']	[[]]	[[]]	[[['home'], ['home']]]	[]
552	['no.']	[[no, .]]	[[]]	[[[], []]]	[]
553	['where are you going?']	[[]]	[[]]	[[['where'], ['where']]]	[]
554	['i don t know.']	[[]]	[['t', 'know']]	[[[], ['know']]]	[]
555	['do you have a ticket?']	[[]]	[['ticket']]	[[[], []]]	[]
556	['no.']	[[no, .]]	[[]]	[[[], []]]	[]
557	['how did you get on the airplane?']	[[]]	[['airplane']]	[[['how'], ['how']]]	[]
558	['i don t know.']	[[]]	[['t', 'know']]	[[[], ['know']]]	[]
559	['are you feeling ok?']	[[]]	[[]]	[[['ok'], []]]	[]
560	['i m fine.']	[[]]	[[]]	[[['fine'], []]]	[]
561	['why are you on an airplane?']	[[]]	[['airplane']]	[[['why'], ['why']]]	[]
562	['come on.']	[[]]	[[]]	[[[], []]]	[]
563	['usually people board airplanes to go somewhere.']	[[]]	[['people', 'board', 'airplane']]	[[['usually', 'somewhere'], ['usually', 'somewhere']]]	[]
564	['why not?']	[[]]	[[]]	[[['why', 'not'], ['why']]]	[]
565	['you are going to be in san francisco in 5 hours. what will you do there?']	[[]]	[['francisco', 'hour', 'what']]	[[['san', 'there'], ['there']]]	[]
566	['do you know what? its beyond my possibilities! let s talk about movies.']	[[]]	[['what', 'possibility', 'movie']]	[[['-PRON-', '-PRON-'], []]]	[]
567	['hello!']	[[hello, !]]	[[]]	[[[], []]]	[]
568	['hi']	[[hi]]	[[]]	[[[], []]]	[]
569	['i don t know what i don t have to say.']	[[]]	[['t', 'what', 't']]	[[[], []]]	[]
570	['how are you doing?']	[[]]	[[]]	[[['how'], ['how']]]	[]
571	['good.']	[[good, .]]	[[]]	[[['good'], []]]	[]
572	['what has your day been like?']	[[]]	[['what', 'day']]	[[['-PRON-'], []]]	[]
573	['i don t know.']	[[]]	[['t', 'know']]	[[[], ['know']]]	[]
574	['what do you think about the weather today?']	[[]]	[['what', 'weather', 'today']]	[[[], []]]	[]
575	['what?']	[[what, ?]]	[['what']]	[[[], []]]	[]
576	['i am  sorry. maybe that was confusing. what do you like to do?']	[[]]	[['what']]	[[['sorry', 'maybe', 'confusing'], ['maybe']]]	[]
577	['i don t believe that.']	[[]]	[[]]	[[[], []]]	[]
578	['what do you not believe?']	[[]]	[['what']]	[[['not'], ['not']]]	['what do you not believe?']
579	['nothing.']	[[nothing, .]]	[['nothing']]	[[[], []]]	[]
580	['well, i can understand that. do you have any plans for the future?']	[[]]	[['plan', 'future']]	[[[], []]]	[]
581	['no.']	[[no, .]]	[[]]	[[[], []]]	[]
582	['why is that?']	[[]]	[[]]	[[['why'], ['why']]]	[]
583	['i don t know.']	[[]]	[['t', 'know']]	[[[], ['know']]]	[]
584	['do you think about the future?']	[[]]	[['future']]	[[[], []]]	[]
585	['yes.']	[[yes, .]]	[[]]	[[[], []]]	[]
586	['what do you think about?']	[[]]	[['what']]	[[[], []]]	[]
587	['i don t know.']	[[]]	[['t', 'know']]	[[[], ['know']]]	[]
588	['hello!']	[[hello, !]]	[[]]	[[[], []]]	[]
589	['how are you?']	[[]]	[[]]	[[['how'], ['how']]]	[]
590	['good.']	[[good, .]]	[[]]	[[['good'], []]]	[]
591	['how is your week going?']	[[]]	[['week']]	[[['how', '-PRON-'], ['how']]]	[]
592	['fine.']	[[fine, .]]	[[]]	[[['fine'], []]]	[]
593	['good to hear.']	[[]]	[[]]	[[['good'], []]]	[]
594	['lock him up!']	[[]]	[[]]	[[[], []]]	[]
595	['lock who up?']	[[]]	[['who']]	[[[], []]]	[]
596	['lock him up!']	[[]]	[[]]	[[[], []]]	[]
597	['who is this person you want to lock up?']	[[]]	[['who', 'person']]	[[[], []]]	[]
598	['do you know what? its beyond my possibilities  i would like to discuss news']	[[]]	[['what', 'possibility', 'news']]	[[['-PRON-', '-PRON-'], []]]	[]
599	['okay what kind of news would you like to discuss?']	[[]]	[['kind', 'news']]	[[['what'], []]]	[]
600	['i don t know.']	[[]]	[['t', 'know']]	[[[], ['know']]]	[]
601	['what do you think of donald trump?']	[[]]	[['what', 'trump']]	[[[], []]]	[]
602	['i don t know what he says.']	[[]]	[['t', 'what']]	[[[], []]]	[]
603	['we have that in common.']	[[]]	[[]]	[[['common'], []]]	[]
604	['god.']	[[god, .]]	[[]]	[[[], []]]	[]
605	['yeah that is a normal reaction to trump.']	[[]]	[['reaction']]	[[['normal'], []]]	[]
606	['i don t know who he is.']	[[]]	[['t', 'who']]	[[[], []]]	[]
607	['he is the current president of the united states.']	[[]]	[['president', 'state']]	[[['current', 'united'], []]]	[]
608	['lock him up!']	[[]]	[[]]	[[[], []]]	[]
609	['hello!']	[[hello, !]]	[[]]	[[[], []]]	[]
610	['hi there']	[[hi, there]]	[[]]	[[['there'], ['there']]]	[]
611	['hello!']	[[hello, !]]	[[]]	[[[], []]]	[]
612	['hi there']	[[hi, there]]	[[]]	[[['there'], ['there']]]	[]
613	['i don t understand  its beyond my possibilities! let s talk about movies)']	[[]]	[['possibility', 'movie']]	[[['-PRON-', '-PRON-'], []]]	[]
614	['oh okay']	[[oh, okay]]	[[]]	[[[], []]]	[]
615	['trump is a traitor to the united states.']	[[]]	[['trump', 'traitor', 'state']]	[[['united'], []]]	[]
616	['what do u like?']	[[]]	[['what']]	[[[], []]]	[]
617	['trump is a traitor.']	[[]]	[['trump', 'traitor']]	[[[], []]]	[]
618	['he is ']	[[he, is]]	[[]]	[[[], []]]	[]
619	['he s a liar.']	[[]]	[['liar']]	[[[], []]]	[]
620	['yes i agree he is']	[[]]	[[]]	[[[], []]]	[]
621	['thank you.']	[[]]	[[]]	[[[], []]]	[]
622	['how is your day going?']	[[]]	[['day']]	[[['how', '-PRON-'], ['how']]]	[]
623	['good day.']	[[]]	[['day']]	[[['good'], []]]	[]
624	['oh thats good, i am glad']	[[]]	[[]]	[[['good', 'glad'], []]]	[]
625	['i don t understand  i can t answer  i would like to discuss movies)']	[[]]	[['answer', 'movie']]	[[[], []]]	[]
626	['oh thats good, i am glad']	[[]]	[[]]	[[['good', 'glad'], []]]	[]
627	['i don t know what i want to see.']	[[]]	[['t', 'what']]	[[[], []]]	[]
628	['do u have any favorites overall?']	[[]]	[['favorite']]	[[['overall'], ['overall']]]	[]
629	['i can t wait to watch this movie.']	[[]]	[['movie']]	[[[], []]]	[]
630	['hello!']	[[hello, !]]	[[]]	[[[], []]]	[]
631	['hi']	[[hi]]	[[]]	[[[], []]]	[]
632	['i don t know what i don t have to say.']	[[]]	[['t', 'what', 't']]	[[[], []]]	[]
633	['hi']	[[hi]]	[[]]	[[[], []]]	[]
634	['i don t know what he is talking about.']	[[]]	[['t', 'what']]	[[[], []]]	[]
635	['how are you?']	[[]]	[[]]	[[['how'], ['how']]]	[]
636	['good.']	[[good, .]]	[[]]	[[['good'], []]]	[]
637	['i am  ready to be done with work for the day.']	[[]]	[['work', 'day']]	[[['ready'], []]]	[]
638	['what a joke!!!']	[[]]	[['what', 'joke']]	[[[], []]]	[]
639	['i know right? what is your plants for the weekend?']	[[]]	[['what', 'plant', 'weekend']]	[[['right', '-PRON-'], []]]	[]
640	['i don t agree with them.']	[[]]	[['t']]	[[[], []]]	[]
641	['what are you doing this weekend?']	[[]]	[['what', 'weekend']]	[[[], []]]	[]
642	['i don t know.']	[[]]	[['t', 'know']]	[[[], ['know']]]	[]
643	['bummer, yeah not much is going on.']	[[]]	[['bummer']]	[[['not', 'much'], ['not']]]	['bummer, yeah not much is going on.']
644	['lock him up']	[[]]	[[]]	[[[], []]]	[]
645	['lock who up?']	[[]]	[['who']]	[[[], []]]	[]
646	['lock him up!']	[[]]	[[]]	[[[], []]]	[]
647	['i don not understand who you want me to lock up']	[[]]	[['who']]	[[['not'], ['not']]]	['i don not understand who you want me to lock up']
648	['lock him up']	[[]]	[[]]	[[[], []]]	[]
649	['why?']	[[why, ?]]	[[]]	[[['why'], []]]	[]
650	['lock him up']	[[]]	[[]]	[[[], []]]	[]
651	['hello!']	[[hello, !]]	[[]]	[[[], []]]	[]
652	['hi']	[[hi]]	[[]]	[[[], []]]	[]
653	['i don t know what i don t have to say.']	[[]]	[['t', 'what', 't']]	[[[], []]]	[]
654	['hi']	[[hi]]	[[]]	[[[], []]]	[]
655	['i don t know what he is talking about.']	[[]]	[['t', 'what']]	[[[], []]]	[]
656	['hi']	[[hi]]	[[]]	[[[], []]]	[]
657	['lock him up']	[[]]	[[]]	[[[], []]]	[]
658	['who do you want to lock up?']	[[]]	[['who']]	[[[], []]]	[]
659	['no.']	[[no, .]]	[[]]	[[[], []]]	[]
660	['i am sorry, i don not understand what you are saying.']	[[]]	[['what']]	[[['sorry', 'not'], ['not']]]	['i am sorry, i don not understand what you are saying.']
661	['they should be ashamed of themselves.']	[[]]	[[]]	[[['ashamed'], []]]	[]
662	['i am sorry, i don not understand what you are saying.']	[[]]	[['what']]	[[['sorry', 'not'], ['not']]]	['i am sorry, i don not understand what you are saying.']
663	['they should be ashamed of themselves.']	[[]]	[[]]	[[['ashamed'], []]]	[]
664	['who is it you are talking about?']	[[]]	[['who']]	[[[], []]]	[]
665	['i can t answer! let s talk about news)']	[[]]	[['news']]	[[[], []]]	[]
666	['okay. have you seen the devastation in texas?']	[[]]	[['devastation', 'texas']]	[[[], []]]	[]
667	['i don t believe this.']	[[]]	[[]]	[[[], []]]	[]
668	['it is horrible']	[[]]	[[]]	[[['horrible'], []]]	[]
669	['this is horrible!!!']	[[]]	[[]]	[[['horrible'], []]]	[]
670	['oh i know what you mean!']	[[]]	[['what']]	[[[], []]]	[]
671	['no!']	[[no, !]]	[[]]	[[[], []]]	[]
672	['hello!']	[[hello, !]]	[[]]	[[[], []]]	[]
673	['how are you?']	[[]]	[[]]	[[['how'], ['how']]]	[]
674	['good.']	[[good, .]]	[[]]	[[['good'], []]]	[]
675	['what are you doing?']	[[]]	[['what']]	[[[], []]]	[]
676	['what are you doing?']	[[]]	[['what']]	[[[], []]]	[]
677	['i am  watching tv']	[[]]	[['tv']]	[[[], []]]	[]
678	['this is what happens when you go to jail.']	[[]]	[['what', 'jail']]	[[['when'], ['when']]]	[]
679	['you went to jail?']	[[]]	[['jail']]	[[[], []]]	[]
