	utterances	interjection	adverb	subobjvrb	neg-keywords
445	[i, don, t, understand, why, they, are, allowed, to, be, arrested, .]	[['i', 't', '.']]	[['why']]	[[['i'], []]]	[[[are, allowed], [to, be], [be, arrested]]]
446	[who, is, allowed, to, be, arrested, ?]	[['who', '?']]	[[]]	[[[], []]]	[[[is, allowed], [to, be], [be, arrested]]]
447	[nan]	[[]]	[[]]	[[[], []]]	[[[['nan']]]]
448	[where, are, you, from, ?]	[['?']]	[['where']]	[[['you'], []]]	[[[['are', 'are', 'are', 'are', 'are']]]]
449	[i, m, from, umbria, ,, near, perugia, .]	[['i', 'm', 'umbria', ',', 'perugia', '.']]	[[]]	[[['i'], []]]	[[[['m', 'm', 'm', 'from', 'm', 'm', 'near', 'm']]]]
450	[i, am,  , from, long, beach, ,, california, .]	[['i', ' ', 'beach', ',', '.']]	[['long']]	[[['i'], []]]	[[[['am', 'am', 'am', 'am', 'beach', 'from', 'beach', 'beach', 'am']]]]
451	[this, is, what, happens, when, you, live, in, the, white, house, .]	[['what', 'house', '.']]	[['when', 'white']]	[[['this', 'what', 'you'], []]]	[[[['is', 'is', 'happens', 'is', 'live', 'live', 'happens', 'live', 'house', 'house', 'in', 'is']]]]
452	[what, do, you, think, of, the, current, president, ?]	[['what', 'president', '?']]	[['current']]	[[['you'], []]]	[[[do, you]]]
453	[what, a, joke, .]	[['what', 'a', 'joke', '.']]	[[]]	[[[], []]]	[[[['joke', 'joke', 'joke', 'joke']]]]
454	[i, personally, think, he, is, terrible, .]	[['i', '.']]	[['personally', 'terrible']]	[[['i', 'he'], []]]	[[[['think', 'think', 'think', 'is', 'think', 'is', 'think']]]]
455	[he, s, a, liar, .]	[['s', 'a', 'liar', '.']]	[[]]	[[['he'], []]]	[[[['s', 's', 'liar', 's', 's']]]]
456	[has, there, every, been, a, worse, president, ?]	[['a', 'president', '?']]	[['there', 'worse']]	[[['every'], []]]	[[[has, there]]]
457	[what, a, joke, .]	[['what', 'a', 'joke', '.']]	[[]]	[[[], []]]	[[[['joke', 'joke', 'joke', 'joke']]]]
458	[do, you, watch, any, sports, ?]	[['sports', '?']]	[[]]	[[['you'], []]]	[[[do, you]]]
459	[no, .]	[['.']]	[[]]	[[[], []]]	[[[['no', 'no']]]]
460	[i, love, soccer]	[['i', 'soccer']]	[[]]	[[['i'], []]]	[[[['love', 'love', 'love']]]]
461	[what, s, wrong, with, this, ?]	[['what', 's', '?']]	[['wrong']]	[[['what'], []]]	[[[['s', 's', 's', 'wrong', 'with', 's']]]]
462	[hello, !]	[['!']]	[[]]	[[[], []]]	[[[['hello', 'hello']]]]
463	[hi]	[[]]	[[]]	[[[], []]]	[[[['hi']]]]
464	[i, don, t, know, what, i, don, t, have, to, say, .]	[['i', 't', 'what', 'i', 't', '.']]	[[]]	[[['i', 't', 'i'], []]]	[[[['don', 'don', 'know', 'know', 'don', 'don', 'have', 'don', 'know', 'say', 'have', 'have']]], [[to, say]]]
465	[its, ok, ,, how, r, u]	[[',', 'r', 'u']]	[['its', 'how']]	[[[], []]]	[[[['ok', 'how', 'how', 'r', 'r', 'r']]]]
466	[i, can, t, afford, it, .]	[['i', 't', '.']]	[[]]	[[['i'], []]]	[[[can, t], [t, afford]]]
467	[what, ?]	[['what', '?']]	[[]]	[[[], []]]	[[[['what', 'what']]]]
468	[what, ?]	[['what', '?']]	[[]]	[[[], []]]	[[[['what', 'what']]]]
469	[your, can, not, afford]	[[]]	[['your', 'not']]	[[['your'], []]]	[[[can, not], [[not, afford]]]]
470	[i, don, t, care, .]	[['i', 't', 'care', '.']]	[[]]	[[['i'], []]]	[[[['don', 'don', 'care', 'don', 'don']]]]
471	[my, mistake]	[['mistake']]	[['my']]	[[[], []]]	[[[['mistake', 'mistake']]]]
472	[he, s, a, disgrace, to, the, country, .]	[['s', 'a', 'disgrace', 'country', '.']]	[[]]	[[['he'], []]]	[[[['s', 's', 'disgrace', 's', 'disgrace', 'country', 'to', 's']]]]
473	[why, so, ?]	[['?']]	[['why', 'so']]	[[[], []]]	[[[['so', 'so', 'so']]]]
474	[i, don, t, care, what, he, says, .]	[['i', 't', 'care', 'what', '.']]	[[]]	[[['i', 'he'], []]]	[[[['don', 'don', 'care', 'don', 'says', 'says', 'care', 'don']]]]
475	[it, ok, ,, calm, down]	[[',']]	[[]]	[[['it'], []]]	[[[['calm', 'calm', 'calm', 'calm', 'calm']]]]
476	[i, agree, with, this, .]	[['i', '.']]	[[]]	[[['i'], []]]	[[[['agree', 'agree', 'agree', 'with', 'agree']]]]
477	[so, nice, of, you]	[[]]	[['so', 'nice']]	[[[], []]]	[[[['nice', 'nice', 'nice', 'of']]]]
478	[thank, you]	[[]]	[[]]	[[[], []]]	[[[['thank', 'thank']]]]
479	[my, goodness]	[['goodness']]	[['my']]	[[[], []]]	[[[['goodness', 'goodness']]]]
480	[no, .]	[['.']]	[[]]	[[[], []]]	[[[['no', 'no']]]]
481	[oh, ,, you, are, very, funny]	[[',']]	[['very', 'funny']]	[[['you'], []]]	[[[['are', 'are', 'are', 'are', 'funny', 'are']]]]
482	[what, are, you, doing, ?]	[['what', '?']]	[[]]	[[['you'], []]]	[[[are, you]]]
483	[hello, !]	[['!']]	[[]]	[[[], []]]	[[[['hello', 'hello']]]]
484	[hey, there]	[[]]	[['there']]	[[[], []]]	[[[['hey', 'hey']]]]
485	[that, s, what, happens, when, you, don, t, like, it, .]	[['s', 'what', 't', '.']]	[['when']]	[[['that', 'what', 'you'], []]]	[[[['s', 's', 'happens', 's', 'don', 'don', 'happens', 'don', 'don', 'like', 's']]]]
486	[what, do, you, mean, ?]	[['what', '?']]	[[]]	[[['you'], []]]	[[[do, you]]]
487	[i, don, t, know, .]	[['i', 't', 'know', '.']]	[[]]	[[['i', 't'], []]]	[[[['don', 'don', 'know', 'don', 'don']]]]
488	[let, is, change, the, subject, ,, what, is, your, name, ?]	[['subject', ',', 'what', 'name', '?']]	[['your']]	[[['is', 'name'], []]]	[[[['let', 'change', 'let', 'subject', 'change', 'is', 'is', 'let', 'name', 'is', 'is']]]]
489	[lock, them, up]	[[]]	[[]]	[[[], []]]	[[[['lock', 'lock', 'lock']]]]
490	[lock, who, up, ?]	[['who', '?']]	[[]]	[[[], []]]	[[[['lock', 'lock', 'lock', 'lock']]]]
491	[lock, them, up]	[[]]	[[]]	[[[], []]]	[[[['lock', 'lock', 'lock']]]]
492	[who, is, them, ?]	[['who', '?']]	[[]]	[[['them'], []]]	[[[['is', 'is', 'is', 'is']]]]
493	[do, you, know, what, ?, i, can, t, answer,  , let, s, talk, about, movies]	[['what', '?', 'i', 't', 'answer', ' ', 's', 'movies']]	[[]]	[[['you', 'i', 's'], []]]	[[[do, you]], [[can, t]], [[['know', 'know', 'know', 'know', 'know', 'answer', 'answer', 'answer', 'answer', 'answer', 'let', 'talk', 'let', 'talk', 'about']]]]
494	[okay, ,, what, movies, have, you, seen, recently, ?]	[[',', 'what', 'movies', '?']]	[['recently']]	[[['you'], []]]	[[[have, you]]]
495	[no, .]	[['.']]	[[]]	[[[], []]]	[[[['no', 'no']]]]
496	[none, ?, what, is, your, favorite, movie, ?]	[['none', '?', 'what', 'movie', '?']]	[['your', 'favorite']]	[[['movie'], []]]	[[[['none', 'none', 'is', 'is', 'movie', 'movie', 'is', 'is']]], [[['none', 'none', 'is', 'is', 'movie', 'movie', 'is', 'is']]]]
497	[i, don, t, care, .]	[['i', 't', 'care', '.']]	[[]]	[[['i'], []]]	[[[['don', 'don', 'care', 'don', 'don']]]]
498	[okay]	[[]]	[[]]	[[[], []]]	[[[['okay']]]]
499	[let, s, go]	[['s']]	[[]]	[[['s'], []]]	[[[['let', 'go', 'let']]]]
500	[where, ?]	[['?']]	[['where']]	[[[], []]]	[[[['where', 'where']]]]
501	[where, ?]	[['?']]	[['where']]	[[[], []]]	[[[['where', 'where']]]]
502	[yes, ,, where, ?]	[[',', '?']]	[['where']]	[[[], []]]	[[[['where', 'yes', 'where', 'where']]]]
503	[where, ?]	[['?']]	[['where']]	[[[], []]]	[[[['where', 'where']]]]
504	[hello, !]	[['!']]	[[]]	[[[], []]]	[[[['hello', 'hello']]]]
505	[hello, !]	[['!']]	[[]]	[[[], []]]	[[[['hello', 'hello']]]]
506	[hello, !]	[['!']]	[[]]	[[[], []]]	[[[['hello', 'hello']]]]
507	[where, are, you, flying, ?]	[['?']]	[['where']]	[[['you'], []]]	[[[are, you]]]
508	[its, beyond, my, possibilities, ., i, would, like, to, talk, about, news]	[['possibilities', '.', 'i', 'news']]	[['its', 'my']]	[[['i'], []]]	[[[['its', 'its', 'possibilities', 'beyond', 'its', 'like', 'like', 'like', 'talk', 'like', 'talk', 'about']]], [[would, like], [to, talk]]]
509	[what, news, ?]	[['news', '?']]	[['what']]	[[[], []]]	[[[['news', 'news', 'news']]]]
510	[what, news, ?]	[['news', '?']]	[['what']]	[[[], []]]	[[[['news', 'news', 'news']]]]
511	[the, news, is, that, the, president, trump, ban, homosexuals, from, the, military, .]	[['news', 'president', 'ban', 'homosexuals', 'military', '.']]	[[]]	[[['news', 'president'], []]]	[[[['news', 'is', 'is', 'homosexuals', 'president', 'homosexuals', 'ban', 'homosexuals', 'is', 'homosexuals', 'military', 'from', 'is']]]]
512	[good, !]	[['!']]	[['good']]	[[[], []]]	[[[['good', 'good']]]]
513	[you, think, that, is, good, ?]	[['?']]	[['good']]	[[['you', 'that'], []]]	[[[['think', 'think', 'is', 'think', 'is', 'think']]]]
514	[yeah, .]	[['.']]	[[]]	[[[], []]]	[[[['yeah', 'yeah']]]]
515	[why, ?, i, do, not, think, it, is, ., that, is, discrimating, .]	[['?', 'i', '.', '.']]	[['why', 'not']]	[[['i', 'it', 'that'], []]]	[[[['why', 'why', 'think', 'think', 'think', 'think', 'is', 'think', 'think', 'discrimating', 'discrimating', 'discrimating', 'discrimating']]], [[do, not], [[not, think]]], [[is, discrimating]]]
516	[lock, him, up]	[[]]	[[]]	[[[], []]]	[[[['lock', 'lock', 'lock']]]]
517	[so, now, you, agree, with, me, ?, ?]	[['?', '?']]	[['so', 'now']]	[[['you'], []]]	[[[['agree', 'agree', 'agree', 'agree', 'agree', 'with', 'agree', 'agree']]]]
518	[no, .]	[['.']]	[[]]	[[[], []]]	[[[['no', 'no']]]]
519	[ok, ., well, he, is, the, president, so, that, won, not, be, able, to, happen, .]	[['.', 'president', '.']]	[['not', 'able']]	[[['he', 'that'], []]]	[[[['ok', 'ok', 'is', 'is', 'is', 'president', 'is', 'be', 'be', 'be', 'be', 'is', 'be', 'happen', 'able', 'is']]], [[won, not], [[not, be]], [to, happen]]]
520	[he, s, a, disgrace, to, the, country, .]	[['s', 'a', 'disgrace', 'country', '.']]	[[]]	[[['he'], []]]	[[[['s', 's', 'disgrace', 's', 'disgrace', 'country', 'to', 's']]]]
521	[yes, he, is, ., i, hope, he, does, not, run, for, another, four, years, after, the, first, four, .]	[['.', 'i', 'years', '.']]	[['not', 'first']]	[[['he', 'i', 'he'], []]]	[[[['is', 'is', 'is', 'is', 'hope', 'hope', 'run', 'run', 'run', 'hope', 'run', 'years', 'years', 'for', 'years', 'four', 'four', 'after', 'hope']]], [[does, not], [[not, run]]]]
522	[i, hope, he, wins, .]	[['i', '.']]	[[]]	[[['i', 'he'], []]]	[[[['hope', 'hope', 'wins', 'hope', 'hope']]]]
523	[do, you, not, like, gay, people, ?]	[['people', '?']]	[['not', 'gay']]	[[['you'], []]]	[[[do, you], [[not, like]]]]
524	[he, s, not, gay, .]	[['s', '.']]	[['not', 'gay']]	[[['he'], []]]	[[[[not, gay]]]]
525	[hello, !]	[['!']]	[[]]	[[[], []]]	[[[['hello', 'hello']]]]
526	[hi, !]	[['!']]	[[]]	[[[], []]]	[[[['hi', 'hi']]]]
527	[hi, .]	[['.']]	[[]]	[[[], []]]	[[[['hi', 'hi']]]]
528	[how, are, you, ?]	[['?']]	[['how']]	[[['you'], []]]	[[[['are', 'are', 'are', 'are']]]]
529	[good, .]	[['.']]	[['good']]	[[[], []]]	[[[['good', 'good']]]]
530	[how, was, your, day, ?]	[['day', '?']]	[['how', 'your']]	[[['day'], []]]	[[[['was', 'was', 'day', 'was', 'was']]]]
531	[fine, .]	[['.']]	[['fine']]	[[[], []]]	[[[['fine', 'fine']]]]
532	[what, is, up, ?]	[['what', '?']]	[['up']]	[[['what'], []]]	[[[['is', 'is', 'is', 'is']]]]
533	[lock, him, up, !]	[['!']]	[[]]	[[[], []]]	[[[['lock', 'lock', 'lock', 'lock']]]]
534	[lol]	[[]]	[[]]	[[[], []]]	[[[['lol']]]]
535	[lock, him, up, !]	[['!']]	[[]]	[[[], []]]	[[[['lock', 'lock', 'lock', 'lock']]]]
536	[what, ?]	[['what', '?']]	[[]]	[[[], []]]	[[[['what', 'what']]]]
537	[do, you, know, what, ?, i, can, t, answer, !, i, would, like, to, discuss, cats, !]	[['what', '?', 'i', 't', '!', 'i', 'cats', '!']]	[[]]	[[['you', 'i', 'i'], []]]	[[[do, you]], [[can, t]], [[would, like], [to, discuss]]]
538	[what, about, them, ?, lol, .]	[['what', '?', '.']]	[[]]	[[[], []]]	[[[['about', 'about', 'about', 'about', 'lol', 'lol']]], [[['about', 'about', 'about', 'about', 'lol', 'lol']]]]
539	[i, don, t, care, .]	[['i', 't', 'care', '.']]	[[]]	[[['i'], []]]	[[[['don', 'don', 'care', 'don', 'don']]]]
540	[right, ...]	[[]]	[[]]	[[[], []]]	[[[['right', 'right']]]]
541	[no, .]	[['.']]	[[]]	[[[], []]]	[[[['no', 'no']]]]
542	[yes, .]	[['.']]	[[]]	[[[], []]]	[[[['yes', 'yes']]]]
543	[yes, .]	[['.']]	[[]]	[[[], []]]	[[[['yes', 'yes']]]]
544	[?]	[['?']]	[[]]	[[[], []]]	[[[['?']]]]
545	[yes, .]	[['.']]	[[]]	[[[], []]]	[[[['yes', 'yes']]]]
546	[hello, !]	[['!']]	[[]]	[[[], []]]	[[[['hello', 'hello']]]]
547	[hi]	[[]]	[[]]	[[[], []]]	[[[['hi']]]]
548	[i, don, t, know, what, i, don, t, have, to, say, .]	[['i', 't', 'what', 'i', 't', '.']]	[[]]	[[['i', 't', 'i'], []]]	[[[['don', 'don', 'know', 'know', 'don', 'don', 'have', 'don', 'know', 'say', 'have', 'have']]], [[to, say]]]
549	[where, are, you, headed]	[[]]	[['where']]	[[[], []]]	[[[are, you]]]
550	[hi, .]	[['.']]	[[]]	[[[], []]]	[[[['hi', 'hi']]]]
551	[are, you, going, home, ?]	[['?']]	[['home']]	[[['you'], []]]	[[[are, you]]]
552	[no, .]	[['.']]	[[]]	[[[], []]]	[[[['no', 'no']]]]
553	[where, are, you, going, ?]	[['?']]	[['where']]	[[['you'], []]]	[[[are, you]]]
554	[i, don, t, know, .]	[['i', 't', 'know', '.']]	[[]]	[[['i', 't'], []]]	[[[['don', 'don', 'know', 'don', 'don']]]]
555	[do, you, have, a, ticket, ?]	[['a', 'ticket', '?']]	[[]]	[[['you'], []]]	[[[do, you]]]
556	[no, .]	[['.']]	[[]]	[[[], []]]	[[[['no', 'no']]]]
557	[how, did, you, get, on, the, airplane, ?]	[['airplane', '?']]	[['how']]	[[['you'], []]]	[[[did, you]]]
558	[i, don, t, know, .]	[['i', 't', 'know', '.']]	[[]]	[[['i', 't'], []]]	[[[['don', 'don', 'know', 'don', 'don']]]]
559	[are, you, feeling, ok, ?]	[['?']]	[['ok']]	[[['you'], []]]	[[[are, you]]]
560	[i, m, fine, .]	[['i', 'm', '.']]	[['fine']]	[[['i'], []]]	[[[['fine', 'fine', 'fine', 'fine']]]]
561	[why, are, you, on, an, airplane, ?]	[['airplane', '?']]	[['why']]	[[['you'], []]]	[[[['are', 'are', 'are', 'are', 'airplane', 'on', 'are']]]]
562	[come, on, .]	[['.']]	[[]]	[[[], []]]	[[[['come', 'come', 'come']]]]
563	[usually, people, board, airplanes, to, go, somewhere, .]	[['people', 'board', 'airplanes', '.']]	[['usually', 'somewhere']]	[[['people', 'airplanes'], []]]	[[[to, go]]]
564	[why, not, ?]	[['?']]	[['why', 'not']]	[[[], []]]	[[[['not', 'not', 'not']]]]
565	[you, are, going, to, be, in, san, francisco, in, 5, hours, ., what, will, you, do, there, ?]	[['francisco', '5', 'hours', '.', 'what', '?']]	[['san', 'there']]	[[['you', 'you'], []]]	[[[are, going], [to, be]], [[will, you]]]
566	[do, you, know, what, ?, its, beyond, my, possibilities, !, let, s, talk, about, movies, .]	[['what', '?', 'possibilities', '!', 's', 'movies', '.']]	[['its', 'my']]	[[['you', 's'], []]]	[[[do, you]], [[['know', 'know', 'know', 'know', 'know', 'its', 'its', 'possibilities', 'beyond', 'its', 'let', 'talk', 'let', 'talk', 'about', 'let']]], [[['know', 'know', 'know', 'know', 'know', 'its', 'its', 'possibilities', 'beyond', 'its', 'let', 'talk', 'let', 'talk', 'about', 'let']]]]
567	[hello, !]	[['!']]	[[]]	[[[], []]]	[[[['hello', 'hello']]]]
568	[hi]	[[]]	[[]]	[[[], []]]	[[[['hi']]]]
569	[i, don, t, know, what, i, don, t, have, to, say, .]	[['i', 't', 'what', 'i', 't', '.']]	[[]]	[[['i', 't', 'i'], []]]	[[[['don', 'don', 'know', 'know', 'don', 'don', 'have', 'don', 'know', 'say', 'have', 'have']]], [[to, say]]]
570	[how, are, you, doing, ?]	[['?']]	[['how']]	[[['you'], []]]	[[[are, you]]]
571	[good, .]	[['.']]	[['good']]	[[[], []]]	[[[['good', 'good']]]]
572	[what, has, your, day, been, like, ?]	[['what', 'day', '?']]	[['your']]	[[['day'], []]]	[[[has, your]]]
573	[i, don, t, know, .]	[['i', 't', 'know', '.']]	[[]]	[[['i', 't'], []]]	[[[['don', 'don', 'know', 'don', 'don']]]]
574	[what, do, you, think, about, the, weather, today, ?]	[['what', 'weather', 'today', '?']]	[[]]	[[['you'], []]]	[[[do, you]]]
575	[what, ?]	[['what', '?']]	[[]]	[[[], []]]	[[[['what', 'what']]]]
576	[i, am,  , sorry, ., maybe, that, was, confusing, ., what, do, you, like, to, do, ?]	[['i', ' ', '.', '.', 'what', '?']]	[['sorry', 'maybe', 'confusing']]	[[['i', 'that', 'you'], []]]	[[[['am', 'am', 'am', 'am', 'am', 'confusing', 'confusing', 'confusing', 'confusing', 'confusing', 'do', 'like', 'like', 'like', 'do', 'like', 'like']]], [[was, confusing]], [[do, you], [to, do]]]
577	[i, don, t, believe, that, .]	[['i', 't', '.']]	[[]]	[[['i'], []]]	[[[['don', 'don', 'don', 'don', 'believe', 'don']]]]
578	[what, do, you, not, believe, ?]	[['what', '?']]	[['not']]	[[['you'], []]]	[[[do, you], [[not, believe]]]]
579	[nothing, .]	[['nothing', '.']]	[[]]	[[[], []]]	[[[['nothing', 'nothing']]]]
580	[well, ,, i, can, understand, that, ., do, you, have, any, plans, for, the, future, ?]	[[',', 'i', '.', 'plans', 'future', '?']]	[[]]	[[['i', 'you'], []]]	[[[can, understand]], [[do, you]]]
581	[no, .]	[['.']]	[[]]	[[[], []]]	[[[['no', 'no']]]]
582	[why, is, that, ?]	[['?']]	[['why']]	[[['that'], []]]	[[[['is', 'is', 'is', 'is']]]]
583	[i, don, t, know, .]	[['i', 't', 'know', '.']]	[[]]	[[['i', 't'], []]]	[[[['don', 'don', 'know', 'don', 'don']]]]
584	[do, you, think, about, the, future, ?]	[['future', '?']]	[[]]	[[['you'], []]]	[[[do, you]]]
585	[yes, .]	[['.']]	[[]]	[[[], []]]	[[[['yes', 'yes']]]]
586	[what, do, you, think, about, ?]	[['what', '?']]	[[]]	[[['you'], []]]	[[[do, you]]]
587	[i, don, t, know, .]	[['i', 't', 'know', '.']]	[[]]	[[['i', 't'], []]]	[[[['don', 'don', 'know', 'don', 'don']]]]
588	[hello, !]	[['!']]	[[]]	[[[], []]]	[[[['hello', 'hello']]]]
589	[how, are, you, ?]	[['?']]	[['how']]	[[['you'], []]]	[[[['are', 'are', 'are', 'are']]]]
590	[good, .]	[['.']]	[['good']]	[[[], []]]	[[[['good', 'good']]]]
591	[how, is, your, week, going, ?]	[['week', '?']]	[['how', 'your']]	[[['week'], []]]	[[[is, your]]]
592	[fine, .]	[['.']]	[['fine']]	[[[], []]]	[[[['fine', 'fine']]]]
593	[good, to, hear, .]	[['.']]	[['good']]	[[[], []]]	[[[to, hear]]]
594	[lock, him, up, !]	[['!']]	[[]]	[[[], []]]	[[[['lock', 'lock', 'lock', 'lock']]]]
595	[lock, who, up, ?]	[['who', '?']]	[[]]	[[[], []]]	[[[['lock', 'lock', 'lock', 'lock']]]]
596	[lock, him, up, !]	[['!']]	[[]]	[[[], []]]	[[[['lock', 'lock', 'lock', 'lock']]]]
597	[who, is, this, person, you, want, to, lock, up, ?]	[['who', 'person', '?']]	[[]]	[[['who', 'you'], []]]	[[[to, lock]]]
598	[do, you, know, what, ?, its, beyond, my, possibilities,  , i, would, like, to, discuss, news]	[['what', '?', 'possibilities', ' ', 'i', 'news']]	[['its', 'my']]	[[['you', 'i'], []]]	[[[do, you]], [[would, like], [to, discuss]]]
599	[okay, what, kind, of, news, would, you, like, to, discuss, ?]	[['kind', 'news', '?']]	[['what']]	[[['you'], []]]	[[[would, you], [to, discuss]]]
600	[i, don, t, know, .]	[['i', 't', 'know', '.']]	[[]]	[[['i', 't'], []]]	[[[['don', 'don', 'know', 'don', 'don']]]]
601	[what, do, you, think, of, donald, trump, ?]	[['what', 'trump', '?']]	[[]]	[[['you'], []]]	[[[do, you]]]
602	[i, don, t, know, what, he, says, .]	[['i', 't', 'what', '.']]	[[]]	[[['i', 't', 'he'], []]]	[[[['don', 'don', 'know', 'know', 'says', 'says', 'know', 'know']]], [[['don', 'don', 'know', 'know', 'says', 'says', 'know', 'know']]]]
603	[we, have, that, in, common, .]	[['.']]	[['common']]	[[['we'], []]]	[[[['have', 'have', 'have', 'have', 'in', 'have']]]]
604	[god, .]	[['.']]	[[]]	[[[], []]]	[[[['god', 'god']]]]
605	[yeah, that, is, a, normal, reaction, to, trump, .]	[['a', 'reaction', '.']]	[['normal']]	[[['that'], []]]	[[[['is', 'is', 'is', 'reaction', 'reaction', 'is', 'reaction', 'to', 'is']]]]
606	[i, don, t, know, who, he, is, .]	[['i', 't', 'who', '.']]	[[]]	[[['i', 't', 'he'], []]]	[[[['don', 'don', 'know', 'know', 'is', 'is', 'know', 'know']]], [[['don', 'don', 'know', 'know', 'is', 'is', 'know', 'know']]]]
607	[he, is, the, current, president, of, the, united, states, .]	[['president', 'states', '.']]	[['current', 'united']]	[[['he'], []]]	[[[['is', 'is', 'president', 'president', 'is', 'president', 'states', 'states', 'of', 'is']]]]
608	[lock, him, up, !]	[['!']]	[[]]	[[[], []]]	[[[['lock', 'lock', 'lock', 'lock']]]]
609	[hello, !]	[['!']]	[[]]	[[[], []]]	[[[['hello', 'hello']]]]
610	[hi, there]	[[]]	[['there']]	[[[], []]]	[[[['hi', 'hi']]]]
611	[hello, !]	[['!']]	[[]]	[[[], []]]	[[[['hello', 'hello']]]]
612	[hi, there]	[[]]	[['there']]	[[[], []]]	[[[['hi', 'hi']]]]
613	[i, don, t, understand,  , its, beyond, my, possibilities, !, let, s, talk, about, movies, )]	[['i', 't', ' ', 'possibilities', '!', 's', 'movies', ')']]	[['its', 'my']]	[[['i', 's'], []]]	[[[['don', 'don', 'don', 'don', 'understand', 'understand', 'understand', 'possibilities', 'beyond', 'understand', 'let', 'talk', 'let', 'talk', 'about', 'let']]], [[['don', 'don', 'don', 'don', 'understand', 'understand', 'understand', 'possibilities', 'beyond', 'understand', 'let', 'talk', 'let', 'talk', 'about', 'let']]]]
614	[oh, okay]	[[]]	[[]]	[[[], []]]	[[[['oh', 'oh']]]]
615	[trump, is, a, traitor, to, the, united, states, .]	[['trump', 'a', 'traitor', 'states', '.']]	[['united']]	[[['trump'], []]]	[[[['is', 'is', 'traitor', 'is', 'traitor', 'states', 'states', 'to', 'is']]]]
616	[what, do, u, like, ?]	[['what', 'u', '?']]	[[]]	[[['what'], []]]	[[[['do', 'do', 'do', 'do', 'do']]]]
617	[trump, is, a, traitor, .]	[['trump', 'a', 'traitor', '.']]	[[]]	[[['trump'], []]]	[[[['is', 'is', 'traitor', 'is', 'is']]]]
618	[he, is]	[[]]	[[]]	[[['he'], []]]	[[[['is', 'is']]]]
619	[he, s, a, liar, .]	[['s', 'a', 'liar', '.']]	[[]]	[[['he'], []]]	[[[['s', 's', 'liar', 's', 's']]]]
620	[yes, i, agree, he, is]	[['i']]	[[]]	[[['i', 'he'], []]]	[[[['agree', 'agree', 'agree', 'is', 'agree']]]]
621	[thank, you, .]	[['.']]	[[]]	[[[], []]]	[[[['thank', 'thank', 'thank']]]]
622	[how, is, your, day, going, ?]	[['day', '?']]	[['how', 'your']]	[[['day'], []]]	[[[is, your]]]
623	[good, day, .]	[['day', '.']]	[['good']]	[[[], []]]	[[[['day', 'day', 'day']]]]
624	[oh, that, s, good, ,, i, am, glad]	[['s', ',', 'i']]	[['good', 'glad']]	[[['that', 'i'], []]]	[[[['s', 's', 'am', 's', 'am', 'am', 'am', 'am']]]]
625	[i, don, t, understand,  , i, can, t, answer,  , i, would, like, to, discuss, movies, )]	[['i', 't', ' ', 'i', 't', 'answer', ' ', 'i', 'movies', ')']]	[[]]	[[['i', 'i', 'i'], []]]	[[[['don', 'don', 'don', 'don', 'understand', 'answer', 'answer', 'answer', 'answer', 'answer', 'like', 'like', 'like', 'discuss', 'like', 'discuss', 'like']]], [[can, t], [t, answer]], [[would, like], [to, discuss]]]
626	[oh, that, s, good, ,, i, am, glad]	[['s', ',', 'i']]	[['good', 'glad']]	[[['that', 'i'], []]]	[[[['s', 's', 'am', 's', 'am', 'am', 'am', 'am']]]]
627	[i, don, t, know, what, i, want, to, see, .]	[['i', 't', 'what', 'i', '.']]	[[]]	[[['i', 't', 'i'], []]]	[[[['don', 'don', 'know', 'know', 'see', 'want', 'know', 'see', 'want', 'know']]], [[to, see]]]
628	[do, u, have, any, favorites, overall, ?]	[['u', 'favorites', '?']]	[['overall']]	[[['u'], []]]	[[[do, u]]]
629	[i, can, t, wait, to, watch, this, movie, .]	[['i', 't', 'movie', '.']]	[[]]	[[['i'], []]]	[[[can, t], [to, watch]]]
630	[hello, !]	[['!']]	[[]]	[[[], []]]	[[[['hello', 'hello']]]]
631	[hi]	[[]]	[[]]	[[[], []]]	[[[['hi']]]]
632	[i, don, t, know, what, i, don, t, have, to, say, .]	[['i', 't', 'what', 'i', 't', '.']]	[[]]	[[['i', 't', 'i'], []]]	[[[['don', 'don', 'know', 'know', 'don', 'don', 'have', 'don', 'know', 'say', 'have', 'have']]], [[to, say]]]
633	[hi]	[[]]	[[]]	[[[], []]]	[[[['hi']]]]
634	[i, don, t, know, what, he, is, talking, about, .]	[['i', 't', 'what', '.']]	[[]]	[[['i', 't', 'he'], []]]	[[[['don', 'don', 'know', 'know', 'about', 'talking', 'talking', 'know', 'talking', 'know']]], [[is, talking]]]
635	[how, are, you, ?]	[['?']]	[['how']]	[[['you'], []]]	[[[['are', 'are', 'are', 'are']]]]
636	[good, .]	[['.']]	[['good']]	[[[], []]]	[[[['good', 'good']]]]
637	[i, am,  , ready, to, be, done, with, work, for, the, day, .]	[['i', ' ', 'work', 'day', '.']]	[['ready']]	[[['i'], []]]	[[[to, be], [be, done]]]
638	[what, a, joke, !, !, !]	[['what', 'a', 'joke', '!', '!', '!']]	[[]]	[[[], []]]	[[[['joke', 'joke', 'joke', 'joke', 'joke', 'joke']]]]
