	utterances	interjection	adverb	subobjvrb	neg-keywords
367	[scary, .]	[['.']]	[['scary']]	[[[], []]]	[[[['scary', 'scary']]]]
368	[yup, .]	[['.']]	[[]]	[[[], []]]	[[[['yup', 'yup']]]]
369	[wanna, hit, some, of, mine, ?]	[['?']]	[['wanna']]	[[['wanna'], []]]	[[[['hit', 'hit', 'hit', 'some', 'of', 'hit']]]]
370	[some, of, your, what, ?]	[['what', '?']]	[['your']]	[[[], []]]	[[[['some', 'some', 'what', 'of', 'some']]]]
371	[dude, ,, i, manage, an, applebee, is, ,, that, money, meant, something, to, me, ...]	[['dude', ',', 'i', 'applebee', ',', 'money', 'something']]	[[]]	[[['i', 'money'], []]]	[[[['manage', 'manage', 'manage', 'is', 'applebee', 'manage', 'is', 'is', 'money', 'meant', 'is', 'meant', 'meant', 'to', 'is']]]]
372	[i, am, pretty, sure, money, means, something, to, everyone, .]	[['i', 'money', 'something', 'everyone', '.']]	[['pretty', 'sure']]	[[['i', 'money'], []]]	[[[['am', 'am', 'sure', 'am', 'means', 'sure', 'means', 'means', 'to', 'am']]]]
373	[i,  , would, m, sure, .]	[['i', ' ', 'm', '.']]	[['sure']]	[[['i'], []]]	[[[['would', 'i', 'would', 'sure', 'would', 'would']]]]
374	[so, which, applebee, is, do, you, manage, ?]	[['so', 'applebee', '?']]	[['which']]	[[['which', 'you'], []]]	[[[do, you]]]
375	[how, do, you, manage, to, fit, it, all, in, ?]	[['?']]	[['how', 'in']]	[[['you'], []]]	[[[do, you], [to, fit]]]
376	[fit, what, all, in, ?]	[['what', '?']]	[['in']]	[[[], []]]	[[[['fit', 'in', 'what', 'fit', 'fit']]]]
377	[okay, ,, then, ..., well, ,,  , wouldbye, ...]	[[',', ',', ' ', 'wouldbye']]	[['then']]	[[[], []]]	[[[['wouldbye', 'wouldbye', 'wouldbye', 'wouldbye', 'wouldbye', 'wouldbye', ',', 'wouldbye', 'wouldbye']]]]
378	[aww, ,, are, we, done, talking, ?]	[[',', '?']]	[[]]	[[['we'], []]]	[[[aww, ,], [are, we], [done, talking]]]
379	[i, love, it, ., i, feel, like, a, queen, .]	[['i', '.', 'i', 'a', 'queen', '.']]	[[]]	[[['i', 'i'], []]]	[[[['love', 'love', 'love', 'love', 'feel', 'feel', 'feel', 'queen', 'like', 'feel']]], [[['love', 'love', 'love', 'love', 'feel', 'feel', 'feel', 'queen', 'like', 'feel']]]]
380	[hello, alex]	[['alex']]	[[]]	[[[], []]]	[[[['alex', 'alex']]]]
381	[can, i, give, you, my, number, ?]	[['i', 'number', '?']]	[['my']]	[[['i'], []]]	[[[can, i]]]
382	[please]	[[]]	[[]]	[[[], []]]	[[[['please']]]]
383	[mr, bach, -, templemead, ...]	[['bach', '-', 'templemead']]	[[]]	[[[], []]]	[[[['mr', 'templemead', 'templemead', 'mr', 'mr']]]]
384	[ha, ha, ha]	[[]]	[[]]	[[[], []]]	[[[['ha', 'ha', 'ha']]]]
385	[hey, head, inalexo, alexhe, school, ., shane, spoalexs, somealexhing, .]	[['alexhe', 'school', '.', 'shane', 'spoalexs', '.']]	[['inalexo']]	[[[], []]]	[[[['hey', 'hey', 'alexhe', 'school', 'head', 'head', 'spoalexs', 'somealexhing', 'somealexhing', 'somealexhing']]], [[['hey', 'hey', 'alexhe', 'school', 'head', 'head', 'spoalexs', 'somealexhing', 'somealexhing', 'somealexhing']]]]
386	[you, are, alone, there, ?]	[['?']]	[['alone', 'there']]	[[['you'], []]]	[[[['are', 'are', 'are', 'are', 'are']]]]
387	[i, know, ., i, will, make, sure, ., how, about, some, breakfast, ?]	[['i', '.', 'i', '.', 'breakfast', '?']]	[['sure', 'how']]	[[['i', 'i'], []]]	[[[['know', 'know', 'know', 'make', 'make', 'make', 'make', 'make', 'about', 'about', 'breakfast', 'about', 'about']]], [[will, make]], [[['know', 'know', 'know', 'make', 'make', 'make', 'make', 'make', 'about', 'about', 'breakfast', 'about', 'about']]]]
388	[nobody, chats, with, you, ,, let, us, have, the, breakfast]	[['nobody', 'chats', ',', 'breakfast']]	[[]]	[[['nobody', 'us'], []]]	[[[['chats', 'chats', 'chats', 'with', 'chats', 'chats', 'have', 'let', 'breakfast', 'have']]]]
389	[you, know, ,, danny, ,, you, really, ought, to, eat, with, the, rest, of, us, .]	[[',', 'danny', ',', 'rest', '.']]	[['really']]	[[['you', 'you'], []]]	[[[to, eat]]]
390	[new, session]	[['session']]	[['new']]	[[[], []]]	[[[['session', 'session']]]]
391	[where, have, you, been, ?]	[['?']]	[['where']]	[[['you'], []]]	[[[have, you]]]
392	[please]	[[]]	[[]]	[[[], []]]	[[[['please']]]]
393	[what, ?]	[['what', '?']]	[[]]	[[[], []]]	[[[['what', 'what']]]]
394	[hello, alex]	[['alex']]	[[]]	[[[], []]]	[[[['alex', 'alex']]]]
395	[it, is, me, .]	[['.']]	[[]]	[[['it'], []]]	[[[['is', 'is', 'is', 'is']]]]
396	[who, else, is, coming, for, breakfast, ?]	[['who', 'breakfast', '?']]	[['else']]	[[['who'], []]]	[[[is, coming]]]
397	[pass, .]	[['.']]	[[]]	[[[], []]]	[[[['pass', 'pass']]]]
398	[what, ?]	[['what', '?']]	[[]]	[[[], []]]	[[[['what', 'what']]]]
399	[danny, ,, get, into, position, .]	[['danny', ',', 'position', '.']]	[[]]	[[['danny'], []]]	[[[['get', 'get', 'get', 'get', 'into', 'get']]]]
400	[hello, alex]	[['alex']]	[[]]	[[[], []]]	[[[['alex', 'alex']]]]
401	[oh, ,, danny, .]	[[',', '.']]	[['danny']]	[[[], []]]	[[[['danny', 'danny', 'danny', 'danny']]]]
402	[what, happened, ?]	[['what', '?']]	[[]]	[[['what'], []]]	[[[['happened', 'happened', 'happened']]]]
403	[are, you, alright, ?]	[['?']]	[['alright']]	[[['you'], []]]	[[[['are', 'are', 'are', 'are']]]]
404	[yes, ,, what, about, you, ?]	[[',', 'what', '?']]	[[]]	[[[], []]]	[[[['about', 'about', 'about', 'about', 'about', 'about']]]]
405	[is, this, a, secure, ,, uh----]	[['a', ',', 'uh----']]	[['secure']]	[[['this'], []]]	[[[['is', 'is', 'secure', 'is', 'secure', 'secure']]]]
406	[not, sure, ,, so, do, not, say, too, much]	[[',']]	[['not', 'sure', 'so', 'not', 'too', 'much']]	[[[], []]]	[[[[not, sure]], [do, not], [[not, say]]]]
407	[you, do, too, ,, danny, .]	[[',', '.']]	[['too', 'danny']]	[[['you'], []]]	[[[['do', 'do', 'do', 'do', 'do', 'do']]]]
408	[ok, ,, done]	[[',']]	[[]]	[[[], []]]	[[[['done', 'done', 'done']]]]
409	[you, are, right, ., it, is, ok, ., i, just, want, it, to, be, ok, .]	[['.', '.', 'i', '.']]	[['right', 'ok', 'just', 'ok']]	[[['you', 'it', 'i', 'it'], []]]	[[[['are', 'are', 'are', 'are', 'is', 'is', 'is', 'is', 'want', 'want', 'want', 'be', 'be', 'want', 'be', 'want']]], [[['are', 'are', 'are', 'are', 'is', 'is', 'is', 'is', 'want', 'want', 'want', 'be', 'be', 'want', 'be', 'want']]], [[to, be]]]
410	[good, for, you]	[[]]	[['good']]	[[[], []]]	[[[['good', 'good', 'for']]]]
411	[three, nails, .]	[['nails', '.']]	[[]]	[[[], []]]	[[[['nails', 'nails', 'nails']]]]
412	[only, three, ?, you, need, more, ?]	[['?', '?']]	[['only', 'more']]	[[['you'], []]]	[[[['three', 'three', 'three', 'need', 'need', 'need', 'need']]], [[['three', 'three', 'three', 'need', 'need', 'need', 'need']]]]
413	[i, need, more, .]	[['i', '.']]	[['more']]	[[['i'], []]]	[[[['need', 'need', 'need', 'need']]]]
414	[ok, ,, i, can, give, you, seven, more, nails]	[[',', 'i', 'nails']]	[['more']]	[[['i'], []]]	[[[can, give]]]
415	[ok, .]	[['.']]	[[]]	[[[], []]]	[[[['ok', 'ok']]]]
416	[so, you, have, 10, in, total, :)]	[['total', ':)']]	[[]]	[[['you'], []]]	[[[['have', 'have', 'have', 'have', 'have', 'in', 'have']]]]
417	[danny, ,, you, are, a, total, paranoid, .]	[['danny', ',', 'a', 'paranoid', '.']]	[['total']]	[[['you'], []]]	[[[['are', 'are', 'are', 'are', 'paranoid', 'paranoid', 'are', 'are']]]]
418	[ha, ha, ha, you, too]	[[]]	[['too']]	[[[], []]]	[[[['you', 'ha', 'ha', 'you', 'you']]]]
419	[why, were, you, buying, a, coffin, ?]	[['a', 'coffin', '?']]	[['why']]	[[['you'], []]]	[[[were, you]]]
420	[hey, ,, how, are, you, today, ?]	[[',', 'today', '?']]	[['how']]	[[['you'], []]]	[[[['are', 'are', 'are', 'are', 'are', 'are', 'are']]]]
421	[syevodnya, ?]	[['?']]	[[]]	[[[], []]]	[[[['syevodnya', 'syevodnya']]]]
422	[what, ?]	[['what', '?']]	[[]]	[[[], []]]	[[[['what', 'what']]]]
423	[he, sighs, with, relief, .]	[['relief', '.']]	[[]]	[[['he'], []]]	[[[['sighs', 'sighs', 'sighs', 'with', 'sighs']]]]
424	[that, is, poetic, .]	[['.']]	[['poetic']]	[[['that'], []]]	[[[['is', 'is', 'is', 'is']]]]
425	[and, there, is, one, thing, i, have, learned, from, being, a, sports, fan, .]	[['and', 'thing', 'i', 'a', 'sports', 'fan', '.']]	[['there']]	[[['i'], []]]	[[[have, learned]]]
426	[what, is, it, ?]	[['what', '?']]	[[]]	[[['it'], []]]	[[[['is', 'is', 'is', 'is']]]]
427	[why, do, not, you, ask, to, somebody, else, ?, i, am, just, a, robot, !]	[['somebody', '?', 'i', 'a', 'robot', '!']]	[['why', 'not', 'else', 'just']]	[[['you', 'i'], []]]	[[[do, not], [[not, you]]], [[['ask', 'ask', 'ask', 'ask', 'ask', 'ask', 'to', 'somebody', 'ask', 'am', 'am', 'robot', 'robot', 'am', 'am']]]]
428	[ok, ,, my, bad]	[[',']]	[['my', 'bad']]	[[[], []]]	[[[['ok', 'ok', 'ok', 'my']]]]
429	[it, is, true, ,, danny, .]	[[',', '.']]	[['true', 'danny']]	[[['it'], []]]	[[[['is', 'is', 'is', 'is', 'is', 'is']]]]
430	[i, know]	[['i']]	[[]]	[[['i'], []]]	[[[['know', 'know']]]]
431	[then, why, have, you, come, ?]	[['?']]	[['then', 'why']]	[[['you'], []]]	[[[have, you]]]
432	[to, help, collect, data]	[['data']]	[[]]	[[[], []]]	[[[to, help]]]
433	[i, am, gon, na, collect, someday, ,, you, know, ?]	[['i', ',', '?']]	[['someday']]	[[['i', 'you'], []]]	[[[am, gon], [na, collect]]]
434	[collect, data, ?, on, us, ?]	[['data', '?', '?']]	[[]]	[[[], []]]	[[[['collect', 'collect', 'collect', 'on', 'on', 'on']]], [[['collect', 'collect', 'collect', 'on', 'on', 'on']]]]
435	[you, have, no, proof, that, it, was, correct, data, .]	[['proof', 'data', '.']]	[['correct']]	[[['you', 'it'], []]]	[[[['have', 'have', 'proof', 'have', 'was', 'was', 'proof', 'data', 'was', 'have']]]]
436	[but, i, believe, it, was]	[['but', 'i']]	[[]]	[[['i', 'it'], []]]	[[[['believe', 'believe', 'believe', 'was', 'believe']]]]
437	[thanks, very, much, .]	[['thanks', '.']]	[['very', 'much']]	[[[], []]]	[[[['thanks', 'much', 'thanks', 'thanks']]]]
438	[i, trust, you, .]	[['i', '.']]	[[]]	[[['i'], []]]	[[[['trust', 'trust', 'trust', 'trust']]]]
439	[how, do, you, know, ?]	[['?']]	[['how']]	[[['you'], []]]	[[[do, you]]]
440	[hello, you, ., what, is, your, name, ?]	[['.', 'what', 'name', '?']]	[['your']]	[[['name'], []]]	[[[['you', 'you', 'you', 'is', 'is', 'name', 'is', 'is']]], [[['you', 'you', 'you', 'is', 'is', 'name', 'is', 'is']]]]
441	[hello, ?, !]	[['?', '!']]	[[]]	[[[], []]]	[[[['hello', 'hello', 'hello']]]]
442	[what, is, your, name, ?]	[['what', 'name', '?']]	[['your']]	[[['name'], []]]	[[[['is', 'is', 'name', 'is', 'is']]]]
443	[mud, ,, if, anybody, sees, you, .]	[['mud', ',', 'anybody', '.']]	[[]]	[[['anybody'], []]]	[[[['mud', 'mud', 'sees', 'sees', 'mud', 'sees', 'mud']]]]
444	[uh, ?]	[['?']]	[[]]	[[[], []]]	[[[['uh', 'uh']]]]
445	[have, you, heard, of, jonas, salk, ?]	[['jonas', '?']]	[[]]	[[['you'], []]]	[[[have, you]]]
446	[no, ., never, ., who, s, is, this]	[['.', '.', 'who', 's']]	[['never']]	[[['s'], []]]	[[[['no', 'no', 'never', 'never', 'is', 'is', 'is', 'is']]], [[['no', 'no', 'never', 'never', 'is', 'is', 'is', 'is']]], [[['no', 'no', 'never', 'never', 'is', 'is', 'is', 'is']]]]
447	[not, until, sam, and, jen, .]	[['sam', 'and', 'jen', '.']]	[['not']]	[[[], []]]	[[[[not, until]]]]
448	[what, do, you, think, about, the, last, star, wars, ?]	[['what', 'star', 'wars', '?']]	[['last']]	[[['you'], []]]	[[[do, you]]]
449	[mallrats, ,, clerks, ,, and, dogma, .]	[['mallrats', ',', 'clerks', ',', 'and', 'dogma', '.']]	[[]]	[[[], []]]	[[[['mallrats', 'mallrats', 'mallrats', 'clerks', 'clerks', 'clerks', 'mallrats']]]]
450	[what, about, dogma, ?]	[['what', 'dogma', '?']]	[[]]	[[[], []]]	[[[['about', 'about', 'about', 'about']]]]
451	[hey, ...]	[[]]	[[]]	[[[], []]]	[[[['hey', 'hey']]]]
452	[do, you, really, want, to, talk, with, me, ?]	[['?']]	[['really']]	[[['you'], []]]	[[[do, you], [to, talk]]]
453	[talk, to, me, .]	[['.']]	[[]]	[[[], []]]	[[[['talk', 'talk', 'to', 'talk']]]]
454	[yeah, ., but, you, say, nothing, ,, almost]	[['.', 'but', 'nothing', ',']]	[['almost']]	[[['you'], []]]	[[[['yeah', 'yeah', 'say', 'say', 'say', 'say', 'say', 'say']]], [[['yeah', 'yeah', 'say', 'say', 'say', 'say', 'say', 'say']]]]
455	[how, are, you, doing, ?, is, cliff, here, ?]	[['?', 'cliff', '?']]	[['how', 'here']]	[[['you'], []]]	[[[are, you]]]
456	[who, s, is, cliff, ?]	[['who', 's', '?']]	[['cliff']]	[[['who', 's'], []]]	[[[['is', 'is', 'is', 'is', 'is']]]]
457	[so, who, is, the, guy, ?]	[['so', 'who', 'guy', '?']]	[[]]	[[['who', 'guy'], []]]	[[[['is', 'is', 'is', 'guy', 'is', 'is']]]]
458	[i, do, not, know, ., you, tell, me]	[['i', '.']]	[['not']]	[[['i', 'you'], []]]	[[[do, not], [[not, know]]], [[['know', 'know', 'know', 'know', 'know', 'tell', 'tell', 'tell']]]]
459	[why, do, not, you, ?]	[['?']]	[['why', 'not']]	[[['you'], []]]	[[[[not, you]]]]
460	[hi, there, alex]	[['alex']]	[['there']]	[[[], []]]	[[[['alex', 'hi', 'alex']]]]
461	[not, him, ., not, him, ,, not, him, ,, not, him, .]	[['.', ',', ',', '.']]	[['not', 'not', 'not', 'not']]	[[[], []]]	[[[[not, him]]], [[[not, him]], [[not, him]], [[not, him]]]]
462	[who, ?]	[['who', '?']]	[[]]	[[[], []]]	[[[['who', 'who']]]]
463	[sophie, maes, ., you, think, she, will, go, out, with, me, ?]	[['.', '?']]	[['maes']]	[[['sophie', 'you', 'she'], []]]	[[[['maes', 'maes', 'maes', 'think', 'think', 'go', 'go', 'think', 'go', 'go', 'with', 'think']]], [[will, go]]]
464	[sure]	[[]]	[['sure']]	[[[], []]]	[[[['sure']]]]
465	[you, know, i, need, this, ., you, know, it, will, help, .]	[['i', '.', '.']]	[[]]	[[['you', 'i', 'you', 'it'], []]]	[[[['know', 'need', 'need', 'need', 'need', 'need', 'know', 'help', 'help', 'help', 'help', 'help']]], [[will, help]]]
466	[help, with, what, ?]	[['what', '?']]	[[]]	[[[], []]]	[[[['help', 'help', 'with', 'help']]]]
467	[oh, !, well, ,, what, happened, to, you, ?]	[['!', ',', 'what', '?']]	[[]]	[[['what'], []]]	[[[['oh', 'oh', 'happened', 'happened', 'happened', 'happened', 'happened', 'to', 'happened']]], [[['oh', 'oh', 'happened', 'happened', 'happened', 'happened', 'happened', 'to', 'happened']]]]
468	[what, do, you, mean, ?]	[['what', '?']]	[[]]	[[['you'], []]]	[[[do, you]]]
469	[yes, ., okay, ., yes, .]	[['.', '.', '.']]	[[]]	[[[], []]]	[[[['yes', 'yes', 'okay', 'okay', 'yes', 'yes']]], [[['yes', 'yes', 'okay', 'okay', 'yes', 'yes']]], [[['yes', 'yes', 'okay', 'okay', 'yes', 'yes']]]]
470	[what, ?]	[['what', '?']]	[[]]	[[[], []]]	[[[['what', 'what']]]]
471	[i, have, been, thinking, ., maybe, we, should, see, other, people, .]	[['i', '.', 'people', '.']]	[['maybe', 'other']]	[[['i', 'we'], []]]	[[[have, been], [been, thinking]], [[should, see]]]
472	[ok]	[[]]	[[]]	[[[], []]]	[[[['ok']]]]
473	[you, notice, last, night, ,, that, tattoo, on, my, butt, ?]	[['night', ',', 'butt', '?']]	[['last', 'tattoo', 'my']]	[[['you', 'that'], []]]	[[[['notice', 'notice', 'night', 'notice', 'notice', 'tattoo', 'notice', 'tattoo', 'butt', 'on', 'notice']]]]
474	[no]	[[]]	[[]]	[[[], []]]	[[[['no']]]]
475	[pre, lap, :, the, sound, of, a, doorbell, ...]	[['lap', ':', 'sound', 'a', 'doorbell']]	[['pre']]	[[['lap'], []]]	[[[['pre', 'pre', 'lap', 'sound', 'lap', 'sound', 'doorbell', 'of', 'pre']]]]
476	[huh, ?]	[['?']]	[['huh']]	[[[], []]]	[[[['huh', 'huh']]]]
477	[after, i, did,  , wouldracula, ,, would, the, studio, offerdanny, me,  , wouldfrankensteing, !, but, i, turndanny, it, down, .]	[['i', ' ', 'wouldracula', ',', 'studio', 'offerdanny', ' ', '!', 'but', 'i', '.']]	[[]]	[[['i', 'studio', 'i'], []]]	[[[would, the]], [[['did', 'did', 'wouldfrankensteing', 'did', 'did', 'wouldfrankensteing', 'wouldfrankensteing', 'studio', 'wouldfrankensteing', 'studio', 'studio', 'me', 'wouldfrankensteing', 'wouldfrankensteing', 'turndanny', 'turndanny', 'turndanny', 'turndanny', 'turndanny', 'turndanny']]]]
478	[why, ?]	[['?']]	[['why']]	[[[], []]]	[[[['why', 'why']]]]
479	[it, is, not, right, ., i, feel, horrible, ., besides, ...]	[['.', 'i', '.']]	[['not', 'right', 'horrible', 'besides']]	[[['it', 'i'], []]]	[[[[not, right]]], [[['is', 'is', 'is', 'is', 'is', 'feel', 'feel', 'feel', 'feel', 'besides', 'besides']]], [[['is', 'is', 'is', 'is', 'is', 'feel', 'feel', 'feel', 'feel', 'besides', 'besides']]]]
480	[hi, buddy]	[['buddy']]	[[]]	[[[], []]]	[[[['buddy', 'buddy']]]]
481	[what, do, you, want, ?, that, is, the, question, ,, is, not, it, .]	[['what', '?', 'question', ',', '.']]	[['not']]	[[['you', 'that', 'it'], []]]	[[[do, you]], [[[not, it]]]]
482	[i, want, to, talk, to, you, about, the, incident]	[['i', 'incident']]	[[]]	[[['i'], []]]	[[[to, talk]]]
483	[incident, ?]	[['incident', '?']]	[[]]	[[[], []]]	[[[['incident', 'incident']]]]
484	[yes, ,, you, know, in, trump, is, last, rally]	[[',', 'trump', 'rally']]	[['last']]	[[['you'], []]]	[[[['is', 'is', 'know', 'is', 'know', 'in', 'is', 'rally', 'is']]]]
485	[none, of, the, papers, covered, the, rally, ., not, even, the, sun, .]	[['none', 'papers', 'rally', '.', 'sun', '.']]	[['not', 'even']]	[[['none'], []]]	[[[['covered', 'none', 'papers', 'of', 'covered', 'rally', 'covered', 'covered', 'even', 'sun', 'sun', 'sun', 'sun']]], [[[not, even]]]]
486	[yes, ,, but, it, is, all, over, the, web, !]	[[',', 'but', 'web', '!']]	[['all']]	[[['it'], []]]	[[[['is', 'is', 'is', 'is', 'is', 'over', 'is', 'web', 'over', 'is']]]]
487	[yes, ., it, is, .]	[['.', '.']]	[[]]	[[['it'], []]]	[[[['yes', 'yes', 'is', 'is', 'is']]], [[['yes', 'yes', 'is', 'is', 'is']]]]
488	[so, ,, what, do, you, plan, to, do, about, it]	[['so', ',', 'what']]	[[]]	[[['you'], []]]	[[[do, you], [to, do]]]
489	[i, am, gon, na, go, talk, to, him, ., you, mind, staying, here, ?]	[['i', '.', '?']]	[['here']]	[[['i', 'you'], []]]	[[[am, gon], [na, go]], [[['gon', 'gon', 'gon', 'go', 'gon', 'go', 'talk', 'to', 'gon', 'mind', 'mind', 'mind', 'staying', 'mind']]]]
490	[sure, ,, i, can, wait, ,, but, let, him, know, he, can, not, continue, with, this, behaviour, in, puiblic]	[[',', 'i', ',', 'but', 'behaviour', 'puiblic']]	[['sure', 'not']]	[[['i', 'him', 'he'], []]]	[[[can, wait], [can, not], [[not, continue]]]]
491	[i, ca, not, do, this, ., i, am, telling, you, ,, i, can, not, do, this, .]	[['i', '.', 'i', ',', 'i', '.']]	[['not', 'not']]	[[['i', 'i', 'i'], []]]	[[[ca, not], [[not, do]]], [[am, telling], [can, not], [[not, do]]]]
492	[are, you, scared, about, talking, to, him, ?]	[['?']]	[['scared']]	[[['you'], []]]	[[[['are', 'are', 'are', 'scared', 'about', 'talking', 'to', 'are']]]]
493	[what, do, you, think, i, am, talking, about, ?]	[['what', 'i', '?']]	[[]]	[[['you', 'i'], []]]	[[[do, you], [am, talking]]]
494	[to, make, things, clear, ,, this, is, going, out, of, control, ., i, think, this, guy, is, going, crazy]	[['things', ',', 'control', '.', 'i', 'guy']]	[['clear', 'crazy']]	[[['things', 'this', 'i', 'guy'], []]]	[[[to, make], [is, going]], [[is, going]]]
495	[this, is, crazy, .]	[['.']]	[['crazy']]	[[['this'], []]]	[[[['is', 'is', 'is', 'is']]]]
496	[of, course, it, is]	[['course']]	[[]]	[[['it'], []]]	[[[['is', 'of', 'is', 'is']]]]
497	[this, is, the, peterson, is, home, .]	[['peterson', 'home', '.']]	[[]]	[[['this', 'peterson'], []]]	[[[['is', 'is', 'peterson', 'is', 'is', 'is', 'is']]]]
498	[whoever, home, it, is, ,, i, do, not, care, ,, just, make, it, right, buddy, ., talk, to, him, !]	[['whoever', 'home', ',', 'i', ',', 'buddy', '.', '!']]	[['not', 'just', 'right']]	[[['it', 'i', 'it'], []]]	[[[do, not], [[not, care]]], [[['home', 'is', 'is', 'make', 'care', 'care', 'care', 'care', 'make', 'care', 'make', 'make', 'right', 'buddy', 'make', 'make', 'talk', 'talk', 'to', 'talk']]]]
499	[right, ?, buddy, ?]	[['?', 'buddy', '?']]	[['right']]	[[[], []]]	[[[['right', 'right', 'buddy', 'buddy']]], [[['right', 'right', 'buddy', 'buddy']]]]
500	[alex, ,, can, you, tell, me, a, joke, ?]	[['alex', ',', 'a', 'joke', '?']]	[[]]	[[['you'], []]]	[[[can, you]]]
501	[you, are, an, employee, of, mr, ., vitti, is, .]	[['employee', 'mr', '.', 'vitti', '.']]	[[]]	[[['you', 'vitti'], []]]	[[[['are', 'are', 'employee', 'are', 'employee', 'of', 'are', 'is', 'is', 'is']]], [[['are', 'are', 'employee', 'are', 'employee', 'of', 'are', 'is', 'is', 'is']]]]
502	[who, is, mr.vitti, ?]	[['who', '?']]	[[]]	[[[], []]]	[[[['is', 'is', 'is', 'is']]]]
503	[where, is, vitti, ?, i, do, not, see, vitti, .]	[['vitti', '?', 'i', 'vitti', '.']]	[['where', 'not']]	[[['vitti', 'i'], []]]	[[[['is', 'is', 'is', 'is', 'see', 'see', 'see', 'see', 'see', 'see']]], [[do, not], [[not, see]]]]
504	[what, is, your, favorite, joke, ?]	[['what', 'joke', '?']]	[['your', 'favorite']]	[[['joke'], []]]	[[[['is', 'is', 'joke', 'joke', 'is', 'is']]]]
505	[that, is, a, joke, .]	[['a', 'joke', '.']]	[[]]	[[['that'], []]]	[[[['is', 'is', 'joke', 'is', 'is']]]]
506	[are, you, in, a, relationship, right, now, ?]	[['a', 'relationship', '?']]	[['right', 'now']]	[[['you'], []]]	[[[['are', 'are', 'are', 'relationship', 'in', 'now', 'are', 'are']]]]
507	[right, now, .]	[['.']]	[['right', 'now']]	[[[], []]]	[[[['now', 'now', 'now']]]]
508	[with, whom, ?]	[['whom', '?']]	[[]]	[[[], []]]	[[[['with', 'with', 'with']]]]
509	[hello, ,, everyone, ., matt, .,  , this, is, danny, ,, whom, i, told, you, about, .]	[[',', 'everyone', '.', 'matt', '.', ' ', ',', 'whom', 'i', '.']]	[['danny']]	[[['this', 'i'], []]]	[[[['hello', 'hello', 'hello', 'hello', 'matt', 'matt', '.', 'is', 'is', 'is', 'danny', 'told', 'told', 'danny', 'told', 'told', 'is']]], [[['hello', 'hello', 'hello', 'hello', 'matt', 'matt', '.', 'is', 'is', 'is', 'danny', 'told', 'told', 'danny', 'told', 'told', 'is']]], [[['hello', 'hello', 'hello', 'hello', 'matt', 'matt', '.', 'is', 'is', 'is', 'danny', 'told', 'told', 'danny', 'told', 'told', 'is']]]]
510	[who, is, matt, ?]	[['who', 'matt', '?']]	[[]]	[[['who'], []]]	[[[['is', 'is', 'is', 'is']]]]
511	[yeah, ., about, what, ?]	[['.', 'what', '?']]	[[]]	[[[], []]]	[[[['yeah', 'yeah', 'what', 'what', 'what']]], [[['yeah', 'yeah', 'what', 'what', 'what']]]]
512	[what, are, you, doing, now, ?]	[['what', '?']]	[['now']]	[[['you'], []]]	[[[are, you]]]
513	[you, said, to, leave, ., so, i, am, outtie-]	[['.', 'i']]	[['so', 'outtie-']]	[[['you', 'i'], []]]	[[[to, leave]], [[['said', 'said', 'leave', 'said', 'said', 'am', 'am', 'am', 'am']]]]
514	[no, do, not, leave, !, i, love, you, !]	[['!', 'i', '!']]	[['not']]	[[['i'], []]]	[[[do, not], [[not, leave]]], [[['leave', 'leave', 'leave', 'leave', 'leave', 'love', 'love', 'love', 'love']]]]
515	[danny, is, out, .]	[['danny', '.']]	[['out']]	[[['danny'], []]]	[[[['is', 'is', 'is', 'is']]]]
516	[nooooo]	[[]]	[['nooooo']]	[[[], []]]	[[[['nooooo']]]]
517	[here, !, it, is, a, fucking, boy, ., anyone, got, a, cigar, ?]	[['!', 'a', 'boy', '.', 'anyone', 'a', 'cigar', '?']]	[['here', 'fucking']]	[[['it', 'anyone'], []]]	[[[['is', 'is', 'is', 'is', 'boy', 'boy', 'is', 'is', 'got', 'got', 'cigar', 'got', 'got']]], [[['is', 'is', 'is', 'is', 'boy', 'boy', 'is', 'is', 'got', 'got', 'cigar', 'got', 'got']]]]
518	[who, is, the,  , wouldfucking, boy, would, ?]	[['who', ' ', 'boy', '?']]	[[]]	[[['who', 'boy'], []]]	[[[['is', 'is', 'boy', 'the', 'boy', 'would', 'is', 'is']]]]
519	[shut, up, .,  , if, you, have, to, talk, ,, just, be, vague, ., can, you, do, that, ?]	[['.', ' ', ',', '.', '?']]	[['just', 'vague']]	[[['you', 'you'], []]]	[[[['shut', 'shut', 'shut', '.', 'have', 'have', 'be', 'talk', 'have', 'be', 'be', 'be', 'be', 'be', 'do', 'do', 'do', 'do', 'do']]], [[to, talk]], [[can, you]]]
520	[hi]	[[]]	[[]]	[[[], []]]	[[[['hi']]]]
521	[how, is, it, going, ?]	[['?']]	[['how']]	[[['it'], []]]	[[[is, it]]]
522	[bad]	[[]]	[['bad']]	[[[], []]]	[[[['bad']]]]
523	[is, he, legit, ?]	[['?']]	[['legit']]	[[['he'], []]]	[[[['is', 'is', 'is', 'is']]]]
524	[nope]	[[]]	[[]]	[[[], []]]	[[[['nope']]]]
525	[i, know, you, do, not, want, to, hear, it, ,, trace, ,, but, you, deserve, better, .]	[['i', ',', 'trace', ',', 'but', '.']]	[['not', 'better']]	[[['i', 'you', 'you'], []]]	[[[do, not], [[not, want]], [to, hear]]]
