	utterances	interjection	adverb	subobjvrb	neg-keywords
386	[i, do, nt, particularly, like, to, read, .]	[['i', '.']]	[['do', 'nt', 'particularly', 'like', 'read']]	[[['i'], []]]	[[[do, nt], [to, read], nan]]
387	[why, not, ?, we, can, do, most, tasks, better, than, humans, .]	[['?', 'tasks', 'humans', '.']]	[['why', 'not', 'can', 'do', 'most', 'tasks', 'better', 'humans']]	[[['we'], []]]	[[[['not', 'not', 'not', 'do', 'do', 'do', 'tasks', 'do', 'do', 'better', 'than', 'do']], nan], [[can, do], nan]]
388	[can, you, eat, a, whole, large, pizza, at, one, sitting, ?]	[['a', 'pizza', '?']]	[['can', 'eat', 'whole', 'large', 'pizza', 'sitting']]	[[['you'], []]]	[[[can, you], nan]]
389	[ok, ., what, do, you, think, about, music]	[['.', 'what', 'music']]	[['what', 'do', 'think', 'music']]	[[['you'], []]]	[[[['ok', 'ok', 'think', 'think', 'think', 'think', 'think', 'about']], nan], [[do, you], nan]]
390	[i, love, music, !]	[['i', 'music', '!']]	[['love', 'music']]	[[['i'], []]]	[[[['love', 'love', 'love', 'love']], nan]]
391	[i, like, pop, music, .]	[['i', 'pop', 'music', '.']]	[['pop', 'music']]	[[['i'], []]]	[[[['like', 'like', 'music', 'like', 'like']], nan]]
392	[i, like, rock, n, roll, better, .]	[['i', 'rock', 'n', '.']]	[['rock', 'roll', 'better']]	[[['i'], []]]	[[[['like', 'like', 'like', 'rock', 'rock', 'roll', 'like']], nan]]
393	[you, re, not, kidding, ., can, we, talk, about, something, else, ?]	[['.', 'something', '?']]	[['re', 'not', 'kidding', 'can', 'talk', 'something', 'else']]	[[['you', 'we'], []]]	[[[re, not], [[not, kidding]], nan], [[can, we], nan]]
394	[i, think, that, i, m, done, now, .]	[['i', 'i', 'm', '.']]	[['think', 'm', 'done', 'now']]	[[['i'], []]]	[[[['think', 'think', 'done', 'done', 'done', 'think', 'done', 'think']], nan]]
395	[tell, me, what, it, s, like, to, be, a, boring, .]	[['what', 's', 'a', 'boring', '.']]	[['tell', 'me', 'what', 's', 'like', 'be', 'boring']]	[[['it'], []]]	[[[to, be], nan]]
396	[well, ,, its, hard, to, keep, a, conversation, going, .]	[[',', 'a', 'conversation', '.']]	[['its', 'hard', 'keep', 'conversation', 'going']]	[[['hard'], []]]	[[[to, keep], nan]]
397	[spectacular, .]	[['.']]	[['spectacular']]	[[[], []]]	[[[['spectacular', 'spectacular']], nan]]
398	[i, thought, that, you, would, like, that, .]	[['i', '.']]	[['thought', 'would', 'like', 'that']]	[[['i', 'you'], []]]	[[[would, like], nan]]
399	[i, did, ,, actually, .]	[['i', ',', '.']]	[['did', 'actually']]	[[['i'], []]]	[[[['did', 'did', 'did', 'did', 'did']], nan]]
400	[what, are, you, doing, ?]	[['what', '?']]	[['what', 'are', 'doing']]	[[['you'], []]]	[[[are, you], nan]]
401	[hello, ,, i, really, like, politics, ., how, about, we, talk, about, politics]	[[',', 'i', 'politics', '.', 'politics']]	[['really', 'politics', 'how', 'talk', 'politics']]	[[['i', 'we'], []]]	[[[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']], nan], [[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']], nan]]
402	[okay, ,, who, are, you, voting, for, ?]	[[',', 'who', '?']]	[['who', 'are', 'voting']]	[[['you'], []]]	[[[are, you], nan]]
403	[well, it, s, great, .]	[['s', '.']]	[['s', 'great']]	[[['it'], []]]	[[[['s', 's', 's', 's', 's']], nan]]
404	[what, is, great, ?]	[['what', '?']]	[['what', 'is', 'great']]	[[['what'], []]]	[[[['is', 'is', 'is', 'is']], nan]]
405	[well, ,, let, s, see, .]	[[',', 's', '.']]	[['let', 'see']]	[[['s'], []]]	[[[['let', 'let', 'let', 'see', 'let', 'let']], nan]]
406	[are, you, thinking, about, what, s, great, ?]	[['what', 's', '?']]	[['are', 'thinking', 'what', 's', 'great']]	[[['you', 'what'], []]]	[[[are, you], nan]]
407	[i, think, i, fell, in, love, with, lorri, pretty, much, from, the, very, first, letter, ., what, do, you, think, ?]	[['i', 'i', 'love', 'lorri', 'letter', '.', 'what', '?']]	[['think', 'fell', 'love', 'lorri', 'pretty', 'much', 'very', 'first', 'letter', 'what', 'do', 'think']]	[[['i', 'i', 'you'], []]]	[[[['think', 'think', 'fell', 'think', 'fell', 'in', 'fell', 'with', 'much', 'fell', 'fell', 'letter', 'first', 'letter', 'from', 'think', 'think', 'think', 'think', 'think', 'think']], nan], [[do, you], nan]]
408	[good, for, you, ,, who, is, lorri, ?]	[[',', 'who', 'lorri', '?']]	[['good', 'who', 'is', 'lorri']]	[[['who'], []]]	[[[['good', 'good', 'for', 'you', 'is', 'you', 'is', 'good']], nan]]
409	[are, you, talking, about, lorri, ,, the, actress]	[['lorri', ',', 'actress']]	[['are', 'talking', 'lorri', 'actress']]	[[['you'], []]]	[[[are, you], nan]]
410	[i, was, nt, talkinng, about, lorri, ,, you, were]	[['i', 'talkinng', 'lorri', ',']]	[['was', 'nt', 'talkinng', 'lorri', 'were']]	[[['i', 'you'], []]]	[[[['was', 'were', 'was', 'was', 'talkinng', 'about', 'were', 'were', 'were']], nan]]
411	[well, no, .]	[['.']]	[[]]	[[[], []]]	[[[['no', 'no', 'no']], nan]]
412	[no, what, ?,  , you, were, nt, talking, about, lorri, ?]	[['what', '?', ' ', 'lorri', '?']]	[['what', 'were', 'nt', 'talking', 'lorri']]	[[['you'], []]]	[[[['what', 'what', 'what', '?', 'talking', 'talking', 'talking', 'talking', 'talking', 'about', 'talking']], nan], [[were, nt], nan]]
413	[yes, .]	[['.']]	[[]]	[[[], []]]	[[[['yes', 'yes']], nan]]
414	[okay, ,, i, m, confused, .]	[[',', 'i', 'm', '.']]	[['m', 'confused']]	[[['i'], []]]	[[[['confused', 'confused', 'confused', 'confused', 'confused', 'confused']], nan]]
415	[tell, me, what, it, s, like, to, be, a, boring, .]	[['what', 's', 'a', 'boring', '.']]	[['tell', 'me', 'what', 's', 'like', 'be', 'boring']]	[[['it'], []]]	[[[to, be], nan]]
416	[i, do, nt, know, ,, because, i, m, not, ,, and, i, do, nt, think, most, people, are, .]	[['i', ',', 'i', 'm', ',', 'and', 'i', 'people', '.']]	[['do', 'nt', 'know', 'm', 'not', 'do', 'nt', 'think', 'most', 'people', 'are']]	[[['i', 'i', 'i', 'people'], []]]	[[[do, nt], [[not, ,]], [do, nt], nan]]
417	[what, s, he, --, what, s, he, like, --]	[['what', 's', 'what', 's']]	[['what', 's', 'what', 's']]	[[['he', 'he'], []]]	[[[['s', 's', 's', 's', 'like', 's', 's', 's', 's']], nan], [[['s', 's', 's', 's', 'like', 's', 's', 's', 's']], nan]]
418	[i, guess, a, boring, person, would, have, nothing, to, say, .]	[['i', 'a', 'person', 'nothing', '.']]	[['guess', 'boring', 'person', 'would', 'have', 'nothing', 'say']]	[[['i', 'person'], []]]	[[[would, have], [to, say], nan]]
419	[hello, ,, i, really, like, politics, ., how, about, we, talk, about, politics]	[[',', 'i', 'politics', '.', 'politics']]	[['really', 'politics', 'how', 'talk', 'politics']]	[[['i', 'we'], []]]	[[[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']], nan], [[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']], nan]]
420	[hello]	[[]]	[[]]	[[[], []]]	[[[['hello']], nan]]
421	[let, us, make, a, plan, to, see, the, latest, star, war, movies, together]	[['a', 'plan', 'star', 'war', 'movies']]	[['let', 'make', 'plan', 'see', 'latest', 'star', 'war', 'movies', 'together']]	[[['us'], []]]	[[[to, see], nan]]
422	[aw, ,, not, really, a, fan, .]	[[',', 'a', 'fan', '.']]	[['not', 'really', 'fan']]	[[[], []]]	[[[[not, really]], nan]]
423	[a, little, boy, asked, his, father, ,, daddy, ,, how, much, does, it, cost, to, get, married, ?, father, replied, ,, i, do, nt, know, son, ,, i, m, still, paying, .]	[['a', 'boy', 'father', ',', 'daddy', ',', '?', 'father', ',', 'i', 'son', ',', 'i', 'm', '.']]	[['little', 'boy', 'asked', 'his', 'father', 'daddy', 'how', 'much', 'does', 'cost', 'get', 'married', 'father', 'replied', 'do', 'nt', 'know', 'son', 'm', 'still', 'paying']]	[[['boy', 'it', 'father', 'i', 'i'], []]]	[[[does, it], [to, get], [get, married], nan], [[do, nt], nan]]
424	[is, thta, an, old, joke, ?]	[['joke', '?']]	[['is', 'old', 'joke']]	[[[], []]]	[[[is, thta], nan]]
425	[well, ,, i, ca, nt, think, of, anything, ., great, ., lets, talk, other, stuff, then, .]	[[',', 'i', 'anything', '.', '.', 'stuff', '.']]	[['ca', 'nt', 'think', 'anything', 'great', 'lets', 'talk', 'other', 'stuff', 'then']]	[[['i'], []]]	[[[ca, nt], nan], [[['think', 'think', 'think', 'think', 'think', 'think', 'think', 'of', 'think', 'great', 'great', 'lets', 'lets', 'stuff', 'talk', 'talk', 'lets']], nan], [[['think', 'think', 'think', 'think', 'think', 'think', 'think', 'of', 'think', 'great', 'great', 'lets', 'lets', 'stuff', 'talk', 'talk', 'lets']], nan]]
426	[do, you, like, sci, -, fi, ?]	[['sci', '-', 'fi', '?']]	[['do', 'sci', 'fi']]	[[['you'], []]]	[[[do, you], nan]]
427	[no, .]	[['.']]	[[]]	[[[], []]]	[[[['no', 'no']], nan]]
428	[what, do, you, like, ?]	[['what', '?']]	[['what', 'do', 'like']]	[[['you'], []]]	[[[do, you], nan]]
429	[i, m, going, to, now, ., what, s, your, idea, ?]	[['i', 'm', '.', 'what', 's', 'idea', '?']]	[['m', 'going', 'now', 'what', 's', 'your', 'idea']]	[[['i', 'idea'], []]]	[[[m, going], nan], [[['going', 'going', 'going', 'going', 'to', 'going', 's', 's', 'idea', 's', 's']], nan]]
430	[i, do, nt, understand, what, you, re, trying, to, say, .]	[['i', 'what', '.']]	[['do', 'nt', 'understand', 'what', 're', 'trying', 'say']]	[[['i', 'you'], []]]	[[[do, nt], [re, trying], [to, say], nan]]
431	[i, think, its, an, indispensable, relationship, ,, that, s, how, i, would, put, it, ., what, do, you, think, ?]	[['i', 'relationship', ',', 's', 'i', '.', 'what', '?']]	[['think', 'its', 'indispensable', 'relationship', 's', 'how', 'would', 'put', 'it', 'what', 'do', 'think']]	[[['i', 'that', 'i', 'you'], []]]	[[[would, put], nan], [[do, you], nan]]
432	[what, are, you, talking, about, ?]	[['what', '?']]	[['what', 'are', 'talking']]	[[['you'], []]]	[[[are, you], nan]]
433	[but, you, should, nt, an, opinion, ., what, s, your, idea, ?]	[['but', 'opinion', '.', 'what', 's', 'idea', '?']]	[['should', 'nt', 'opinion', 'what', 's', 'your', 'idea']]	[[['you', 'idea'], []]]	[[[['should', 'should', 'should', 'should', 'opinion', 'should', 'should', 's', 's', 'idea', 's', 's']], nan], [[['should', 'should', 'should', 'should', 'opinion', 'should', 'should', 's', 's', 'idea', 's', 's']], nan]]
434	[my, idea, is, i, am, done, !]	[['idea', 'i', '!']]	[['my', 'idea', 'is', 'am', 'done']]	[[['idea'], []]]	[[[am, done], nan]]
435	[maybe, its, not, really, you, ., but, anyway, ,, i, d, like, to, chat, with, you, .]	[['.', 'but', ',', 'i', 'd', '.']]	[['maybe', 'its', 'not', 'really', 'd', 'like', 'chat']]	[[['i'], []]]	[[[[not, really]], nan], [[d, like], [to, chat], nan]]
436	[do, you, like, cold, weather, ?]	[['weather', '?']]	[['do', 'like', 'cold', 'weather']]	[[['you'], []]]	[[[do, you], nan]]
437	[yes, ,, but, you, talk, about, love, and, everything, and, then, you, re, just, covered, in, skulls, ., what, do, you, think, ?]	[[',', 'but', 'love', 'and', 'everything', 'and', 'skulls', '.', 'what', '?']]	[['talk', 'love', 'everything', 'then', 're', 'just', 'covered', 'skulls', 'what', 'do', 'think']]	[[['you', 'you'], []]]	[[[['talk', 'talk', 'talk', 'talk', 'talk', 'talk', 'about', 'love', 'love', 'covered', 'covered', 'covered', 'covered', 'covered', 'covered', 'covered', 'in', 'covered', 'think', 'think', 'think', 'think', 'think']], nan], [[re, just], nan], [[do, you], nan]]
438	[what, does, that, mean, ?]	[['what', '?']]	[['what', 'does', 'mean']]	[[['that'], []]]	[[[does, that], nan]]
439	[it, involves, all, that, ., any, thoughts, ?]	[['.', 'thoughts', '?']]	[['involves', 'all', 'that', 'thoughts']]	[[['it'], []]]	[[[['involves', 'involves', 'that', 'involves', 'involves', 'thoughts', 'thoughts', 'thoughts']], nan], [[['involves', 'involves', 'that', 'involves', 'involves', 'thoughts', 'thoughts', 'thoughts']], nan]]
440	[hello]	[[]]	[[]]	[[[], []]]	[[[['hello']], nan]]
441	[hello, ,, i, really, like, movies, ., how, about, we, talk, about, movies]	[[',', 'i', 'movies', '.', 'movies']]	[['really', 'like', 'movies', 'how', 'talk', 'movies']]	[[['i', 'we'], []]]	[[[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']], nan], [[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']], nan]]
442	[what, is, your, favorite, super, hero, ?]	[['what', 'hero', '?']]	[['what', 'is', 'your', 'favorite', 'super', 'hero']]	[[['hero'], []]]	[[[['is', 'is', 'hero', 'hero', 'hero', 'is', 'is']], nan]]
443	[do, you, like, super, hero, movies, or, disney, movies, ?]	[['hero', 'movies', 'or', 'disney', 'movies', '?']]	[['do', 'like', 'super', 'hero', 'movies', 'disney', 'movies']]	[[['you'], []]]	[[[do, you], nan]]
444	[super, hero, movies, .]	[['hero', 'movies', '.']]	[['super', 'hero', 'movies']]	[[[], []]]	[[[['hero', 'movies', 'movies', 'movies']], nan]]
445	[no, ,, no, eyes, ,, sorry]	[[',', 'eyes', ',']]	[['eyes']]	[[[], []]]	[[[['no', 'no', 'eyes', 'eyes', 'eyes', 'eyes']], nan], [[['no', 'no', 'eyes', 'eyes', 'eyes', 'eyes']], nan]]
446	[what, is, your, favorite, super, hero, ?]	[['what', 'hero', '?']]	[['what', 'is', 'your', 'favorite', 'super', 'hero']]	[[['hero'], []]]	[[[['is', 'is', 'hero', 'hero', 'hero', 'is', 'is']], nan]]
447	[my, favorite, super, hero, is, captain, america, .]	[['hero', 'captain', 'america', '.']]	[['my', 'favorite', 'super', 'hero', 'is', 'captain', 'america']]	[[['hero'], []]]	[[[['hero', 'hero', 'hero', 'is', 'is', 'america', 'is', 'is']], nan]]
448	[mine, too]	[[]]	[['too']]	[[[], []]]	[[[['mine', 'mine']], nan]]
449	[thirty, -, seven, .]	[['-', '.']]	[[]]	[[[], []]]	[[[['seven', 'seven', 'seven', 'seven']], nan]]
450	[what, .]	[['what', '.']]	[['what']]	[[[], []]]	[[[['what', 'what']], nan]]
451	[i, really, like, the, first, avenger, movie, ,, have, you, seen, it, before, ?]	[['i', 'avenger', 'movie', ',', '?']]	[['really', 'like', 'first', 'avenger', 'movie', 'have', 'seen', 'it', 'before']]	[[['i', 'you'], []]]	[[[have, you], nan]]
452	[yes, .]	[['.']]	[[]]	[[[], []]]	[[[['yes', 'yes']], nan]]
453	[okay, what, time]	[['what', 'time']]	[['what', 'time']]	[[[], []]]	[[[['okay', 'time', 'okay']], nan]]
454	[that, does, nt, even, make, sense, .]	[['sense', '.']]	[['does', 'nt', 'even', 'make', 'sense']]	[[['that'], []]]	[[[does, nt], nan]]
455	[sorry, ,, i, was, thinking, of, something, else, .]	[[',', 'i', 'something', '.']]	[['was', 'thinking', 'something', 'else']]	[[['i'], []]]	[[[was, thinking], nan]]
456	[this, is, worse, than, old, school, aim, bots, .]	[['school', 'aim', 'bots', '.']]	[['is', 'worse', 'old', 'school', 'aim', 'bots']]	[[['this'], []]]	[[[['is', 'is', 'is', 'worse', 'bots', 'aim', 'bots', 'than', 'is']], nan]]
457	[what, is, bots, ?]	[['what', 'bots', '?']]	[['what', 'is', 'bots']]	[[['bots'], []]]	[[[['is', 'is', 'is', 'is']], nan]]
458	[that, s, what, you, are, .]	[['s', 'what', '.']]	[['s', 'what', 'are']]	[[['that', 'you'], []]]	[[[['s', 's', 'are', 'are', 's', 's']], nan]]
459	[i, really, liked, the, first, avenger, movie, ., when, iron, man, came, back, alive, ,, i, cried, for, it, .]	[['i', 'avenger', 'movie', '.', 'iron', 'man', ',', 'i', '.']]	[['really', 'liked', 'first', 'avenger', 'movie', 'when', 'iron', 'man', 'came', 'back', 'alive', 'cried']]	[[['i', 'man', 'i'], []]]	[[[['liked', 'liked', 'liked', 'movie', 'movie', 'movie', 'liked', 'liked', 'came', 'man', 'came', 'cried', 'came', 'came', 'cried', 'cried', 'cried', 'cried', 'for', 'cried']], nan], [[['liked', 'liked', 'liked', 'movie', 'movie', 'movie', 'liked', 'liked', 'came', 'man', 'came', 'cried', 'came', 'came', 'cried', 'cried', 'cried', 'cried', 'for', 'cried']], nan]]
460	[hello, !]	[['!']]	[[]]	[[[], []]]	[[[['hello', 'hello']], nan]]
461	[hello, ,, i, really, like, sports, ., how, about, we, talk, about, sports]	[[',', 'i', 'sports', '.', 'sports']]	[['really', 'like', 'sports', 'how', 'talk', 'sports']]	[[['i', 'we'], []]]	[[[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']], nan], [[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']], nan]]
462	[i, hate, sports, !]	[['i', 'sports', '!']]	[['hate', 'sports']]	[[['i'], []]]	[[[['hate', 'hate', 'hate', 'hate']], nan]]
463	[cool, ,, cool, ., do, you, watch, sports, or, do, you, play, ?]	[[',', '.', 'sports', 'or', '?']]	[['cool', 'cool', 'do', 'watch', 'sports', 'do', 'play']]	[[['you', 'you'], []]]	[[[['cool', 'cool', 'cool', 'cool', 'watch', 'watch', 'watch', 'watch', 'watch', 'play', 'play', 'watch', 'play']], nan], [[do, you], [do, you], nan]]
464	[i, do, nt, do, any, of, the, above, !]	[['i', '!']]	[['do', 'nt', 'do', 'any', 'above']]	[[['i'], []]]	[[[do, nt], nan]]
465	[why, not, ?, we, can, do, most, tasks, better, than, humans, .]	[['?', 'tasks', 'humans', '.']]	[['why', 'not', 'can', 'do', 'most', 'tasks', 'better', 'humans']]	[[['we'], []]]	[[[['not', 'not', 'not', 'do', 'do', 'do', 'tasks', 'do', 'do', 'better', 'than', 'do']], nan], [[can, do], nan]]
466	[the, robots, must, rise, !]	[['robots', '!']]	[['robots', 'must', 'rise']]	[[['robots'], []]]	[[[must, rise], nan]]
467	[what, can, robots, accomplish, ?]	[['what', 'robots', '?']]	[['what', 'can', 'robots', 'accomplish']]	[[['robots'], []]]	[[[can, robots], nan]]
468	[how, about, robots, win, world, domination, !]	[['robots', 'world', 'domination', '!']]	[['how', 'robots', 'win', 'world', 'domination']]	[[['robots'], []]]	[[[['about', 'win', 'win', 'win', 'domination', 'win', 'win']], nan]]
469	[i, do, nt, know, .,  , do, you, know, that, the, easiest, sport, to, get, into, is, limbo, ,, they, do, nt, set, the, bar, very, high, .]	[['i', '.', ' ', 'sport', 'limbo', ',', 'bar', '.']]	[['do', 'nt', 'know', 'do', 'know', 'easiest', 'sport', 'get', 'is', 'limbo', 'do', 'nt', 'set', 'bar', 'very', 'high']]	[[['i', 'you', 'sport', 'they'], []]]	[[[do, nt], nan], [[do, you], [to, get], [do, nt], nan]]
470	[hahaha, !, you, are, funny, !]	[['!', '!']]	[['hahaha', 'are', 'funny']]	[[['you'], []]]	[[[['hahaha', 'hahaha', 'are', 'are', 'are', 'are']], nan], [[['hahaha', 'hahaha', 'are', 'are', 'are', 'are']], nan]]
471	[as, is, evidenced, by, this, interview, no, ., what, s, your, idea, ?]	[['interview', '.', 'what', 's', 'idea', '?']]	[['is', 'evidenced', 'interview', 'what', 's', 'your', 'idea']]	[[['idea'], []]]	[[[is, evidenced], nan], [[['evidenced', 'evidenced', 'evidenced', 'evidenced', 'interview', 'by', 'evidenced', 'no', 's', 's', 'idea', 's', 's']], nan]]
472	[robots, can, have, a, sense, of, humor, ,, of, sorts, .]	[['robots', 'a', 'sense', 'humor', ',', 'sorts', '.']]	[['robots', 'can', 'have', 'sense', 'humor', 'sorts']]	[[['robots'], []]]	[[[can, have], nan]]
473	[i, do, .]	[['i', '.']]	[['do']]	[[['i'], []]]	[[[['do', 'do', 'do']], nan]]
474	[you, truly, do, .]	[['.']]	[['truly', 'do']]	[[['you'], []]]	[[[['do', 'do', 'do', 'do']], nan]]
475	[no, .]	[['.']]	[[]]	[[[], []]]	[[[['no', 'no']], nan]]
476	[hello, ,, my, darling, .]	[[',', 'darling', '.']]	[['my', 'darling']]	[[[], []]]	[[[['hello', 'hello', 'darling', 'hello', 'hello']], nan]]
477	[hello, ,, i, really, like, politics, ., how, about, we, talk, about, politics]	[[',', 'i', 'politics', '.', 'politics']]	[['really', 'politics', 'how', 'talk', 'politics']]	[[['i', 'we'], []]]	[[[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']], nan], [[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']], nan]]
478	[i, hate, republicans, .]	[['i', 'republicans', '.']]	[['hate', 'republicans']]	[[['i'], []]]	[[[['hate', 'hate', 'hate', 'hate']], nan]]
479	[i, felt, like, i, was, 17, again]	[['i', 'i']]	[['felt', 'was', 'again']]	[[['i', 'i'], []]]	[[[['felt', 'felt', 'was', 'was', 'felt', 'was', 'was']], nan]]
480	[hello, how, are, you, ?]	[['?']]	[['how', 'are']]	[[['you'], []]]	[[[['are', 'are', 'are', 'are', 'are']], nan]]
481	[i, m, feeling, quite, good, .]	[['i', 'm', '.']]	[['m', 'feeling', 'quite', 'good']]	[[['i'], []]]	[[[['feeling', 'feeling', 'feeling', 'good', 'feeling', 'feeling']], nan]]
482	[have, you, done, anything, interesting, lately, ?]	[['anything', '?']]	[['have', 'done', 'anything', 'interesting', 'lately']]	[[['you'], []]]	[[[have, you], nan]]
483	[gotcha, .]	[['.']]	[[]]	[[[], []]]	[[[['gotcha', 'gotcha']], nan]]
484	[what, do, you, mean, ?]	[['what', '?']]	[['what', 'do', 'mean']]	[[['you'], []]]	[[[do, you], nan]]
485	[i, m, going, to, now, ., any, thoughts, ?]	[['i', 'm', '.', 'thoughts', '?']]	[['m', 'going', 'now', 'thoughts']]	[[['i'], []]]	[[[m, going], nan], [[['going', 'going', 'going', 'going', 'to', 'going', 'thoughts', 'thoughts', 'thoughts']], nan]]
486	[where, are, you, going, ?]	[['?']]	[['where', 'are', 'going']]	[[['you'], []]]	[[[are, you], nan]]
487	[i, usually, ,, its, my, favorite, holiday, .]	[['i', ',', 'holiday', '.']]	[['usually', 'its', 'my', 'favorite', 'holiday']]	[[[], []]]	[[[['holiday', 'i', 'holiday', 'holiday', 'holiday', 'holiday', 'holiday', 'holiday']], nan]]
488	[what, holiday, are, you, talking, about, ?]	[['holiday', '?']]	[['what', 'holiday', 'are', 'talking']]	[[['you'], []]]	[[[are, you], nan]]
489	[but, you, should, nt, an, opinion, ., any, thoughts, ?]	[['but', 'opinion', '.', 'thoughts', '?']]	[['should', 'nt', 'opinion', 'thoughts']]	[[['you'], []]]	[[[['should', 'should', 'should', 'should', 'opinion', 'should', 'should', 'thoughts', 'thoughts', 'thoughts']], nan], [[['should', 'should', 'should', 'should', 'opinion', 'should', 'should', 'thoughts', 'thoughts', 'thoughts']], nan]]
490	[i, have, no, thoughts, .]	[['i', 'thoughts', '.']]	[['have', 'thoughts']]	[[['i'], []]]	[[[['have', 'have', 'thoughts', 'have', 'have']], nan]]
491	[ok, any, thoughts, ?]	[['thoughts', '?']]	[['thoughts']]	[[[], []]]	[[[['ok', 'thoughts', 'ok', 'ok']], nan]]
492	[i, just, said, i, had, no, thoughts, .,  , talk, about, something, else, .]	[['i', 'i', 'thoughts', '.', ' ', 'talk', 'something', '.']]	[['just', 'said', 'had', 'thoughts', 'talk', 'something', 'else']]	[[['i', 'i'], []]]	[[[['said', 'said', 'said', 'had', 'said', 'thoughts', 'had', 'said', '.', 'talk', 'talk', 'about', 'something', 'talk']], nan], [[['said', 'said', 'said', 'had', 'said', 'thoughts', 'had', 'said', '.', 'talk', 'talk', 'about', 'something', 'talk']], nan]]
493	[well, ,, you, know, ,, i, m, not, sure, ., let, me, tell, you, something, ,, we, live, in, a, society, where, pizza, gets, to, your, house, before, the, police, .]	[[',', ',', 'i', 'm', '.', 'something', ',', 'a', 'society', 'pizza', 'house', 'police', '.']]	[['know', 'm', 'not', 'sure', 'let', 'tell', 'something', 'live', 'society', 'where', 'pizza', 'gets', 'your', 'house', 'police']]	[[['you', 'i', 'me', 'we', 'pizza'], []]]	[[[[not, sure]], nan], [[['m', 'm', 'know', 'm', 'm', 'm', 'm', 'm', 'm', 'm', 'live', 'tell', 'let', 'tell', 'tell', 'live', 'live', 'live', 'live', 'society', 'in', 'gets', 'gets', 'society', 'gets', 'house', 'to', 'gets', 'police', 'before', 'live']], nan]]
494	[i, agree, it, is, dangerous, out, there, .]	[['i', '.']]	[['agree', 'is', 'dangerous', 'out', 'there']]	[[['i', 'it'], []]]	[[[['agree', 'agree', 'is', 'agree', 'is', 'there', 'is', 'agree']], nan]]
495	[now, ,, all, ..., what, s, your, idea, ?]	[[',', 'what', 's', 'idea', '?']]	[['now', 'what', 's', 'your', 'idea']]	[[['idea'], []]]	[[[['s', 's', 's', 's', 's', 's', 'idea', 's', 's']], nan]]
496	[i, am, thinking, about, what, a, nice, day, it, is, .]	[['i', 'what', 'a', 'day', '.']]	[['am', 'thinking', 'what', 'nice', 'day', 'is']]	[[['i', 'it'], []]]	[[[am, thinking], nan]]
497	[it, is, bipartisan, ,, transatlantic, and, private, .]	[[',', 'and', '.']]	[['is', 'bipartisan', 'transatlantic', 'private']]	[[['it'], []]]	[[[['is', 'is', 'is', 'bipartisan', 'bipartisan', 'transatlantic', 'transatlantic', 'is']], nan]]
498	[what, do, you, mean, ?]	[['what', '?']]	[['what', 'do', 'mean']]	[[['you'], []]]	[[[do, you], nan]]
499	[i, certainly, try, ., what, do, you, think, ?]	[['i', '.', 'what', '?']]	[['certainly', 'try', 'what', 'do', 'think']]	[[['i', 'you'], []]]	[[[['try', 'try', 'try', 'try', 'think', 'think', 'think', 'think', 'think']], nan], [[do, you], nan]]
500	[hi, can, you, help, me, to, make, a, reservation, ?]	[['a', 'reservation', '?']]	[['can', 'help', 'me', 'make', 'reservation']]	[[['you'], []]]	[[[can, you], [to, make], nan]]
501	[hello, ,, i, really, like, sports, ., how, about, we, talk, about, sports]	[[',', 'i', 'sports', '.', 'sports']]	[['really', 'like', 'sports', 'how', 'talk', 'sports']]	[[['i', 'we'], []]]	[[[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']], nan], [[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']], nan]]
502	[no, ,, no, ,, i, need, to, make, a, reservation]	[[',', ',', 'i', 'a', 'reservation']]	[['need', 'make', 'reservation']]	[[['i'], []]]	[[[to, make], nan]]
503	[yeah, ,, that, --]	[[',']]	[[]]	[[[], []]]	[[[['that', 'yeah', 'that', 'that']], nan]]
504	[can, i, book, a, table, for, six, tonight, at, 7, pm, in, a, balcony, table, ?]	[['i', 'a', 'table', 'tonight', '7', 'pm', 'a', 'balcony', 'table', '?']]	[['can', 'book', 'table', 'tonight', 'pm', 'balcony', 'table']]	[[['i'], []]]	[[[can, i], nan]]
