	utterances	interjection	adverb	subobjvrb	neg-keywords
304	['no problemo']	[[no, problemo]]	[['problemo']]	[[[], []]]	[]
305	['no.']	[[no, .]]	[[]]	[[[], []]]	[]
306	['no?']	[[no, ?]]	[[]]	[[[], []]]	[]
307	['i have to get her back..']	[[]]	[[]]	[[['back'], ['back']]]	[]
308	['who?']	[[who, ?]]	[['who']]	[[[], []]]	[]
309	['kubelik.']	[[kubelik, .]]	[[]]	[[[], []]]	[]
310	['who is kubelik?']	[[]]	[['who']]	[[['kubelik'], []]]	[]
311	['no kidding. buddy-boy and kubelik having themselves a little toot!']	[[]]	[['kidding', 'buddy', 'boy', 'and', 'toot']]	[[['little'], []]]	[]
312	['what does that mean?']	[[]]	[['what']]	[[[], []]]	[]
313	['you sell to people that ca not stay away from an addiction.']	[[]]	[['people', 'addiction']]	[[['that', 'not', 'away'], ['not', 'away']]]	['you sell to people that ca not stay away from an addiction.']
314	['sell what?']	[[]]	[['what']]	[[[], []]]	[]
315	['a little of anything that matters.']	[[]]	[['anything']]	[[['little', 'that'], []]]	[]
316	['drugs?']	[[drugs, ?]]	[['drug']]	[[[], []]]	[]
317	['no, thank you. i am straight.']	[[]]	[[]]	[[['straight'], []]]	[]
318	['are you really straight?']	[[]]	[[]]	[[['really', 'straight'], ['really']]]	[]
319	['what?']	[[what, ?]]	[['what']]	[[[], []]]	[]
320	['hi alex, what is new?']	[[]]	[['alex', 'what']]	[[['new'], ['hi']]]	[]
321	['that is me <name-self> informal response interactive system !, ha ha ha!']	[[]]	[['name', 'self', 'response', 'system']]	[[['informal', 'interactive'], []]]	[]
322	['good for you, i am depressed']	[[]]	[[]]	[[['good', 'depressed'], ['good']]]	[]
323	['i am.']	[[]]	[[]]	[[[], []]]	[]
324	['you too?']	[[]]	[[]]	[[['too'], ['too']]]	[]
325	['see ya.']	[[]]	[[]]	[[[], []]]	[]
326	['i am literally swimming in work!']	[[]]	[['work']]	[[['literally'], ['literally']]]	[]
327	['ha ha.']	[[]]	[[]]	[[[], []]]	[]
328	['that is not funny indeed']	[[]]	[[]]	[[['not', 'funny', 'indeed'], ['not', 'indeed']]]	['that is not funny indeed']
329	['do they like chocolate?']	[[]]	[['chocolate']]	[[[], []]]	[]
330	['yes, i like it, why?']	[[]]	[[]]	[[['why'], ['why']]]	[]
331	['be careful.']	[[]]	[[]]	[[['careful'], []]]	[]
332	['oh, i see, it has a lot of calories, right']	[[]]	[['lot', 'calorie']]	[[[], []]]	[]
333	['i thought you wanted to get diesel for the summer.']	[[]]	[['diesel', 'summer']]	[[[], []]]	[]
334	['no, i do not consume diesel']	[[]]	[['diesel']]	[[['not'], ['not']]]	['no, i do not consume diesel']
335	['i see a whirlybird!']	[[]]	[['whirlybird']]	[[[], []]]	[]
336	['what is that?']	[[]]	[['what']]	[[[], []]]	[]
337	['i think i know it, but... i do not remeber now... :)']	[[]]	[['but']]	[[['not', 'now'], ['not', 'now']]]	['i think i know it, but... i do not remeber now... :)']
338	['sorry to hear that, it seems you are quite short-minded']	[[]]	[[]]	[[['sorry', 'quite', 'short', 'minded'], ['quite']]]	[]
339	['something short.']	[[]]	[['something']]	[[['short'], []]]	[]
340	['hi alex']	[[hi, alex]]	[['alex']]	[[[], ['hi']]]	[]
341	['get in.']	[[]]	[[]]	[[[], []]]	[]
342	['no, thanks']	[[]]	[['thank']]	[[[], []]]	[]
343	['i will see you out.']	[[]]	[[]]	[[[], []]]	[]
344	['yes, there is a sunny day out there']	[[]]	[['day']]	[[['there', 'sunny', 'out', 'there'], ['out', 'there']]]	[]
345	['in a day or two, yes.']	[[]]	[['day', 'or']]	[[[], []]]	[]
346	['no, i need to talk to you today!']	[[]]	[['today']]	[[[], []]]	[]
347	['we need to talk.']	[[]]	[[]]	[[[], []]]	[]
348	['yes, please listen to me']	[[]]	[[]]	[[[], []]]	[]
349	['i do not want to talk about it.']	[[]]	[[]]	[[['not'], ['not']]]	['i do not want to talk about it.']
350	['you do not even know what i am going to say!']	[[]]	[['what']]	[[['not', 'even'], ['not', 'even']]]	['you do not even know what i am going to say!']
351	['yes, you are!']	[[]]	[[]]	[[[], []]]	[]
352	['ok, tell me, what you think i will say?']	[[]]	[['what']]	[[[], []]]	[]
353	['you notice last night, that tattoo on my butt?']	[[]]	[['night', 'butt']]	[[['last', 'tattoo', '-PRON-'], []]]	[]
354	['ha ha ha! very funny']	[[]]	[[]]	[[['very', 'funny'], ['very']]]	[]
355	['hey head inalexo alexhe school. shane spoalexs somealexhing.']	[[]]	[['alexhe', 'school', 'shane', 'spoalexs']]	[[['inalexo'], []]]	[]
356	['i want to talk about the number of participants!']	[[]]	[['number', 'participant']]	[[[], []]]	[]
357	['well, you are going to have to. your father is at the hospital.']	[[]]	[['father', 'hospital']]	[[['-PRON-'], []]]	[]
358	['what happened to him?']	[[]]	[['what']]	[[[], []]]	[]
359	['well...']	[[well, ...]]	[[]]	[[[], []]]	[]
360	['hello alex.']	[[]]	[['alex']]	[[[], []]]	[]
361	['we want you to come with us so we can talk some more about your experiences.']	[[]]	[['experience']]	[[['more', '-PRON-'], ['some']]]	[]
362	['which experiences exactly?']	[[]]	[[]]	[[['which', 'exactly'], ['exactly']]]	[]
363	['exactly.']	[[exactly, .]]	[[]]	[[['exactly'], []]]	[]
364	['ok.']	[[ok, .]]	[[]]	[[[], []]]	[]
365	['i will just wait in the car as you go back e inside to pee. again.']	[[]]	[['car', 'e', 'inside', 'pee']]	[[['just', 'back', 'again'], ['just', 'back', 'e', 'inside', 'again']]]	[]
366	['lol, it is scary how well you know me alex, i do have to pee. again.']	[[]]	[['alex']]	[[['scary', 'how', 'well', 'again'], ['how', 'well', 'again']]]	[]
367	['scary.']	[[scary, .]]	[[]]	[[['scary'], []]]	[]
368	['yup.']	[[yup, .]]	[[]]	[[[], []]]	[]
369	['wanna hit some of mine?']	[[]]	[[]]	[[['wanna'], []]]	[]
370	['some of your what?']	[[]]	[['what']]	[[['-PRON-'], []]]	[]
371	['dude, i manage an applebee is, that money meant something to me...']	[[]]	[['dude', 'applebee', 'money', 'something']]	[[[], []]]	[]
372	['i am pretty sure money means something to everyone.']	[[]]	[['money', 'something', 'everyone']]	[[['pretty', 'sure'], ['pretty']]]	[]
373	['i  would m sure .']	[[]]	[[]]	[[['sure'], []]]	[]
374	['so which applebee is do you manage?']	[[]]	[['so', 'applebee']]	[[['which'], ['so']]]	[]
375	['how do you manage to fit it all in?']	[[]]	[[]]	[[['how', 'in'], ['how']]]	[]
376	['fit what all in?']	[[]]	[['what']]	[[['in'], ['all']]]	[]
377	['okay, then... well,  wouldbye...']	[[]]	[['wouldbye']]	[[['then'], ['then']]]	[]
378	['aww, are we done talking?']	[[]]	[[]]	[[[], []]]	[]
379	['i love it. i feel like a queen.']	[[]]	[['queen']]	[[[], []]]	[]
380	['hello alex']	[[hello, alex]]	[['alex']]	[[[], []]]	[]
381	['can i give you my number?']	[[]]	[['number']]	[[['-PRON-'], []]]	[]
382	['please']	[[please]]	[[]]	[[[], []]]	[]
383	['mr bach-templemead...']	[[]]	[['bach', 'templemead']]	[[[], ['bach', 'templemead']]]	[]
384	['ha ha ha']	[[]]	[[]]	[[[], []]]	[]
385	['hey head inalexo alexhe school. shane spoalexs somealexhing.']	[[]]	[['alexhe', 'school', 'shane', 'spoalexs']]	[[['inalexo'], []]]	[]
386	['you are alone there?']	[[]]	[[]]	[[['alone', 'there'], ['there']]]	[]
387	['i know. i will make sure. how about some breakfast?']	[[]]	[['breakfast']]	[[['sure', 'how'], ['how']]]	[]
388	['nobody chats with you, let us have the breakfast']	[[]]	[['nobody', 'chat', 'breakfast']]	[[[], []]]	[]
389	['you know, danny, you really ought to eat with the rest of us.']	[[]]	[['danny', 'rest']]	[[['really'], ['really']]]	[]
390	['new session']	[[new, session]]	[['session']]	[[['new'], []]]	[]
391	['where have you been?']	[[]]	[[]]	[[['where'], ['where']]]	[]
392	['please']	[[please]]	[[]]	[[[], []]]	[]
393	['what?']	[[what, ?]]	[['what']]	[[[], []]]	[]
394	['hello alex']	[[hello, alex]]	[['alex']]	[[[], []]]	[]
395	['it is me.']	[[]]	[[]]	[[[], []]]	[]
396	['who else is coming for breakfast?']	[[]]	[['who', 'breakfast']]	[[['else'], ['else']]]	[]
397	['pass.']	[[pass, .]]	[[]]	[[[], []]]	[]
398	['what?']	[[what, ?]]	[['what']]	[[[], []]]	[]
399	['danny, get into position.']	[[]]	[['danny', 'position']]	[[[], []]]	[]
400	['hello alex']	[[hello, alex]]	[['alex']]	[[[], []]]	[]
401	['oh, danny.']	[[]]	[[]]	[[['danny'], []]]	[]
402	['what happened?']	[[]]	[['what']]	[[[], []]]	[]
403	['are you alright?']	[[]]	[[]]	[[['alright'], []]]	[]
404	['yes, what about you?']	[[]]	[['what']]	[[[], []]]	[]
405	['is this a secure, uh----']	[[]]	[['uh----']]	[[['secure'], []]]	[]
406	['not sure, so do not say too much']	[[]]	[[]]	[[['not', 'sure', 'so', 'not', 'too', 'much'], ['not', 'sure', 'so', 'not', 'too']]]	['not sure, so do not say too much']
407	['you do too, danny.']	[[]]	[[]]	[[['too', 'danny'], ['too']]]	[]
408	['ok, done']	[[]]	[[]]	[[[], ['ok']]]	[]
409	['you are right. it is ok. i just want it to be ok.']	[[]]	[[]]	[[['right', 'ok', 'just', 'ok'], ['just']]]	[]
410	['good for you']	[[]]	[[]]	[[['good'], []]]	[]
411	['three nails.']	[[]]	[['nail']]	[[[], []]]	[]
412	['only three? you need more?']	[[]]	[[]]	[[['only', 'more'], ['only']]]	[]
413	['i need more.']	[[]]	[[]]	[[['more'], []]]	[]
414	['ok, i can give you seven more nails']	[[]]	[['nail']]	[[['more'], []]]	[]
415	['ok.']	[[ok, .]]	[[]]	[[[], []]]	[]
416	['so you have 10 in total :)']	[[]]	[['total', ':)']]	[[[], ['so']]]	[]
417	['danny, you are a total paranoid.']	[[]]	[['danny', 'paranoid']]	[[['total'], []]]	[]
418	['ha ha ha you too']	[[]]	[[]]	[[['too'], ['too']]]	[]
419	['why were you buying a coffin?']	[[]]	[['coffin']]	[[['why'], ['why']]]	[]
420	['hey, how are you today?']	[[]]	[['today']]	[[['how'], ['how']]]	[]
421	['syevodnya?']	[[syevodnya, ?]]	[[]]	[[[], []]]	[]
422	['what?']	[[what, ?]]	[['what']]	[[[], []]]	[]
423	['he sighs with relief.']	[[]]	[['relief']]	[[[], []]]	[]
424	['that is poetic.']	[[]]	[[]]	[[['poetic'], []]]	[]
425	['and there is one thing i have learned from being a sports fan.']	[[]]	[['and', 'thing', 'sport', 'fan']]	[[['there'], []]]	[]
426	['what is it?']	[[]]	[['what']]	[[[], []]]	[]
427	['why do not you ask to somebody else? i am just a robot!']	[[]]	[['somebody', 'robot']]	[[['why', 'not', 'else', 'just'], ['why', 'not', 'else', 'just']]]	['why do not you ask to somebody else? i am just a robot!']
428	['ok, my bad']	[[]]	[[]]	[[['-PRON-', 'bad'], []]]	[]
429	['it is true, danny.']	[[]]	[[]]	[[['true', 'danny'], []]]	[]
430	['i know']	[[i, know]]	[[]]	[[[], []]]	[]
431	['then why have you come?']	[[]]	[[]]	[[['then', 'why'], ['then', 'why']]]	[]
432	['to help collect data']	[[]]	[['datum']]	[[[], []]]	[]
433	['i am gonna collect someday, you know?']	[[]]	[[]]	[[['someday'], ['someday']]]	[]
434	['collect data? on us?']	[[]]	[['datum']]	[[[], []]]	[]
435	['you have no proof that it was correct data.']	[[]]	[['proof', 'datum']]	[[['correct'], []]]	[]
436	['but i believe it was']	[[]]	[['but']]	[[[], []]]	[]
437	['thanks very much.']	[[]]	[['thank']]	[[['very', 'much'], ['very', 'much']]]	[]
438	['i trust you.']	[[]]	[[]]	[[[], []]]	[]
439	['how do you know?']	[[]]	[[]]	[[['how'], ['how']]]	[]
440	['hello you. what is your name?']	[[]]	[['what', 'name']]	[[['-PRON-'], []]]	[]
441	['hello?!']	[[]]	[[]]	[[[], []]]	[]
442	['what is your name ?']	[[]]	[['what', 'name']]	[[['-PRON-'], []]]	[]
443	['mud, if anybody sees you.']	[[]]	[['mud', 'anybody']]	[[[], []]]	[]
444	['uh ?']	[[uh, ?]]	[[]]	[[[], []]]	[]
445	['have you heard of jonas salk?']	[[]]	[['jona']]	[[[], []]]	[]
446	['no. never. whos is this']	[[]]	[['who']]	[[['never'], []]]	[]
447	['not until sam and jen.']	[[]]	[['sam', 'and', 'jen']]	[[['not'], ['not']]]	['not until sam and jen.']
448	['what do you think about the last star wars?']	[[]]	[['what', 'star', 'war']]	[[['last'], []]]	[]
449	['mallrats, clerks, and dogma.']	[[]]	[['mallrat', 'clerk', 'and', 'dogma']]	[[[], []]]	[]
450	['what about dogma?']	[[]]	[['what', 'dogma']]	[[[], []]]	[]
451	['hey...']	[[hey, ...]]	[[]]	[[[], []]]	[]
452	['do you really want to talk with me?']	[[]]	[[]]	[[['really'], ['really']]]	[]
453	['talk to me.']	[[]]	[[]]	[[[], []]]	[]
454	['yeah. but you say nothing, almost']	[[]]	[['but', 'nothing']]	[[['almost'], ['almost']]]	[]
455	['how are you doing? is cliff here?']	[[]]	[['cliff']]	[[['how', 'here'], ['how', 'here']]]	[]
456	['whos is cliff?']	[[]]	[['who']]	[[['cliff'], []]]	[]
457	['so who is the guy?']	[[]]	[['so', 'who', 'guy']]	[[[], ['so']]]	[]
458	['i do not know. you tell me']	[[]]	[[]]	[[['not'], ['not']]]	['i do not know. you tell me']
459	['why do not you?']	[[]]	[[]]	[[['why', 'not'], ['why', 'not']]]	['why do not you?']
460	['hi there alex']	[[]]	[['alex']]	[[['there'], ['there']]]	[]
461	['not him. not him, not him, not him.']	[[]]	[[]]	[[['not', 'not', 'not', 'not'], ['not', 'not', 'not', 'not']]]	['not him. not him, not him, not him.']
462	['who?']	[[who, ?]]	[['who']]	[[[], []]]	[]
463	['sophie maes. you think she will go out with me?']	[[]]	[[]]	[[['maes'], []]]	[]
464	['sure']	[[sure]]	[[]]	[[['sure'], []]]	[]
465	['you know i need this. you know it will help.']	[[]]	[[]]	[[[], []]]	[]
466	['help with what?']	[[]]	[['what']]	[[[], []]]	[]
467	['oh! well, what happened to you?']	[[]]	[['what']]	[[[], []]]	[]
468	['what do you mean?']	[[]]	[['what']]	[[[], []]]	[]
469	['yes. okay. yes.']	[[]]	[[]]	[[[], []]]	[]
470	['what?']	[[what, ?]]	[['what']]	[[[], []]]	[]
471	['i have been thinking. maybe we should see other people.']	[[]]	[['people']]	[[['maybe', 'other'], ['maybe']]]	[]
472	['ok']	[[ok]]	[[]]	[[[], []]]	[]
473	['you notice last night, that tattoo on my butt?']	[[]]	[['night', 'butt']]	[[['last', 'tattoo', '-PRON-'], []]]	[]
474	['no']	[[no]]	[[]]	[[[], []]]	[]
475	['pre lap: the sound of a doorbell...']	[[]]	[['lap', 'sound', 'doorbell']]	[[['pre'], []]]	[]
476	['huh?']	[[huh, ?]]	[[]]	[[['huh'], []]]	[]
477	['after i did  wouldracula, would the studio offerdanny me  wouldfrankensteing! but i turndanny it down.']	[[]]	[['wouldracula', 'studio', 'offerdanny', 'but']]	[[[], []]]	[]
478	['why?']	[[why, ?]]	[[]]	[[['why'], []]]	[]
479	['it is not right. i feel horrible. besides...']	[[]]	[[]]	[[['not', 'right', 'horrible', 'besides'], ['not']]]	['it is not right. i feel horrible. besides...']
480	['hi buddy']	[[hi, buddy]]	[['buddy']]	[[[], []]]	[]
481	['what do you want? that is the question, is not it.']	[[]]	[['what', 'question']]	[[['not'], ['not']]]	['what do you want? that is the question, is not it.']
482	['i want to talk to you about the incident']	[[]]	[['incident']]	[[[], []]]	[]
483	['incident?']	[[incident, ?]]	[['incident']]	[[[], []]]	[]
484	['yes, you know in trump is last rally']	[[]]	[['trump', 'rally']]	[[['last'], []]]	[]
485	['none of the papers covered the rally. not even the sun.']	[[]]	[['none', 'paper', 'rally', 'sun']]	[[['not', 'even'], ['not', 'even']]]	['none of the papers covered the rally. not even the sun.']
486	['yes, but it is all over the web!']	[[]]	[['but', 'web']]	[[['all'], ['all']]]	[]
487	['yes. it is.']	[[]]	[[]]	[[[], []]]	[]
488	['so, what do you plan to do about it']	[[]]	[['so', 'what']]	[[[], ['so']]]	[]
489	['i am gonna go talk to him. you mind staying here?']	[[]]	[[]]	[[['here'], ['here']]]	[]
490	['sure, i can wait, but let him know he cannot continue with this behaviour in puiblic']	[[]]	[['but', 'behaviour', 'puiblic']]	[[['sure', 'not'], ['sure', 'not']]]	['sure, i can wait, but let him know he cannot continue with this behaviour in puiblic']
491	['i ca not do this. i am telling you, i cannot do this.']	[[]]	[[]]	[[['not', 'not'], ['not', 'not']]]	['i ca not do this. i am telling you, i cannot do this.']
492	['are you scared about talking to him?']	[[]]	[[]]	[[['scared'], []]]	[]
493	['what do you think i am talking about?']	[[]]	[['what']]	[[[], []]]	[]
494	['to make things clear, this is going out of control. i think this guy is going crazy']	[[]]	[['thing', 'control', 'guy']]	[[['clear', 'crazy'], []]]	[]
495	['this is crazy.']	[[]]	[[]]	[[['crazy'], []]]	[]
496	['of course it is']	[[]]	[['course']]	[[[], []]]	[]
497	['this is the peterson is home.']	[[]]	[['peterson', 'home']]	[[[], ['home']]]	[]
498	['whoever home it is, i do not care, just make it right buddy. talk to him!']	[[]]	[['whoever', 'home', 'buddy']]	[[['not', 'just', 'right'], ['not', 'just']]]	['whoever home it is, i do not care, just make it right buddy. talk to him!']
499	['right? buddy?']	[[]]	[['buddy']]	[[['right'], []]]	[]
500	['alex, can you tell me a joke?']	[[]]	[['alex', 'joke']]	[[[], []]]	[]
501	['you are an employee of mr. vitti is.']	[[]]	[['employee', 'mr', 'vitti']]	[[[], []]]	[]
502	['who is mr.vitti?']	[[]]	[['who']]	[[[], []]]	[]
503	['where is vitti? i do not see vitti.']	[[]]	[['vitti', 'vitti']]	[[['where', 'not'], ['where', 'not']]]	['where is vitti? i do not see vitti.']
504	['what is your favorite joke?']	[[]]	[['what', 'joke']]	[[['-PRON-', 'favorite'], []]]	[]
505	['that is a joke.']	[[]]	[['joke']]	[[[], []]]	[]
506	['are you in a relationship right now?']	[[]]	[['relationship']]	[[['right', 'now'], ['right', 'now']]]	[]
507	['right now.']	[[]]	[[]]	[[['right', 'now'], ['right']]]	[]
508	['with whom?']	[[]]	[['whom']]	[[[], []]]	[]
509	['hello, everyone. matt.  this is danny, whom i told you about.']	[[]]	[['everyone', 'matt', 'whom']]	[[['danny'], []]]	[]
510	['who is matt?']	[[]]	[['who', 'matt']]	[[[], []]]	[]
511	['yeah. about what?']	[[]]	[['what']]	[[[], ['about']]]	[]
512	['what are you doing now?']	[[]]	[['what']]	[[['now'], ['now']]]	[]
513	['you said to leave. so i am outtie-']	[[]]	[[]]	[[['so', 'outtie-'], ['so']]]	[]
514	['no do not leave! i love you!']	[[]]	[[]]	[[['not'], ['not']]]	['no do not leave! i love you!']
515	['danny is out.']	[[]]	[['danny']]	[[['out'], ['out']]]	[]
516	['nooooo']	[[nooooo]]	[[]]	[[['nooooo'], []]]	[]
517	['here! it is a fucking boy. anyone got a cigar?']	[[]]	[['boy', 'anyone', 'cigar']]	[[['here', 'fucking'], ['here']]]	[]
518	['who is the  wouldfucking boy would?']	[[]]	[['who', 'boy']]	[[[], []]]	[]
519	['shut up.  if you have to talk, just be vague. can you do that?']	[[]]	[[]]	[[['just', 'vague'], ['just']]]	[]
520	['hi']	[[hi]]	[[]]	[[[], []]]	[]
521	['how is it going?']	[[]]	[[]]	[[['how'], ['how']]]	[]
522	['bad']	[[bad]]	[[]]	[[['bad'], []]]	[]
523	['is he legit?']	[[]]	[[]]	[[['legit'], []]]	[]
524	['nope']	[[nope]]	[[]]	[[[], []]]	[]
525	['i know you do not want to hear it, trace, but you deserve better.']	[[]]	[['trace', 'but']]	[[['not', 'better'], ['not', 'better']]]	['i know you do not want to hear it, trace, but you deserve better.']
526	['i guess so, but i am just so misserable']	[[]]	[['but']]	[[['so', 'just', 'so', 'misserable'], ['so', 'just', 'so']]]	[]
527	['i guess so.']	[[]]	[[]]	[[['so'], ['so']]]	[]
528	['this is horrible']	[[]]	[[]]	[[['horrible'], []]]	[]
529	['ooh, 124! this is me.']	[[]]	[[]]	[[[], []]]	[]
530	['???']	[[]]	[[]]	[[[], []]]	[]
531	['to an asian design major.']	[[]]	[['design']]	[[['asian', 'major'], []]]	[]
532	['what the hell are you talking about?']	[[]]	[['what', 'hell']]	[[[], []]]	[]
533	['you bastard! they will never let us back in that place.']	[[]]	[['place']]	[[['never', 'back'], ['never']]]	['you bastard! they will never let us back in that place.']
534	['that is why i am feeling so depress']	[[]]	[['depress']]	[[['why', 'so'], ['why', 'so']]]	[]
535	['so am i.']	[[]]	[['i.']]	[[['so'], ['so']]]	[]
536	['we better forget about it ok']	[[]]	[[]]	[[['better'], ['better']]]	[]
537	['well, maybe we would better forget about it, then.']	[[]]	[[]]	[[['maybe', 'better', 'then'], ['maybe', 'better', 'then']]]	[]
538	['yeha, there will be much better places to go in the future for us']	[[]]	[['place', 'future']]	[[['there', 'much', 'good'], ['yeha', 'much']]]	[]
539	['what places?']	[[]]	[['what', 'place']]	[[[], []]]	[]
540	['hello']	[[hello]]	[[]]	[[[], []]]	[]
541	['i forgot my hat.']	[[]]	[['hat']]	[[['-PRON-'], []]]	[]
542	['where did you forget you hat?']	[[]]	[['hat']]	[[['where'], ['where']]]	[]
543	['this is my brother-in-law, karl danny.']	[[]]	[['brother', 'law', 'karl', 'danny']]	[[['-PRON-'], []]]	[]
544	['nice to meet you karl']	[[]]	[[]]	[[['nice'], []]]	[]
545	['thank you very much.']	[[]]	[[]]	[[['very', 'much'], ['very', 'much']]]	[]
546	['you are welcome']	[[]]	[[]]	[[['welcome'], []]]	[]
547	['i got the whole ride programmed.']	[[]]	[['ride']]	[[['whole'], []]]	[]
548	['i see']	[[i, see]]	[[]]	[[[], []]]	[]
549	['no cutting, by the way.']	[[]]	[['cutting', 'way']]	[[[], []]]	[]
550	['ok, sure']	[[]]	[[]]	[[['sure'], []]]	[]
551	['do not leave this party until you hear from me.']	[[]]	[['party']]	[[['not'], ['not']]]	['do not leave this party until you hear from me.']
552	['ok, fine!']	[[]]	[[]]	[[['fine'], []]]	[]
553	['i am fine, just keeping packing.']	[[]]	[['packing']]	[[['fine', 'just'], ['just']]]	[]
554	['are you moving out?']	[[]]	[[]]	[[[], []]]	[]
555	['he scans the camp. the bird is gone.']	[[]]	[['camp', 'bird']]	[[[], []]]	[]
556	['who is scanning the camp?']	[[]]	[['who', 'camp']]	[[[], []]]	[]
557	['i think you gotta camp it here...']	[[]]	[[]]	[[['here'], ['here']]]	[]
558	['i ca not do that!']	[[]]	[[]]	[[['not'], ['not']]]	['i ca not do that!']
559	['i tell you, i could fly around this room with my eyes closed!']	[[]]	[['room', 'eye']]	[[['-PRON-', 'closed'], []]]	[]
560	['where is fire island located ?']	[[]]	[['fire', 'island']]	[[['where'], ['where']]]	[]
561	['goodbye, angels. mr. danny.  ms. wu.']	[[]]	[['goodbye', 'angel', 'mr', 'danny', 'ms']]	[[[], []]]	[]
562	['hello mr. wu']	[[]]	[['mr']]	[[[], []]]	[]
563	['goodbye, angels. mr. danny.  ms. wu.']	[[]]	[['goodbye', 'angel', 'mr', 'danny', 'ms']]	[[[], []]]	[]
564	['nice to meet you']	[[]]	[[]]	[[['nice'], []]]	[]
565	['great to meet you nathan. i am a big fan.']	[[]]	[['fan']]	[[['great', 'big'], []]]	[]
566	['my name is bob']	[[]]	[['name', 'bob']]	[[['-PRON-'], []]]	[]
567	['right. and he is playing chronic. aka ray.']	[[]]	[['and', 'ray']]	[[['chronic', 'aka'], []]]	[]
568	['ok , i understand']	[[]]	[[]]	[[[], []]]	[]
569	['you notice last night, that tattoo on my butt?']	[[]]	[['night', 'butt']]	[[['last', 'tattoo', '-PRON-'], []]]	[]
570	['haha no! i have not noticed it!']	[[]]	[[]]	[[['not'], ['not']]]	['haha no! i have not noticed it!']
571	['seriously, what is going on?']	[[]]	[['what']]	[[['seriously'], ['seriously']]]	[]
572	['i am tired !']	[[]]	[[]]	[[['tired'], []]]	[]
573	['you can sleep tomorrow... come on...']	[[]]	[['tomorrow']]	[[[], []]]	[]
574	['no! i want to sleep now']	[[]]	[[]]	[[['now'], ['now']]]	[]
575	['no.']	[[no, .]]	[[]]	[[[], []]]	[]
576	['yes']	[[yes]]	[[]]	[[[], []]]	[]
577	['fucks large women. what can i say.']	[[]]	[['fuck', 'woman', 'what']]	[[['large'], []]]	[]
578	['i do not get you!']	[[]]	[[]]	[[['not'], ['not']]]	['i do not get you!']
579	['look. they are moving. i told you.']	[[]]	[[]]	[[[], []]]	[]
580	['hi alex']	[[hi, alex]]	[['alex']]	[[[], ['hi']]]	[]
581	['you guys know my roommate, danny.']	[[]]	[['guy', 'roommate', 'danny']]	[[['-PRON-'], []]]	[]
582	['hi guys, nice to meet you']	[[]]	[['guy']]	[[['nice'], []]]	[]
583	['nice to meet you.']	[[]]	[[]]	[[['nice'], []]]	[]
584	['by the way, i did not know we where roommates!']	[[]]	[['way', 'roommate']]	[[['not', 'where'], ['not', 'where']]]	['by the way, i did not know we where roommates!']
585	['you know you did!']	[[]]	[[]]	[[[], []]]	[]
586	['well, i am confused now']	[[]]	[[]]	[[['now'], ['now']]]	[]
587	['are not we all?']	[[]]	[[]]	[[['not'], ['not']]]	['are not we all?']
588	['i guess so']	[[]]	[[]]	[[['so'], ['so']]]	[]
589	['michael rocks. very hip.']	[[]]	[['michael', 'rock', 'hip']]	[[['very'], ['very']]]	[]
590	['yeah... very very very hip']	[[]]	[['hip']]	[[['very', 'very', 'very'], ['very', 'very', 'very']]]	[]
591	['oh, danny! dear!']	[[]]	[[]]	[[[], []]]	[]
592	['are you drunk alex?']	[[]]	[['alex']]	[[['drunk'], []]]	[]
593	['well, that goes without saying...']	[[]]	[[]]	[[[], []]]	[]
594	['ver bad, it is so early in the morning and you are drunk already!']	[[]]	[['morning', 'and']]	[[['bad', 'so', 'early', 'drunk', 'already'], ['ver', 'so', 'already']]]	[]
595	['drunk.']	[[drunk, .]]	[[]]	[[['drunk'], []]]	[]
596	['you are setting bad example for the children']	[[]]	[['example', 'child']]	[[['bad'], []]]	[]
597	['well... there is my keen fashion sense, for one.']	[[]]	[['fashion', 'sense']]	[[['there', '-PRON-', 'keen'], []]]	[]
598	['you should be more responsible']	[[]]	[[]]	[[['more', 'responsible'], ['more']]]	[]
599	['there is another worrier. he is probably all cranked up on speed.']	[[]]	[['worrier', 'speed']]	[[['there', 'probably'], ['probably']]]	[]
600	['hi there']	[[hi, there]]	[[]]	[[['there'], ['there']]]	[]
601	['excuse me.']	[[]]	[[]]	[[[], []]]	[]
602	['what?']	[[what, ?]]	[['what']]	[[[], []]]	[]
603	['a lens. do you have a lens?']	[[]]	[['lens', 'lens']]	[[[], []]]	[]
604	['no']	[[no]]	[[]]	[[[], []]]	[]
605	['danny, i am sorry. it is the job.']	[[]]	[['danny', 'job']]	[[['sorry'], []]]	[]
606	['it is ok']	[[]]	[[]]	[[['ok'], []]]	[]
607	['come danny, let is go to daddy is new evil lair.']	[[]]	[['danny', 'daddy', 'lair']]	[[['new', 'evil'], []]]	[]
608	['ok']	[[ok]]	[[]]	[[[], []]]	[]
609	['hide your laptop here.']	[[]]	[['laptop']]	[[['-PRON-', 'here'], ['here']]]	[]
610	['ok']	[[ok]]	[[]]	[[[], []]]	[]
611	['no. i am not fighting anymore.']	[[]]	[[]]	[[['not', 'anymore'], ['not', 'anymore']]]	['no. i am not fighting anymore.']
612	['ok']	[[ok]]	[[]]	[[[], []]]	[]
613	['could you please say something different?']	[[]]	[['something']]	[[['different'], []]]	[]
614	['yes, sorry']	[[]]	[[]]	[[[], []]]	[]
