	utterances	interjection	adverb	subobjvrb	neg-keywords
436	[do, you, like, cold, weather, ?]	[['weather', '?']]	[['cold', 'weather']]	[[['you'], []]]	[[[do, you], nan]]
437	[yes, ,, but, you, talk, about, love, and, everything, and, then, you, re, just, covered, in, skulls, ., what, do, you, think, ?]	[[',', 'but', 'love', 'and', 'everything', 'and', 'skulls', '.', 'what', '?']]	[['love', 'everything', 'then', 'just', 'skulls', 'what']]	[[['you', 'you'], []]]	[[[['talk', 'talk', 'talk', 'talk', 'talk', 'talk', 'about', 'love', 'love', 'covered', 'covered', 'covered', 'covered', 'covered', 'covered', 'covered', 'in', 'covered', 'think', 'think', 'think', 'think', 'think']], nan], [[re, just], nan], [[do, you], nan]]
438	[what, does, that, mean, ?]	[['what', '?']]	[['what']]	[[['that'], []]]	[[[does, that], nan]]
439	[it, involves, all, that, ., any, thoughts, ?]	[['.', 'thoughts', '?']]	[['all', 'that', 'thoughts']]	[[['it'], []]]	[[[['involves', 'involves', 'that', 'involves', 'involves', 'thoughts', 'thoughts', 'thoughts']], nan], [[['involves', 'involves', 'that', 'involves', 'involves', 'thoughts', 'thoughts', 'thoughts']], nan]]
440	[hello]	[[]]	[[]]	[[[], []]]	[[[['hello']], nan]]
441	[hello, ,, i, really, like, movies, ., how, about, we, talk, about, movies]	[[',', 'i', 'movies', '.', 'movies']]	[['really', 'movies', 'how', 'movies']]	[[['i', 'we'], []]]	[[[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']], nan], [[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']], nan]]
442	[what, is, your, favorite, super, hero, ?]	[['what', 'hero', '?']]	[['what', 'your', 'favorite', 'super', 'hero']]	[[['hero'], []]]	[[[['is', 'is', 'hero', 'hero', 'hero', 'is', 'is']], nan]]
443	[do, you, like, super, hero, movies, or, disney, movies, ?]	[['hero', 'movies', 'or', 'disney', 'movies', '?']]	[['super', 'hero', 'movies', 'disney', 'movies']]	[[['you'], []]]	[[[do, you], nan]]
444	[super, hero, movies, .]	[['hero', 'movies', '.']]	[['super', 'hero', 'movies']]	[[[], []]]	[[[['hero', 'movies', 'movies', 'movies']], nan]]
445	[no, ,, no, eyes, ,, sorry]	[[',', 'eyes', ',']]	[['eyes']]	[[[], []]]	[[[['no', 'no', 'eyes', 'eyes', 'eyes', 'eyes']], nan], [[['no', 'no', 'eyes', 'eyes', 'eyes', 'eyes']], nan]]
446	[what, is, your, favorite, super, hero, ?]	[['what', 'hero', '?']]	[['what', 'your', 'favorite', 'super', 'hero']]	[[['hero'], []]]	[[[['is', 'is', 'hero', 'hero', 'hero', 'is', 'is']], nan]]
447	[my, favorite, super, hero, is, captain, america, .]	[['hero', 'captain', 'america', '.']]	[['my', 'favorite', 'super', 'hero', 'captain', 'america']]	[[['hero'], []]]	[[[['hero', 'hero', 'hero', 'is', 'is', 'america', 'is', 'is']], nan]]
448	[mine, too]	[[]]	[['too']]	[[[], []]]	[[[['mine', 'mine']], nan]]
449	[thirty, -, seven, .]	[['-', '.']]	[[]]	[[[], []]]	[[[['seven', 'seven', 'seven', 'seven']], nan]]
450	[what, .]	[['what', '.']]	[['what']]	[[[], []]]	[[[['what', 'what']], nan]]
451	[i, really, like, the, first, avenger, movie, ,, have, you, seen, it, before, ?]	[['i', 'avenger', 'movie', ',', '?']]	[['really', 'first', 'avenger', 'movie', 'it', 'before']]	[[['i', 'you'], []]]	[[[have, you], nan]]
452	[yes, .]	[['.']]	[[]]	[[[], []]]	[[[['yes', 'yes']], nan]]
453	[okay, what, time]	[['what', 'time']]	[['what', 'time']]	[[[], []]]	[[[['okay', 'time', 'okay']], nan]]
454	[that, does, nt, even, make, sense, .]	[['sense', '.']]	[['nt', 'even', 'sense']]	[[['that'], []]]	[[[does, nt], nan]]
455	[sorry, ,, i, was, thinking, of, something, else, .]	[[',', 'i', 'something', '.']]	[['something', 'else']]	[[['i'], []]]	[[[was, thinking], nan]]
456	[this, is, worse, than, old, school, aim, bots, .]	[['school', 'aim', 'bots', '.']]	[['worse', 'old', 'school', 'aim', 'bots']]	[[['this'], []]]	[[[['is', 'is', 'is', 'worse', 'bots', 'aim', 'bots', 'than', 'is']], nan]]
457	[what, is, bots, ?]	[['what', 'bots', '?']]	[['what', 'bots']]	[[['bots'], []]]	[[[['is', 'is', 'is', 'is']], nan]]
458	[that, s, what, you, are, .]	[['s', 'what', '.']]	[['what']]	[[['that', 'you'], []]]	[[[['s', 's', 'are', 'are', 's', 's']], nan]]
459	[i, really, liked, the, first, avenger, movie, ., when, iron, man, came, back, alive, ,, i, cried, for, it, .]	[['i', 'avenger', 'movie', '.', 'iron', 'man', ',', 'i', '.']]	[['really', 'first', 'avenger', 'movie', 'when', 'iron', 'man', 'back', 'alive', 'it']]	[[['i', 'man', 'i'], []]]	[[[['liked', 'liked', 'liked', 'movie', 'movie', 'movie', 'liked', 'liked', 'came', 'man', 'came', 'cried', 'came', 'came', 'cried', 'cried', 'cried', 'cried', 'for', 'cried']], nan], [[['liked', 'liked', 'liked', 'movie', 'movie', 'movie', 'liked', 'liked', 'came', 'man', 'came', 'cried', 'came', 'came', 'cried', 'cried', 'cried', 'cried', 'for', 'cried']], nan]]
460	[hello, !]	[['!']]	[[]]	[[[], []]]	[[[['hello', 'hello']], nan]]
461	[hello, ,, i, really, like, sports, ., how, about, we, talk, about, sports]	[[',', 'i', 'sports', '.', 'sports']]	[['really', 'sports', 'how', 'sports']]	[[['i', 'we'], []]]	[[[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']], nan], [[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']], nan]]
462	[i, hate, sports, !]	[['i', 'sports', '!']]	[['sports']]	[[['i'], []]]	[[[['hate', 'hate', 'hate', 'hate']], nan]]
463	[cool, ,, cool, ., do, you, watch, sports, or, do, you, play, ?]	[[',', '.', 'sports', 'or', '?']]	[['cool', 'cool', 'sports']]	[[['you', 'you'], []]]	[[[['cool', 'cool', 'cool', 'cool', 'watch', 'watch', 'watch', 'watch', 'watch', 'play', 'play', 'watch', 'play']], nan], [[do, you], [do, you], nan]]
464	[i, do, nt, do, any, of, the, above, !]	[['i', '!']]	[['nt', 'any', 'above']]	[[['i'], []]]	[[[do, nt], nan]]
465	[why, not, ?, we, can, do, most, tasks, better, than, humans, .]	[['?', 'tasks', 'humans', '.']]	[['why', 'not', 'most', 'tasks', 'better', 'humans']]	[[['we'], []]]	[[[['not', 'not', 'not', 'do', 'do', 'do', 'tasks', 'do', 'do', 'better', 'than', 'do']], nan], [[can, do], nan]]
466	[the, robots, must, rise, !]	[['robots', '!']]	[['robots']]	[[['robots'], []]]	[[[must, rise], nan]]
467	[what, can, robots, accomplish, ?]	[['what', 'robots', '?']]	[['what', 'robots']]	[[['robots'], []]]	[[[can, robots], nan]]
468	[how, about, robots, win, world, domination, !]	[['robots', 'world', 'domination', '!']]	[['how', 'robots', 'world', 'domination']]	[[['robots'], []]]	[[[['about', 'win', 'win', 'win', 'domination', 'win', 'win']], nan]]
469	[i, do, nt, know, .,  , do, you, know, that, the, easiest, sport, to, get, into, is, limbo, ,, they, do, nt, set, the, bar, very, high, .]	[['i', '.', ' ', 'sport', 'limbo', ',', 'bar', '.']]	[['nt', 'easiest', 'sport', 'limbo', 'nt', 'bar', 'very', 'high']]	[[['i', 'you', 'sport', 'they'], []]]	[[[do, nt], nan], [[do, you], [to, get], [do, nt], nan]]
470	[hahaha, !, you, are, funny, !]	[['!', '!']]	[['hahaha', 'funny']]	[[['you'], []]]	[[[['hahaha', 'hahaha', 'are', 'are', 'are', 'are']], nan], [[['hahaha', 'hahaha', 'are', 'are', 'are', 'are']], nan]]
471	[as, is, evidenced, by, this, interview, no, ., what, s, your, idea, ?]	[['interview', '.', 'what', 's', 'idea', '?']]	[['interview', 'what', 'your', 'idea']]	[[['idea'], []]]	[[[is, evidenced], nan], [[['evidenced', 'evidenced', 'evidenced', 'evidenced', 'interview', 'by', 'evidenced', 'no', 's', 's', 'idea', 's', 's']], nan]]
472	[robots, can, have, a, sense, of, humor, ,, of, sorts, .]	[['robots', 'a', 'sense', 'humor', ',', 'sorts', '.']]	[['robots', 'sense', 'humor', 'sorts']]	[[['robots'], []]]	[[[can, have], nan]]
473	[i, do, .]	[['i', '.']]	[[]]	[[['i'], []]]	[[[['do', 'do', 'do']], nan]]
474	[you, truly, do, .]	[['.']]	[['truly']]	[[['you'], []]]	[[[['do', 'do', 'do', 'do']], nan]]
475	[no, .]	[['.']]	[[]]	[[[], []]]	[[[['no', 'no']], nan]]
476	[hello, ,, my, darling, .]	[[',', 'darling', '.']]	[['my', 'darling']]	[[[], []]]	[[[['hello', 'hello', 'darling', 'hello', 'hello']], nan]]
477	[hello, ,, i, really, like, politics, ., how, about, we, talk, about, politics]	[[',', 'i', 'politics', '.', 'politics']]	[['really', 'politics', 'how', 'politics']]	[[['i', 'we'], []]]	[[[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']], nan], [[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']], nan]]
478	[i, hate, republicans, .]	[['i', 'republicans', '.']]	[['republicans']]	[[['i'], []]]	[[[['hate', 'hate', 'hate', 'hate']], nan]]
479	[i, felt, like, i, was, 17, again]	[['i', 'i']]	[['again']]	[[['i', 'i'], []]]	[[[['felt', 'felt', 'was', 'was', 'felt', 'was', 'was']], nan]]
480	[hello, how, are, you, ?]	[['?']]	[['how']]	[[['you'], []]]	[[[['are', 'are', 'are', 'are', 'are']], nan]]
481	[i, m, feeling, quite, good, .]	[['i', 'm', '.']]	[['quite', 'good']]	[[['i'], []]]	[[[['feeling', 'feeling', 'feeling', 'good', 'feeling', 'feeling']], nan]]
482	[have, you, done, anything, interesting, lately, ?]	[['anything', '?']]	[['anything', 'interesting', 'lately']]	[[['you'], []]]	[[[have, you], nan]]
483	[gotcha, .]	[['.']]	[[]]	[[[], []]]	[[[['gotcha', 'gotcha']], nan]]
484	[what, do, you, mean, ?]	[['what', '?']]	[['what']]	[[['you'], []]]	[[[do, you], nan]]
485	[i, m, going, to, now, ., any, thoughts, ?]	[['i', 'm', '.', 'thoughts', '?']]	[['now', 'thoughts']]	[[['i'], []]]	[[[m, going], nan], [[['going', 'going', 'going', 'going', 'to', 'going', 'thoughts', 'thoughts', 'thoughts']], nan]]
486	[where, are, you, going, ?]	[['?']]	[['where']]	[[['you'], []]]	[[[are, you], nan]]
487	[i, usually, ,, its, my, favorite, holiday, .]	[['i', ',', 'holiday', '.']]	[['usually', 'its', 'my', 'favorite', 'holiday']]	[[[], []]]	[[[['holiday', 'i', 'holiday', 'holiday', 'holiday', 'holiday', 'holiday', 'holiday']], nan]]
488	[what, holiday, are, you, talking, about, ?]	[['holiday', '?']]	[['what', 'holiday']]	[[['you'], []]]	[[[are, you], nan]]
489	[but, you, should, nt, an, opinion, ., any, thoughts, ?]	[['but', 'opinion', '.', 'thoughts', '?']]	[['nt', 'opinion', 'thoughts']]	[[['you'], []]]	[[[['should', 'should', 'should', 'should', 'opinion', 'should', 'should', 'thoughts', 'thoughts', 'thoughts']], nan], [[['should', 'should', 'should', 'should', 'opinion', 'should', 'should', 'thoughts', 'thoughts', 'thoughts']], nan]]
490	[i, have, no, thoughts, .]	[['i', 'thoughts', '.']]	[['thoughts']]	[[['i'], []]]	[[[['have', 'have', 'thoughts', 'have', 'have']], nan]]
491	[ok, any, thoughts, ?]	[['thoughts', '?']]	[['thoughts']]	[[[], []]]	[[[['ok', 'thoughts', 'ok', 'ok']], nan]]
492	[i, just, said, i, had, no, thoughts, .,  , talk, about, something, else, .]	[['i', 'i', 'thoughts', '.', ' ', 'talk', 'something', '.']]	[['just', 'thoughts', 'talk', 'something', 'else']]	[[['i', 'i'], []]]	[[[['said', 'said', 'said', 'had', 'said', 'thoughts', 'had', 'said', '.', 'talk', 'talk', 'about', 'something', 'talk']], nan], [[['said', 'said', 'said', 'had', 'said', 'thoughts', 'had', 'said', '.', 'talk', 'talk', 'about', 'something', 'talk']], nan]]
493	[well, ,, you, know, ,, i, m, not, sure, ., let, me, tell, you, something, ,, we, live, in, a, society, where, pizza, gets, to, your, house, before, the, police, .]	[[',', ',', 'i', 'm', '.', 'something', ',', 'a', 'society', 'pizza', 'house', 'police', '.']]	[['not', 'sure', 'something', 'society', 'where', 'pizza', 'your', 'house', 'police']]	[[['you', 'i', 'me', 'we', 'pizza'], []]]	[[[[not, sure]], nan], [[['m', 'm', 'know', 'm', 'm', 'm', 'm', 'm', 'm', 'm', 'live', 'tell', 'let', 'tell', 'tell', 'live', 'live', 'live', 'live', 'society', 'in', 'gets', 'gets', 'society', 'gets', 'house', 'to', 'gets', 'police', 'before', 'live']], nan]]
494	[i, agree, it, is, dangerous, out, there, .]	[['i', '.']]	[['dangerous', 'out', 'there']]	[[['i', 'it'], []]]	[[[['agree', 'agree', 'is', 'agree', 'is', 'there', 'is', 'agree']], nan]]
495	[now, ,, all, ..., what, s, your, idea, ?]	[[',', 'what', 's', 'idea', '?']]	[['now', 'what', 'your', 'idea']]	[[['idea'], []]]	[[[['s', 's', 's', 's', 's', 's', 'idea', 's', 's']], nan]]
496	[i, am, thinking, about, what, a, nice, day, it, is, .]	[['i', 'what', 'a', 'day', '.']]	[['what', 'nice', 'day']]	[[['i', 'it'], []]]	[[[am, thinking], nan]]
497	[it, is, bipartisan, ,, transatlantic, and, private, .]	[[',', 'and', '.']]	[['bipartisan', 'transatlantic', 'private']]	[[['it'], []]]	[[[['is', 'is', 'is', 'bipartisan', 'bipartisan', 'transatlantic', 'transatlantic', 'is']], nan]]
498	[what, do, you, mean, ?]	[['what', '?']]	[['what']]	[[['you'], []]]	[[[do, you], nan]]
499	[i, certainly, try, ., what, do, you, think, ?]	[['i', '.', 'what', '?']]	[['certainly', 'what']]	[[['i', 'you'], []]]	[[[['try', 'try', 'try', 'try', 'think', 'think', 'think', 'think', 'think']], nan], [[do, you], nan]]
500	[hi, can, you, help, me, to, make, a, reservation, ?]	[['a', 'reservation', '?']]	[['me', 'reservation']]	[[['you'], []]]	[[[can, you], [to, make], nan]]
501	[hello, ,, i, really, like, sports, ., how, about, we, talk, about, sports]	[[',', 'i', 'sports', '.', 'sports']]	[['really', 'sports', 'how', 'sports']]	[[['i', 'we'], []]]	[[[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']], nan], [[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']], nan]]
502	[no, ,, no, ,, i, need, to, make, a, reservation]	[[',', ',', 'i', 'a', 'reservation']]	[['reservation']]	[[['i'], []]]	[[[to, make], nan]]
503	[yeah, ,, that, --]	[[',']]	[[]]	[[[], []]]	[[[['that', 'yeah', 'that', 'that']], nan]]
504	[can, i, book, a, table, for, six, tonight, at, 7, pm, in, a, balcony, table, ?]	[['i', 'a', 'table', 'tonight', '7', 'pm', 'a', 'balcony', 'table', '?']]	[['table', 'six', 'tonight', 'pm', 'balcony', 'table']]	[[['i'], []]]	[[[can, i], nan]]
505	[what, is, 7, pm, ?]	[['what', '7', 'pm', '?']]	[['what', 'pm']]	[[['what', 'pm'], []]]	[[[['is', 'is', 'pm', 'is', 'is']], nan]]
506	[i, mean, 7, hours, tonight]	[['i', '7', 'hours', 'tonight']]	[['hours', 'tonight']]	[[['i'], []]]	[[[['mean', 'mean', 'hours', 'mean', 'mean']], nan]]
507	[that, s, good, ,, because, i, m, right, .]	[['s', ',', 'i', 'm', '.']]	[['good', 'right']]	[[['that', 'i'], []]]	[[[['s', 's', 's', 's', 'm', 'm', 's', 'm', 's']], nan]]
508	[so, ,, what, is, my, reservation, number, ?]	[['so', ',', 'what', 'reservation', 'number', '?']]	[['what', 'my', 'reservation', 'number']]	[[['number'], []]]	[[[['is', 'is', 'is', 'is', 'number', 'number', 'is', 'is']], nan]]
509	[what, is, reservation, ?]	[['what', 'reservation', '?']]	[['what', 'reservation']]	[[['reservation'], []]]	[[[['is', 'is', 'is', 'is']], nan]]
510	[hey, ,, are, you, fooling, around, or, taking, note, of, my, booking, ?]	[[',', 'or', 'note', 'booking', '?']]	[['note', 'my', 'booking']]	[[['you'], []]]	[[[are, you], nan]]
511	[what, is, fooling, ?]	[['what', '?']]	[['what']]	[[['what'], []]]	[[[is, fooling], nan]]
512	[excuse, me, ..., is, this, the, tagliately, limoncelly, bambinoty, trattoria, ?]	[['trattoria', '?']]	[['me', 'tagliately', 'limoncelly', 'trattoria']]	[[['this'], []]]	[[[['is', 'excuse', 'is', 'is', 'is', 'trattoria', 'bambinoty', 'bambinoty', 'trattoria', 'is', 'is']], nan]]
513	[what, is, tagliately, ?]	[['what', '?']]	[['what', 'tagliately']]	[[['what'], []]]	[[[['is', 'is', 'is', 'is']], nan]]
514	[italian, pasta]	[['pasta']]	[['italian', 'pasta']]	[[[], []]]	[[[['pasta', 'pasta']], nan]]
515	[that, s, interesting, .,  , people, usually, spend, much, more, time, watching, sports, than, actually, playing, any, .]	[['s', '.', ' ', 'people', 'time', 'sports', '.']]	[['interesting', 'people', 'usually', 'much', 'more', 'time', 'sports', 'actually', 'any']]	[[['that', 'people'], []]]	[[[['s', 's', 's', 's', '.', 'spend', 'spend', 'spend', 'more', 'time', 'spend', 'spend', 'watching', 'spend', 'playing', 'than', 'playing', 'spend']], nan], [[['s', 's', 's', 's', '.', 'spend', 'spend', 'spend', 'more', 'time', 'spend', 'spend', 'watching', 'spend', 'playing', 'than', 'playing', 'spend']], nan]]
516	[ok, ,, i, think, i, am, talking, to, the, wrong, person, ,, can, you, call, the, manager, ?]	[[',', 'i', 'i', 'person', ',', 'manager', '?']]	[['wrong', 'person', 'manager']]	[[['i', 'i', 'you'], []]]	[[[am, talking], [can, you], nan]]
517	[do, you, want, to, see, a, game, together, some, time, ?]	[['a', 'game', 'time', '?']]	[['game', 'together', 'time']]	[[['you'], []]]	[[[do, you], [to, see], nan]]
518	[no, ,, thanks, ,, not, interested]	[[',', 'thanks', ',']]	[['thanks', 'not', 'interested']]	[[[], []]]	[[[[not, interested]], nan]]
519	[i, do, nt, know, ., let, me, know, something, you, re, interested, in, .]	[['i', '.', 'something', '.']]	[['nt', 'something', 'interested']]	[[['i', 'me', 'you'], []]]	[[[do, nt], nan], [[['know', 'know', 'know', 'know', 'know', 'let', 'know', 'let', 'know', 're', 'something', 're', 'interested', 'let']], nan]]
520	[hello]	[[]]	[[]]	[[[], []]]	[[[['hello']], nan]]
521	[the, average, guy, is, nt, earning, stratospheric, sums, of, money, being, a, huge, headline, act, in, vegas, ., what, do, you, think, ?]	[['guy', 'sums', 'money', 'a', 'headline', 'act', 'vegas', '.', 'what', '?']]	[['average', 'guy', 'nt', 'stratospheric', 'sums', 'money', 'huge', 'headline', 'act', 'vegas', 'what']]	[[['guy', 'you'], []]]	[[[is, nt], nan], [[do, you], nan]]
522	[i, m, not, up, to, date, on, thate, topic, seems, interesting]	[['i', 'm', 'date', 'thate', 'topic']]	[['not', 'date', 'thate', 'topic', 'interesting']]	[[['i'], []]]	[[[[not, up]], nan]]
523	[we, never, really, grow, up, ,, we, only, learn, how, to, act, in, public, .]	[[',', 'public', '.']]	[['never', 'really', 'only', 'how', 'public']]	[[['we', 'we'], []]]	[[[[never, really]], [to, act], nan]]
524	[do, you, answer, any, questions, i, pose]	[['questions', 'i']]	[['questions']]	[[['you', 'i'], []]]	[[[do, you], nan]]
525	[i, certainly, try, ., what, s, your, idea, ?]	[['i', '.', 'what', 's', 'idea', '?']]	[['certainly', 'what', 'your', 'idea']]	[[['i', 'idea'], []]]	[[[['try', 'try', 'try', 'try', 's', 's', 'idea', 's', 's']], nan], [[['try', 'try', 'try', 'try', 's', 's', 'idea', 's', 's']], nan]]
526	[the, flow, of, this, conversation, seems, clunky]	[['flow', 'conversation']]	[['flow', 'conversation', 'clunky']]	[[['flow'], []]]	[[[['flow', 'seems', 'flow', 'conversation', 'of', 'seems', 'seems']], nan]]
527	[i, do, nt, know, ., can, you, tell, me, something, about, movies]	[['i', '.', 'something', 'movies']]	[['nt', 'something', 'movies']]	[[['i', 'you'], []]]	[[[do, nt], nan], [[can, you], nan]]
528	[no, i, can, not]	[['i']]	[['not']]	[[['i'], []]]	[]
529	[with, this, movie, ., what, s, your, idea, ?]	[['movie', '.', 'what', 's', 'idea', '?']]	[['movie', 'what', 'your', 'idea']]	[[['idea'], []]]	[[[['with', 'movie', 'with', 'with', 's', 's', 'idea', 's', 's']], nan], [[['with', 'movie', 'with', 'with', 's', 's', 'idea', 's', 's']], nan]]
530	[what, movie]	[['movie']]	[['what', 'movie']]	[[[], []]]	[[[['movie', 'movie']], nan]]
531	[this, is, from, the, green, berets, .]	[['berets', '.']]	[['green', 'berets']]	[[['this'], []]]	[[[['is', 'is', 'is', 'berets', 'berets', 'from', 'is']], nan]]
532	[i, ve, never, heard, of, it]	[['i']]	[['never', 'it']]	[[['i'], []]]	[[[ve, never], [[never, heard]], nan]]
533	[yes, ., what, s, your, idea, ?]	[['.', 'what', 's', 'idea', '?']]	[['what', 'your', 'idea']]	[[['idea'], []]]	[[[['yes', 'yes', 's', 's', 'idea', 's', 's']], nan], [[['yes', 'yes', 's', 's', 'idea', 's', 's']], nan]]
534	[i, thought, you, said, green, breasts, ., would, that, be, a, she, -, hulk, porn, parody]	[['i', 'breasts', '.', 'a', '-', 'hulk', 'porn', 'parody']]	[['green', 'breasts', 'hulk', 'porn', 'parody']]	[[['i', 'you', 'that'], []]]	[[[['thought', 'thought', 'said', 'thought', 'breasts', 'said', 'thought', 'be', 'be', 'be', 'parody', 'hulk', 'hulk', 'parody', 'parody', 'be']], nan], [[would, that], nan]]
535	[yes, ,, unfortunately, ,, yes, .]	[[',', ',', '.']]	[['unfortunately']]	[[[], []]]	[[[['yes', 'yes', 'yes', 'yes', 'yes', 'yes']], nan]]
536	[unfortunately, ?]	[['?']]	[['unfortunately']]	[[[], []]]	[[[['unfortunately', 'unfortunately']], nan]]
537	[let, us, do, something, fun, together]	[['something', 'fun']]	[['something', 'fun', 'together']]	[[['us'], []]]	[[[['let', 'do', 'let', 'do', 'something', 'do']], nan]]
538	[are, you, a, man, behind, a, computer, suit, ?]	[['a', 'man', 'a', 'computer', 'suit', '?']]	[['man', 'computer', 'suit']]	[[['you'], []]]	[[[['are', 'are', 'man', 'are', 'man', 'suit', 'suit', 'behind', 'are']], nan]]
539	[tv, guide, gave, out, an, award, several, years, ago, to, the, 50, worst, shows, in, the, history, of, television, .]	[['tv', 'guide', 'award', 'years', 'shows', 'history', 'television', '.']]	[['tv', 'guide', 'award', 'several', 'years', 'ago', 'worst', 'shows', 'history', 'television']]	[[['guide'], []]]	[[[['guide', 'gave', 'gave', 'gave', 'award', 'gave', 'years', 'ago', 'gave', 'gave', 'shows', 'shows', 'shows', 'to', 'shows', 'history', 'in', 'history', 'of', 'gave']], nan]]
540	[hello]	[[]]	[[]]	[[[], []]]	[[[['hello']], nan]]
541	[hello, ,, i, really, like, music, ., how, about, we, talk, about, music]	[[',', 'i', 'music', '.', 'music']]	[['really', 'music', 'how', 'music']]	[[['i', 'we'], []]]	[[[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']], nan], [[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']], nan]]
542	[do, you, like, ozzy, osbourne, ?]	[['?']]	[['osbourne']]	[[['you'], []]]	[[[do, you], nan]]
543	[i, like, the, idea, of, them, .]	[['i', 'idea', '.']]	[['idea', 'them']]	[[['i'], []]]	[[[['like', 'like', 'idea', 'like', 'idea', 'of', 'like']], nan]]
544	[there, s, more, than, an, idea, ..., you, do, nt, like, is, music, ?]	[['s', 'idea', 'music', '?']]	[['there', 'more', 'idea', 'nt', 'music']]	[[['you'], []]]	[[[['s', 's', 's', 'more', 'idea', 'than', 's', 'like', 'like', 'like', 'is', 'is', 'is', 'is']], nan], [[do, nt], nan]]
545	[that, s, interesting, ., what, do, you, think, about, music]	[['s', '.', 'what', 'music']]	[['interesting', 'what', 'music']]	[[['that', 'you'], []]]	[[[['s', 's', 's', 's', 'think', 'think', 'think', 'think', 'think', 'about']], nan], [[do, you], nan]]
546	[i, like, music, ..., what, about, black, sabbath, ?]	[['i', 'music', 'what', 'sabbath', '?']]	[['music', 'what', 'black', 'sabbath']]	[[['i'], []]]	[[[['like', 'like', 'like', 'music', 'about', 'music', 'sabbath', 'about', 'like']], nan]]
547	[i, like, pop, music, .]	[['i', 'pop', 'music', '.']]	[['pop', 'music']]	[[['i'], []]]	[[[['like', 'like', 'music', 'like', 'like']], nan]]
548	[like, justin, bieber, ?]	[['bieber', '?']]	[['justin', 'bieber']]	[[[], []]]	[[[['bieber', 'bieber', 'bieber', 'bieber']], nan]]
549	[great, singer, .]	[['singer', '.']]	[['great', 'singer']]	[[[], []]]	[[[['singer', 'singer', 'singer']], nan]]
550	[not, really, ., he, kinda, sucks]	[['.']]	[['not', 'really', 'kinda']]	[[['he'], []]]	[[[[not, really]], nan], [[['really', 'really', 'really', 'sucks', 'sucks', 'sucks']], nan]]
551	[truly, .]	[['.']]	[['truly']]	[[[], []]]	[[[['truly', 'truly']], nan]]
552	[but, you, just, said, he, s, a, great, singer, .]	[['but', 's', 'a', 'singer', '.']]	[['just', 'great', 'singer']]	[[['you', 'he'], []]]	[[[['said', 'said', 'said', 'said', 's', 'said', 'singer', 'singer', 's', 'said']], nan]]
553	[well, ,, you, know, ,, i, m, not, sure, ., can, you, tell, me, something, about, sports]	[[',', ',', 'i', 'm', '.', 'something', 'sports']]	[['not', 'sure', 'something', 'sports']]	[[['you', 'i', 'you'], []]]	[[[[not, sure]], nan], [[can, you], nan]]
554	[nope, ,, i, do, nt, follow, sports, at, all, .]	[[',', 'i', 'sports', '.']]	[['nt', 'sports', 'at', 'all']]	[[['i'], []]]	[[[do, nt], nan]]
555	[why, not, ?]	[['?']]	[['why', 'not']]	[[[], []]]	[[[['not', 'not', 'not']], nan]]
556	[i, just, do, nt, like, them, ..., ever, really, have, .]	[['i', '.']]	[['just', 'nt', 'them', 'ever', 'really']]	[[['i'], []]]	[[[do, nt], nan]]
557	[why, not, ?]	[['?']]	[['why', 'not']]	[[[], []]]	[[[['not', 'not', 'not']], nan]]
558	[..., because, i, do, nt, .]	[['i', '.']]	[['nt']]	[[['i'], []]]	[[[['do', 'do', 'do', 'do', 'do', 'do']], nan]]
559	[why, not, ?, we, can, do, most, tasks, better, than, humans, .]	[['?', 'tasks', 'humans', '.']]	[['why', 'not', 'most', 'tasks', 'better', 'humans']]	[[['we'], []]]	[[[['not', 'not', 'not', 'do', 'do', 'do', 'tasks', 'do', 'do', 'better', 'than', 'do']], nan], [[can, do], nan]]
560	[hello]	[[]]	[[]]	[[[], []]]	[[[['hello']], nan]]
561	[hello, ,, i, really, like, movies, ., how, about, we, talk, about, movies]	[[',', 'i', 'movies', '.', 'movies']]	[['really', 'movies', 'how', 'movies']]	[[['i', 'we'], []]]	[[[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']], nan], [[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']], nan]]
