	utterances	interjection	adverb	subobjvrb	neg-keywords
462	[hello, !]	[['!']]	[[]]	[[[], []]]	[[[['hello', 'hello']], nan]]
463	[hi]	[[]]	[[]]	[[[], []]]	[[[['hi']], nan]]
464	[i, don, t, know, what, i, don, t, have, to, say, .]	[['i', 't', 'what', 'i', 't', '.']]	[['don', 't', 'know', 'what', 'don', 't', 'have', 'say']]	[[['i', 't', 'i'], []]]	[[[['don', 'don', 'know', 'know', 'don', 'don', 'have', 'don', 'know', 'say', 'have', 'have']], nan], [[to, say], nan]]
465	[its, ok, ,, how, r, u]	[[',', 'r', 'u']]	[['its', 'how']]	[[[], []]]	[[[['ok', 'how', 'how', 'r', 'r', 'r']], nan]]
466	[i, can, t, afford, it, .]	[['i', 't', '.']]	[['can', 'afford', 'it']]	[[['i'], []]]	[[[can, t], [t, afford], nan]]
467	[what, ?]	[['what', '?']]	[['what']]	[[[], []]]	[[[['what', 'what']], nan]]
468	[what, ?]	[['what', '?']]	[['what']]	[[[], []]]	[[[['what', 'what']], nan]]
469	[your, can, not, afford]	[[]]	[['your', 'can', 'not', 'afford']]	[[['your'], []]]	[[[can, not], [[not, afford]], nan]]
470	[i, don, t, care, .]	[['i', 't', 'care', '.']]	[['don', 't', 'care']]	[[['i'], []]]	[[[['don', 'don', 'care', 'don', 'don']], nan]]
471	[my, mistake]	[['mistake']]	[['my', 'mistake']]	[[[], []]]	[[[['mistake', 'mistake']], nan]]
472	[he, s, a, disgrace, to, the, country, .]	[['s', 'a', 'disgrace', 'country', '.']]	[['s', 'disgrace', 'country']]	[[['he'], []]]	[[[['s', 's', 'disgrace', 's', 'disgrace', 'country', 'to', 's']], nan]]
473	[why, so, ?]	[['?']]	[['why', 'so']]	[[[], []]]	[[[['so', 'so', 'so']], nan]]
474	[i, don, t, care, what, he, says, .]	[['i', 't', 'care', 'what', '.']]	[['don', 't', 'care', 'what', 'says']]	[[['i', 'he'], []]]	[[[['don', 'don', 'care', 'don', 'says', 'says', 'care', 'don']], nan]]
475	[it, ok, ,, calm, down]	[[',']]	[['calm']]	[[['it'], []]]	[[[['calm', 'calm', 'calm', 'calm', 'calm']], nan]]
476	[i, agree, with, this, .]	[['i', '.']]	[['agree']]	[[['i'], []]]	[[[['agree', 'agree', 'agree', 'with', 'agree']], nan]]
477	[so, nice, of, you]	[[]]	[['so', 'nice']]	[[[], []]]	[[[['nice', 'nice', 'nice', 'of']], nan]]
478	[thank, you]	[[]]	[['thank', 'you']]	[[[], []]]	[[[['thank', 'thank']], nan]]
479	[my, goodness]	[['goodness']]	[['my', 'goodness']]	[[[], []]]	[[[['goodness', 'goodness']], nan]]
480	[no, .]	[['.']]	[[]]	[[[], []]]	[[[['no', 'no']], nan]]
481	[oh, ,, you, are, very, funny]	[[',']]	[['are', 'very', 'funny']]	[[['you'], []]]	[[[['are', 'are', 'are', 'are', 'funny', 'are']], nan]]
482	[what, are, you, doing, ?]	[['what', '?']]	[['what', 'are', 'doing']]	[[['you'], []]]	[[[are, you], nan]]
483	[hello, !]	[['!']]	[[]]	[[[], []]]	[[[['hello', 'hello']], nan]]
484	[hey, there]	[[]]	[['there']]	[[[], []]]	[[[['hey', 'hey']], nan]]
485	[that, s, what, happens, when, you, don, t, like, it, .]	[['s', 'what', 't', '.']]	[['s', 'what', 'happens', 'when', 'don', 't']]	[[['that', 'what', 'you'], []]]	[[[['s', 's', 'happens', 's', 'don', 'don', 'happens', 'don', 'don', 'like', 's']], nan]]
486	[what, do, you, mean, ?]	[['what', '?']]	[['what', 'do', 'mean']]	[[['you'], []]]	[[[do, you], nan]]
487	[i, don, t, know, .]	[['i', 't', 'know', '.']]	[['don', 't', 'know']]	[[['i', 't'], []]]	[[[['don', 'don', 'know', 'don', 'don']], nan]]
488	[let, is, change, the, subject, ,, what, is, your, name, ?]	[['subject', ',', 'what', 'name', '?']]	[['let', 'is', 'change', 'subject', 'what', 'is', 'your', 'name']]	[[['is', 'name'], []]]	[[[['let', 'change', 'let', 'subject', 'change', 'is', 'is', 'let', 'name', 'is', 'is']], nan]]
489	[lock, them, up]	[[]]	[['lock', 'them']]	[[[], []]]	[[[['lock', 'lock', 'lock']], nan]]
490	[lock, who, up, ?]	[['who', '?']]	[['lock', 'who']]	[[[], []]]	[[[['lock', 'lock', 'lock', 'lock']], nan]]
491	[lock, them, up]	[[]]	[['lock', 'them']]	[[[], []]]	[[[['lock', 'lock', 'lock']], nan]]
492	[who, is, them, ?]	[['who', '?']]	[['who', 'is']]	[[['them'], []]]	[[[['is', 'is', 'is', 'is']], nan]]
493	[do, you, know, what, ?, i, can, t, answer,  , let, s, talk, about, movies]	[['what', '?', 'i', 't', 'answer', ' ', 's', 'movies']]	[['do', 'know', 'what', 'can', 'answer', 'let', 'talk', 'movies']]	[[['you', 'i', 's'], []]]	[[[do, you], nan], [[can, t], nan], [[['know', 'know', 'know', 'know', 'know', 'answer', 'answer', 'answer', 'answer', 'answer', 'let', 'talk', 'let', 'talk', 'about']], nan]]
494	[okay, ,, what, movies, have, you, seen, recently, ?]	[[',', 'what', 'movies', '?']]	[['what', 'movies', 'have', 'seen', 'recently']]	[[['you'], []]]	[[[have, you], nan]]
495	[no, .]	[['.']]	[[]]	[[[], []]]	[[[['no', 'no']], nan]]
496	[none, ?, what, is, your, favorite, movie, ?]	[['none', '?', 'what', 'movie', '?']]	[['none', 'what', 'is', 'your', 'favorite', 'movie']]	[[['movie'], []]]	[[[['none', 'none', 'is', 'is', 'movie', 'movie', 'is', 'is']], nan], [[['none', 'none', 'is', 'is', 'movie', 'movie', 'is', 'is']], nan]]
497	[i, don, t, care, .]	[['i', 't', 'care', '.']]	[['don', 't', 'care']]	[[['i'], []]]	[[[['don', 'don', 'care', 'don', 'don']], nan]]
498	[okay]	[[]]	[[]]	[[[], []]]	[[[['okay']], nan]]
499	[let, s, go]	[['s']]	[['let', 'go']]	[[['s'], []]]	[[[['let', 'go', 'let']], nan]]
500	[where, ?]	[['?']]	[['where']]	[[[], []]]	[[[['where', 'where']], nan]]
501	[where, ?]	[['?']]	[['where']]	[[[], []]]	[[[['where', 'where']], nan]]
502	[yes, ,, where, ?]	[[',', '?']]	[['where']]	[[[], []]]	[[[['where', 'yes', 'where', 'where']], nan]]
503	[where, ?]	[['?']]	[['where']]	[[[], []]]	[[[['where', 'where']], nan]]
504	[hello, !]	[['!']]	[[]]	[[[], []]]	[[[['hello', 'hello']], nan]]
505	[hello, !]	[['!']]	[[]]	[[[], []]]	[[[['hello', 'hello']], nan]]
506	[hello, !]	[['!']]	[[]]	[[[], []]]	[[[['hello', 'hello']], nan]]
507	[where, are, you, flying, ?]	[['?']]	[['where', 'are', 'flying']]	[[['you'], []]]	[[[are, you], nan]]
508	[its, beyond, my, possibilities, ., i, would, like, to, talk, about, news]	[['possibilities', '.', 'i', 'news']]	[['its', 'my', 'possibilities', 'would', 'like', 'talk', 'news']]	[[['i'], []]]	[[[['its', 'its', 'possibilities', 'beyond', 'its', 'like', 'like', 'like', 'talk', 'like', 'talk', 'about']], nan], [[would, like], [to, talk], nan]]
509	[what, news, ?]	[['news', '?']]	[['what', 'news']]	[[[], []]]	[[[['news', 'news', 'news']], nan]]
510	[what, news, ?]	[['news', '?']]	[['what', 'news']]	[[[], []]]	[[[['news', 'news', 'news']], nan]]
511	[the, news, is, that, the, president, trump, ban, homosexuals, from, the, military, .]	[['news', 'president', 'ban', 'homosexuals', 'military', '.']]	[['news', 'is', 'president', 'trump', 'ban', 'homosexuals', 'military']]	[[['news', 'president'], []]]	[[[['news', 'is', 'is', 'homosexuals', 'president', 'homosexuals', 'ban', 'homosexuals', 'is', 'homosexuals', 'military', 'from', 'is']], nan]]
512	[good, !]	[['!']]	[['good']]	[[[], []]]	[[[['good', 'good']], nan]]
513	[you, think, that, is, good, ?]	[['?']]	[['think', 'is', 'good']]	[[['you', 'that'], []]]	[[[['think', 'think', 'is', 'think', 'is', 'think']], nan]]
514	[yeah, .]	[['.']]	[[]]	[[[], []]]	[[[['yeah', 'yeah']], nan]]
515	[why, ?, i, do, not, think, it, is, ., that, is, discrimating, .]	[['?', 'i', '.', '.']]	[['why', 'do', 'not', 'think', 'is', 'is', 'discrimating']]	[[['i', 'it', 'that'], []]]	[[[['why', 'why', 'think', 'think', 'think', 'think', 'is', 'think', 'think', 'discrimating', 'discrimating', 'discrimating', 'discrimating']], nan], [[do, not], [[not, think]], nan], [[is, discrimating], nan]]
516	[lock, him, up]	[[]]	[['lock', 'him']]	[[[], []]]	[[[['lock', 'lock', 'lock']], nan]]
517	[so, now, you, agree, with, me, ?, ?]	[['?', '?']]	[['so', 'now', 'agree']]	[[['you'], []]]	[[[['agree', 'agree', 'agree', 'agree', 'agree', 'with', 'agree', 'agree']], nan]]
518	[no, .]	[['.']]	[[]]	[[[], []]]	[[[['no', 'no']], nan]]
519	[ok, ., well, he, is, the, president, so, that, won, not, be, able, to, happen, .]	[['.', 'president', '.']]	[['is', 'president', 'won', 'not', 'be', 'able', 'happen']]	[[['he', 'that'], []]]	[[[['ok', 'ok', 'is', 'is', 'is', 'president', 'is', 'be', 'be', 'be', 'be', 'is', 'be', 'happen', 'able', 'is']], nan], [[won, not], [[not, be]], [to, happen], nan]]
520	[he, s, a, disgrace, to, the, country, .]	[['s', 'a', 'disgrace', 'country', '.']]	[['s', 'disgrace', 'country']]	[[['he'], []]]	[[[['s', 's', 'disgrace', 's', 'disgrace', 'country', 'to', 's']], nan]]
521	[yes, he, is, ., i, hope, he, does, not, run, for, another, four, years, after, the, first, four, .]	[['.', 'i', 'years', '.']]	[['is', 'hope', 'does', 'not', 'run', 'years', 'first']]	[[['he', 'i', 'he'], []]]	[[[['is', 'is', 'is', 'is', 'hope', 'hope', 'run', 'run', 'run', 'hope', 'run', 'years', 'years', 'for', 'years', 'four', 'four', 'after', 'hope']], nan], [[does, not], [[not, run]], nan]]
522	[i, hope, he, wins, .]	[['i', '.']]	[['hope', 'wins']]	[[['i', 'he'], []]]	[[[['hope', 'hope', 'wins', 'hope', 'hope']], nan]]
523	[do, you, not, like, gay, people, ?]	[['people', '?']]	[['do', 'not', 'like', 'gay', 'people']]	[[['you'], []]]	[[[do, you], [[not, like]], nan]]
524	[he, s, not, gay, .]	[['s', '.']]	[['s', 'not', 'gay']]	[[['he'], []]]	[[[[not, gay]], nan]]
525	[hello, !]	[['!']]	[[]]	[[[], []]]	[[[['hello', 'hello']], nan]]
526	[hi, !]	[['!']]	[[]]	[[[], []]]	[[[['hi', 'hi']], nan]]
527	[hi, .]	[['.']]	[[]]	[[[], []]]	[[[['hi', 'hi']], nan]]
528	[how, are, you, ?]	[['?']]	[['how', 'are']]	[[['you'], []]]	[[[['are', 'are', 'are', 'are']], nan]]
529	[good, .]	[['.']]	[['good']]	[[[], []]]	[[[['good', 'good']], nan]]
530	[how, was, your, day, ?]	[['day', '?']]	[['how', 'was', 'your', 'day']]	[[['day'], []]]	[[[['was', 'was', 'day', 'was', 'was']], nan]]
531	[fine, .]	[['.']]	[['fine']]	[[[], []]]	[[[['fine', 'fine']], nan]]
532	[what, is, up, ?]	[['what', '?']]	[['what', 'is', 'up']]	[[['what'], []]]	[[[['is', 'is', 'is', 'is']], nan]]
533	[lock, him, up, !]	[['!']]	[['lock', 'him']]	[[[], []]]	[[[['lock', 'lock', 'lock', 'lock']], nan]]
534	[lol]	[[]]	[[]]	[[[], []]]	[[[['lol']], nan]]
535	[lock, him, up, !]	[['!']]	[['lock', 'him']]	[[[], []]]	[[[['lock', 'lock', 'lock', 'lock']], nan]]
536	[what, ?]	[['what', '?']]	[['what']]	[[[], []]]	[[[['what', 'what']], nan]]
537	[do, you, know, what, ?, i, can, t, answer, !, i, would, like, to, discuss, cats, !]	[['what', '?', 'i', 't', '!', 'i', 'cats', '!']]	[['do', 'know', 'what', 'can', 'answer', 'would', 'like', 'discuss', 'cats']]	[[['you', 'i', 'i'], []]]	[[[do, you], nan], [[can, t], nan], [[would, like], [to, discuss], nan]]
538	[what, about, them, ?, lol, .]	[['what', '?', '.']]	[['what']]	[[[], []]]	[[[['about', 'about', 'about', 'about', 'lol', 'lol']], nan], [[['about', 'about', 'about', 'about', 'lol', 'lol']], nan]]
539	[i, don, t, care, .]	[['i', 't', 'care', '.']]	[['don', 't', 'care']]	[[['i'], []]]	[[[['don', 'don', 'care', 'don', 'don']], nan]]
540	[right, ...]	[[]]	[[]]	[[[], []]]	[[[['right', 'right']], nan]]
541	[no, .]	[['.']]	[[]]	[[[], []]]	[[[['no', 'no']], nan]]
542	[yes, .]	[['.']]	[[]]	[[[], []]]	[[[['yes', 'yes']], nan]]
543	[yes, .]	[['.']]	[[]]	[[[], []]]	[[[['yes', 'yes']], nan]]
544	[?]	[['?']]	[[]]	[[[], []]]	[[[['?']], nan]]
545	[yes, .]	[['.']]	[[]]	[[[], []]]	[[[['yes', 'yes']], nan]]
546	[hello, !]	[['!']]	[[]]	[[[], []]]	[[[['hello', 'hello']], nan]]
547	[hi]	[[]]	[[]]	[[[], []]]	[[[['hi']], nan]]
548	[i, don, t, know, what, i, don, t, have, to, say, .]	[['i', 't', 'what', 'i', 't', '.']]	[['don', 't', 'know', 'what', 'don', 't', 'have', 'say']]	[[['i', 't', 'i'], []]]	[[[['don', 'don', 'know', 'know', 'don', 'don', 'have', 'don', 'know', 'say', 'have', 'have']], nan], [[to, say], nan]]
549	[where, are, you, headed]	[[]]	[['where', 'are', 'headed']]	[[[], []]]	[[[are, you], nan]]
550	[hi, .]	[['.']]	[[]]	[[[], []]]	[[[['hi', 'hi']], nan]]
551	[are, you, going, home, ?]	[['?']]	[['are', 'going', 'home']]	[[['you'], []]]	[[[are, you], nan]]
552	[no, .]	[['.']]	[[]]	[[[], []]]	[[[['no', 'no']], nan]]
553	[where, are, you, going, ?]	[['?']]	[['where', 'are', 'going']]	[[['you'], []]]	[[[are, you], nan]]
554	[i, don, t, know, .]	[['i', 't', 'know', '.']]	[['don', 't', 'know']]	[[['i', 't'], []]]	[[[['don', 'don', 'know', 'don', 'don']], nan]]
555	[do, you, have, a, ticket, ?]	[['a', 'ticket', '?']]	[['do', 'have', 'ticket']]	[[['you'], []]]	[[[do, you], nan]]
556	[no, .]	[['.']]	[[]]	[[[], []]]	[[[['no', 'no']], nan]]
557	[how, did, you, get, on, the, airplane, ?]	[['airplane', '?']]	[['how', 'did', 'get', 'airplane']]	[[['you'], []]]	[[[did, you], nan]]
558	[i, don, t, know, .]	[['i', 't', 'know', '.']]	[['don', 't', 'know']]	[[['i', 't'], []]]	[[[['don', 'don', 'know', 'don', 'don']], nan]]
559	[are, you, feeling, ok, ?]	[['?']]	[['are', 'feeling', 'ok']]	[[['you'], []]]	[[[are, you], nan]]
560	[i, m, fine, .]	[['i', 'm', '.']]	[['m', 'fine']]	[[['i'], []]]	[[[['fine', 'fine', 'fine', 'fine']], nan]]
561	[why, are, you, on, an, airplane, ?]	[['airplane', '?']]	[['why', 'are', 'airplane']]	[[['you'], []]]	[[[['are', 'are', 'are', 'are', 'airplane', 'on', 'are']], nan]]
562	[come, on, .]	[['.']]	[['come']]	[[[], []]]	[[[['come', 'come', 'come']], nan]]
563	[usually, people, board, airplanes, to, go, somewhere, .]	[['people', 'board', 'airplanes', '.']]	[['usually', 'people', 'board', 'airplanes', 'go', 'somewhere']]	[[['people', 'airplanes'], []]]	[[[to, go], nan]]
564	[why, not, ?]	[['?']]	[['why', 'not']]	[[[], []]]	[[[['not', 'not', 'not']], nan]]
565	[you, are, going, to, be, in, san, francisco, in, 5, hours, ., what, will, you, do, there, ?]	[['francisco', '5', 'hours', '.', 'what', '?']]	[['are', 'going', 'be', 'san', 'francisco', 'hours', 'what', 'will', 'do', 'there']]	[[['you', 'you'], []]]	[[[are, going], [to, be], nan], [[will, you], nan]]
566	[do, you, know, what, ?, its, beyond, my, possibilities, !, let, s, talk, about, movies, .]	[['what', '?', 'possibilities', '!', 's', 'movies', '.']]	[['do', 'know', 'what', 'its', 'my', 'possibilities', 'let', 'talk', 'movies']]	[[['you', 's'], []]]	[[[do, you], nan], [[['know', 'know', 'know', 'know', 'know', 'its', 'its', 'possibilities', 'beyond', 'its', 'let', 'talk', 'let', 'talk', 'about', 'let']], nan], [[['know', 'know', 'know', 'know', 'know', 'its', 'its', 'possibilities', 'beyond', 'its', 'let', 'talk', 'let', 'talk', 'about', 'let']], nan]]
567	[hello, !]	[['!']]	[[]]	[[[], []]]	[[[['hello', 'hello']], nan]]
568	[hi]	[[]]	[[]]	[[[], []]]	[[[['hi']], nan]]
569	[i, don, t, know, what, i, don, t, have, to, say, .]	[['i', 't', 'what', 'i', 't', '.']]	[['don', 't', 'know', 'what', 'don', 't', 'have', 'say']]	[[['i', 't', 'i'], []]]	[[[['don', 'don', 'know', 'know', 'don', 'don', 'have', 'don', 'know', 'say', 'have', 'have']], nan], [[to, say], nan]]
570	[how, are, you, doing, ?]	[['?']]	[['how', 'are', 'doing']]	[[['you'], []]]	[[[are, you], nan]]
571	[good, .]	[['.']]	[['good']]	[[[], []]]	[[[['good', 'good']], nan]]
572	[what, has, your, day, been, like, ?]	[['what', 'day', '?']]	[['what', 'has', 'your', 'day', 'been']]	[[['day'], []]]	[[[has, your], nan]]
573	[i, don, t, know, .]	[['i', 't', 'know', '.']]	[['don', 't', 'know']]	[[['i', 't'], []]]	[[[['don', 'don', 'know', 'don', 'don']], nan]]
574	[what, do, you, think, about, the, weather, today, ?]	[['what', 'weather', 'today', '?']]	[['what', 'do', 'think', 'weather', 'today']]	[[['you'], []]]	[[[do, you], nan]]
575	[what, ?]	[['what', '?']]	[['what']]	[[[], []]]	[[[['what', 'what']], nan]]
576	[i, am,  , sorry, ., maybe, that, was, confusing, ., what, do, you, like, to, do, ?]	[['i', ' ', '.', '.', 'what', '?']]	[['am', 'sorry', 'maybe', 'was', 'confusing', 'what', 'do', 'like', 'do']]	[[['i', 'that', 'you'], []]]	[[[['am', 'am', 'am', 'am', 'am', 'confusing', 'confusing', 'confusing', 'confusing', 'confusing', 'do', 'like', 'like', 'like', 'do', 'like', 'like']], nan], [[was, confusing], nan], [[do, you], [to, do], nan]]
577	[i, don, t, believe, that, .]	[['i', 't', '.']]	[['don', 't', 'believe', 'that']]	[[['i'], []]]	[[[['don', 'don', 'don', 'don', 'believe', 'don']], nan]]
578	[what, do, you, not, believe, ?]	[['what', '?']]	[['what', 'do', 'not', 'believe']]	[[['you'], []]]	[[[do, you], [[not, believe]], nan]]
579	[nothing, .]	[['nothing', '.']]	[['nothing']]	[[[], []]]	[[[['nothing', 'nothing']], nan]]
580	[well, ,, i, can, understand, that, ., do, you, have, any, plans, for, the, future, ?]	[[',', 'i', '.', 'plans', 'future', '?']]	[['can', 'understand', 'that', 'do', 'have', 'plans', 'future']]	[[['i', 'you'], []]]	[[[can, understand], nan], [[do, you], nan]]
581	[no, .]	[['.']]	[[]]	[[[], []]]	[[[['no', 'no']], nan]]
582	[why, is, that, ?]	[['?']]	[['why', 'is']]	[[['that'], []]]	[[[['is', 'is', 'is', 'is']], nan]]
583	[i, don, t, know, .]	[['i', 't', 'know', '.']]	[['don', 't', 'know']]	[[['i', 't'], []]]	[[[['don', 'don', 'know', 'don', 'don']], nan]]
584	[do, you, think, about, the, future, ?]	[['future', '?']]	[['do', 'think', 'future']]	[[['you'], []]]	[[[do, you], nan]]
585	[yes, .]	[['.']]	[[]]	[[[], []]]	[[[['yes', 'yes']], nan]]
586	[what, do, you, think, about, ?]	[['what', '?']]	[['what', 'do', 'think']]	[[['you'], []]]	[[[do, you], nan]]
587	[i, don, t, know, .]	[['i', 't', 'know', '.']]	[['don', 't', 'know']]	[[['i', 't'], []]]	[[[['don', 'don', 'know', 'don', 'don']], nan]]
588	[hello, !]	[['!']]	[[]]	[[[], []]]	[[[['hello', 'hello']], nan]]
589	[how, are, you, ?]	[['?']]	[['how', 'are']]	[[['you'], []]]	[[[['are', 'are', 'are', 'are']], nan]]
590	[good, .]	[['.']]	[['good']]	[[[], []]]	[[[['good', 'good']], nan]]
591	[how, is, your, week, going, ?]	[['week', '?']]	[['how', 'is', 'your', 'week', 'going']]	[[['week'], []]]	[[[is, your], nan]]
592	[fine, .]	[['.']]	[['fine']]	[[[], []]]	[[[['fine', 'fine']], nan]]
593	[good, to, hear, .]	[['.']]	[['good', 'hear']]	[[[], []]]	[[[to, hear], nan]]
594	[lock, him, up, !]	[['!']]	[['lock', 'him']]	[[[], []]]	[[[['lock', 'lock', 'lock', 'lock']], nan]]
595	[lock, who, up, ?]	[['who', '?']]	[['lock', 'who']]	[[[], []]]	[[[['lock', 'lock', 'lock', 'lock']], nan]]
596	[lock, him, up, !]	[['!']]	[['lock', 'him']]	[[[], []]]	[[[['lock', 'lock', 'lock', 'lock']], nan]]
597	[who, is, this, person, you, want, to, lock, up, ?]	[['who', 'person', '?']]	[['who', 'is', 'person', 'want', 'lock']]	[[['who', 'you'], []]]	[[[to, lock], nan]]
598	[do, you, know, what, ?, its, beyond, my, possibilities,  , i, would, like, to, discuss, news]	[['what', '?', 'possibilities', ' ', 'i', 'news']]	[['do', 'know', 'what', 'its', 'my', 'possibilities', 'would', 'like', 'discuss', 'news']]	[[['you', 'i'], []]]	[[[do, you], nan], [[would, like], [to, discuss], nan]]
599	[okay, what, kind, of, news, would, you, like, to, discuss, ?]	[['kind', 'news', '?']]	[['what', 'kind', 'news', 'would', 'like', 'discuss']]	[[['you'], []]]	[[[would, you], [to, discuss], nan]]
600	[i, don, t, know, .]	[['i', 't', 'know', '.']]	[['don', 't', 'know']]	[[['i', 't'], []]]	[[[['don', 'don', 'know', 'don', 'don']], nan]]
601	[what, do, you, think, of, donald, trump, ?]	[['what', 'trump', '?']]	[['what', 'do', 'think', 'trump']]	[[['you'], []]]	[[[do, you], nan]]
602	[i, don, t, know, what, he, says, .]	[['i', 't', 'what', '.']]	[['don', 't', 'know', 'what', 'says']]	[[['i', 't', 'he'], []]]	[[[['don', 'don', 'know', 'know', 'says', 'says', 'know', 'know']], nan], [[['don', 'don', 'know', 'know', 'says', 'says', 'know', 'know']], nan]]
603	[we, have, that, in, common, .]	[['.']]	[['have', 'that', 'common']]	[[['we'], []]]	[[[['have', 'have', 'have', 'have', 'in', 'have']], nan]]
604	[god, .]	[['.']]	[[]]	[[[], []]]	[[[['god', 'god']], nan]]
605	[yeah, that, is, a, normal, reaction, to, trump, .]	[['a', 'reaction', '.']]	[['is', 'normal', 'reaction', 'trump']]	[[['that'], []]]	[[[['is', 'is', 'is', 'reaction', 'reaction', 'is', 'reaction', 'to', 'is']], nan]]
606	[i, don, t, know, who, he, is, .]	[['i', 't', 'who', '.']]	[['don', 't', 'know', 'who', 'is']]	[[['i', 't', 'he'], []]]	[[[['don', 'don', 'know', 'know', 'is', 'is', 'know', 'know']], nan], [[['don', 'don', 'know', 'know', 'is', 'is', 'know', 'know']], nan]]
607	[he, is, the, current, president, of, the, united, states, .]	[['president', 'states', '.']]	[['is', 'current', 'president', 'united', 'states']]	[[['he'], []]]	[[[['is', 'is', 'president', 'president', 'is', 'president', 'states', 'states', 'of', 'is']], nan]]
608	[lock, him, up, !]	[['!']]	[['lock', 'him']]	[[[], []]]	[[[['lock', 'lock', 'lock', 'lock']], nan]]
609	[hello, !]	[['!']]	[[]]	[[[], []]]	[[[['hello', 'hello']], nan]]
610	[hi, there]	[[]]	[['there']]	[[[], []]]	[[[['hi', 'hi']], nan]]
611	[hello, !]	[['!']]	[[]]	[[[], []]]	[[[['hello', 'hello']], nan]]
612	[hi, there]	[[]]	[['there']]	[[[], []]]	[[[['hi', 'hi']], nan]]
613	[i, don, t, understand,  , its, beyond, my, possibilities, !, let, s, talk, about, movies, )]	[['i', 't', ' ', 'possibilities', '!', 's', 'movies', ')']]	[['don', 't', 'understand', 'its', 'my', 'possibilities', 'let', 'talk', 'movies']]	[[['i', 's'], []]]	[[[['don', 'don', 'don', 'don', 'understand', 'understand', 'understand', 'possibilities', 'beyond', 'understand', 'let', 'talk', 'let', 'talk', 'about', 'let']], nan], [[['don', 'don', 'don', 'don', 'understand', 'understand', 'understand', 'possibilities', 'beyond', 'understand', 'let', 'talk', 'let', 'talk', 'about', 'let']], nan]]
614	[oh, okay]	[[]]	[[]]	[[[], []]]	[[[['oh', 'oh']], nan]]
615	[trump, is, a, traitor, to, the, united, states, .]	[['trump', 'a', 'traitor', 'states', '.']]	[['trump', 'is', 'traitor', 'united', 'states']]	[[['trump'], []]]	[[[['is', 'is', 'traitor', 'is', 'traitor', 'states', 'states', 'to', 'is']], nan]]
616	[what, do, u, like, ?]	[['what', 'u', '?']]	[['what', 'do', 'u', 'like']]	[[['what'], []]]	[[[['do', 'do', 'do', 'do', 'do']], nan]]
617	[trump, is, a, traitor, .]	[['trump', 'a', 'traitor', '.']]	[['trump', 'is', 'traitor']]	[[['trump'], []]]	[[[['is', 'is', 'traitor', 'is', 'is']], nan]]
618	[he, is]	[[]]	[['is']]	[[['he'], []]]	[[[['is', 'is']], nan]]
619	[he, s, a, liar, .]	[['s', 'a', 'liar', '.']]	[['s', 'liar']]	[[['he'], []]]	[[[['s', 's', 'liar', 's', 's']], nan]]
620	[yes, i, agree, he, is]	[['i']]	[['agree', 'is']]	[[['i', 'he'], []]]	[[[['agree', 'agree', 'agree', 'is', 'agree']], nan]]
621	[thank, you, .]	[['.']]	[['thank', 'you']]	[[[], []]]	[[[['thank', 'thank', 'thank']], nan]]
622	[how, is, your, day, going, ?]	[['day', '?']]	[['how', 'is', 'your', 'day', 'going']]	[[['day'], []]]	[[[is, your], nan]]
623	[good, day, .]	[['day', '.']]	[['good', 'day']]	[[[], []]]	[[[['day', 'day', 'day']], nan]]
624	[oh, that, s, good, ,, i, am, glad]	[['s', ',', 'i']]	[['s', 'good', 'am', 'glad']]	[[['that', 'i'], []]]	[[[['s', 's', 'am', 's', 'am', 'am', 'am', 'am']], nan]]
625	[i, don, t, understand,  , i, can, t, answer,  , i, would, like, to, discuss, movies, )]	[['i', 't', ' ', 'i', 't', 'answer', ' ', 'i', 'movies', ')']]	[['don', 't', 'understand', 'can', 'answer', 'would', 'like', 'discuss', 'movies']]	[[['i', 'i', 'i'], []]]	[[[['don', 'don', 'don', 'don', 'understand', 'answer', 'answer', 'answer', 'answer', 'answer', 'like', 'like', 'like', 'discuss', 'like', 'discuss', 'like']], nan], [[can, t], [t, answer], nan], [[would, like], [to, discuss], nan]]
626	[oh, that, s, good, ,, i, am, glad]	[['s', ',', 'i']]	[['s', 'good', 'am', 'glad']]	[[['that', 'i'], []]]	[[[['s', 's', 'am', 's', 'am', 'am', 'am', 'am']], nan]]
627	[i, don, t, know, what, i, want, to, see, .]	[['i', 't', 'what', 'i', '.']]	[['don', 't', 'know', 'what', 'want', 'see']]	[[['i', 't', 'i'], []]]	[[[['don', 'don', 'know', 'know', 'see', 'want', 'know', 'see', 'want', 'know']], nan], [[to, see], nan]]
628	[do, u, have, any, favorites, overall, ?]	[['u', 'favorites', '?']]	[['do', 'have', 'favorites', 'overall']]	[[['u'], []]]	[[[do, u], nan]]
629	[i, can, t, wait, to, watch, this, movie, .]	[['i', 't', 'movie', '.']]	[['can', 'wait', 'watch', 'movie']]	[[['i'], []]]	[[[can, t], [to, watch], nan]]
630	[hello, !]	[['!']]	[[]]	[[[], []]]	[[[['hello', 'hello']], nan]]
631	[hi]	[[]]	[[]]	[[[], []]]	[[[['hi']], nan]]
632	[i, don, t, know, what, i, don, t, have, to, say, .]	[['i', 't', 'what', 'i', 't', '.']]	[['don', 't', 'know', 'what', 'don', 't', 'have', 'say']]	[[['i', 't', 'i'], []]]	[[[['don', 'don', 'know', 'know', 'don', 'don', 'have', 'don', 'know', 'say', 'have', 'have']], nan], [[to, say], nan]]
