	utterances	interjection	adverb	subobjvrb	neg-keywords
386	[you, are, alone, there, ?]	[['?']]	[['are', 'alone', 'there']]	[[['you'], []]]	[[[['are', 'are', 'are', 'are', 'are']], nan]]
387	[i, know, ., i, will, make, sure, ., how, about, some, breakfast, ?]	[['i', '.', 'i', '.', 'breakfast', '?']]	[['know', 'will', 'make', 'sure', 'how', 'breakfast']]	[[['i', 'i'], []]]	[[[['know', 'know', 'know', 'make', 'make', 'make', 'make', 'make', 'about', 'about', 'breakfast', 'about', 'about']], nan], [[will, make], nan], [[['know', 'know', 'know', 'make', 'make', 'make', 'make', 'make', 'about', 'about', 'breakfast', 'about', 'about']], nan]]
388	[nobody, chats, with, you, ,, let, us, have, the, breakfast]	[['nobody', 'chats', ',', 'breakfast']]	[['nobody', 'chats', 'let', 'have', 'breakfast']]	[[['nobody', 'us'], []]]	[[[['chats', 'chats', 'chats', 'with', 'chats', 'chats', 'have', 'let', 'breakfast', 'have']], nan]]
389	[you, know, ,, danny, ,, you, really, ought, to, eat, with, the, rest, of, us, .]	[[',', 'danny', ',', 'rest', '.']]	[['know', 'danny', 'really', 'ought', 'eat', 'rest']]	[[['you', 'you'], []]]	[[[to, eat], nan]]
390	[new, session]	[['session']]	[['new', 'session']]	[[[], []]]	[[[['session', 'session']], nan]]
391	[where, have, you, been, ?]	[['?']]	[['where', 'have', 'been']]	[[['you'], []]]	[[[have, you], nan]]
392	[please]	[[]]	[[]]	[[[], []]]	[[[['please']], nan]]
393	[what, ?]	[['what', '?']]	[['what']]	[[[], []]]	[[[['what', 'what']], nan]]
394	[hello, alex]	[['alex']]	[['alex']]	[[[], []]]	[[[['alex', 'alex']], nan]]
395	[it, is, me, .]	[['.']]	[['is']]	[[['it'], []]]	[[[['is', 'is', 'is', 'is']], nan]]
396	[who, else, is, coming, for, breakfast, ?]	[['who', 'breakfast', '?']]	[['who', 'else', 'is', 'coming', 'breakfast']]	[[['who'], []]]	[[[is, coming], nan]]
397	[pass, .]	[['.']]	[['pass']]	[[[], []]]	[[[['pass', 'pass']], nan]]
398	[what, ?]	[['what', '?']]	[['what']]	[[[], []]]	[[[['what', 'what']], nan]]
399	[danny, ,, get, into, position, .]	[['danny', ',', 'position', '.']]	[['danny', 'get', 'position']]	[[['danny'], []]]	[[[['get', 'get', 'get', 'get', 'into', 'get']], nan]]
400	[hello, alex]	[['alex']]	[['alex']]	[[[], []]]	[[[['alex', 'alex']], nan]]
401	[oh, ,, danny, .]	[[',', '.']]	[['danny']]	[[[], []]]	[[[['danny', 'danny', 'danny', 'danny']], nan]]
402	[what, happened, ?]	[['what', '?']]	[['what', 'happened']]	[[['what'], []]]	[[[['happened', 'happened', 'happened']], nan]]
403	[are, you, alright, ?]	[['?']]	[['are', 'alright']]	[[['you'], []]]	[[[['are', 'are', 'are', 'are']], nan]]
404	[yes, ,, what, about, you, ?]	[[',', 'what', '?']]	[['what']]	[[[], []]]	[[[['about', 'about', 'about', 'about', 'about', 'about']], nan]]
405	[is, this, a, secure, ,, uh----]	[['a', ',', 'uh----']]	[['is', 'secure', 'uh----']]	[[['this'], []]]	[[[['is', 'is', 'secure', 'is', 'secure', 'secure']], nan]]
406	[not, sure, ,, so, do, not, say, too, much]	[[',']]	[['not', 'sure', 'so', 'do', 'not', 'say', 'too', 'much']]	[[[], []]]	[[[[not, sure]], [do, not], [[not, say]], nan]]
407	[you, do, too, ,, danny, .]	[[',', '.']]	[['do', 'too', 'danny']]	[[['you'], []]]	[[[['do', 'do', 'do', 'do', 'do', 'do']], nan]]
408	[ok, ,, done]	[[',']]	[['done']]	[[[], []]]	[[[['done', 'done', 'done']], nan]]
409	[you, are, right, ., it, is, ok, ., i, just, want, it, to, be, ok, .]	[['.', '.', 'i', '.']]	[['are', 'right', 'is', 'ok', 'just', 'want', 'be', 'ok']]	[[['you', 'it', 'i', 'it'], []]]	[[[['are', 'are', 'are', 'are', 'is', 'is', 'is', 'is', 'want', 'want', 'want', 'be', 'be', 'want', 'be', 'want']], nan], [[['are', 'are', 'are', 'are', 'is', 'is', 'is', 'is', 'want', 'want', 'want', 'be', 'be', 'want', 'be', 'want']], nan], [[to, be], nan]]
410	[good, for, you]	[[]]	[['good']]	[[[], []]]	[[[['good', 'good', 'for']], nan]]
411	[three, nails, .]	[['nails', '.']]	[['nails']]	[[[], []]]	[[[['nails', 'nails', 'nails']], nan]]
412	[only, three, ?, you, need, more, ?]	[['?', '?']]	[['only', 'need', 'more']]	[[['you'], []]]	[[[['three', 'three', 'three', 'need', 'need', 'need', 'need']], nan], [[['three', 'three', 'three', 'need', 'need', 'need', 'need']], nan]]
413	[i, need, more, .]	[['i', '.']]	[['need', 'more']]	[[['i'], []]]	[[[['need', 'need', 'need', 'need']], nan]]
414	[ok, ,, i, can, give, you, seven, more, nails]	[[',', 'i', 'nails']]	[['can', 'give', 'more', 'nails']]	[[['i'], []]]	[[[can, give], nan]]
415	[ok, .]	[['.']]	[[]]	[[[], []]]	[[[['ok', 'ok']], nan]]
416	[so, you, have, 10, in, total, :)]	[['total', ':)']]	[['have', '10', 'total', ':)']]	[[['you'], []]]	[[[['have', 'have', 'have', 'have', 'have', 'in', 'have']], nan]]
417	[danny, ,, you, are, a, total, paranoid, .]	[['danny', ',', 'a', 'paranoid', '.']]	[['danny', 'are', 'total', 'paranoid']]	[[['you'], []]]	[[[['are', 'are', 'are', 'are', 'paranoid', 'paranoid', 'are', 'are']], nan]]
418	[ha, ha, ha, you, too]	[[]]	[['too']]	[[[], []]]	[[[['you', 'ha', 'ha', 'you', 'you']], nan]]
419	[why, were, you, buying, a, coffin, ?]	[['a', 'coffin', '?']]	[['why', 'were', 'buying', 'coffin']]	[[['you'], []]]	[[[were, you], nan]]
420	[hey, ,, how, are, you, today, ?]	[[',', 'today', '?']]	[['how', 'are', 'today']]	[[['you'], []]]	[[[['are', 'are', 'are', 'are', 'are', 'are', 'are']], nan]]
421	[syevodnya, ?]	[['?']]	[['syevodnya']]	[[[], []]]	[[[['syevodnya', 'syevodnya']], nan]]
422	[what, ?]	[['what', '?']]	[['what']]	[[[], []]]	[[[['what', 'what']], nan]]
423	[he, sighs, with, relief, .]	[['relief', '.']]	[['sighs', 'relief']]	[[['he'], []]]	[[[['sighs', 'sighs', 'sighs', 'with', 'sighs']], nan]]
424	[that, is, poetic, .]	[['.']]	[['is', 'poetic']]	[[['that'], []]]	[[[['is', 'is', 'is', 'is']], nan]]
425	[and, there, is, one, thing, i, have, learned, from, being, a, sports, fan, .]	[['and', 'thing', 'i', 'a', 'sports', 'fan', '.']]	[['there', 'is', 'thing', 'have', 'learned', 'being', 'sports', 'fan']]	[[['i'], []]]	[[[have, learned], nan]]
426	[what, is, it, ?]	[['what', '?']]	[['what', 'is']]	[[['it'], []]]	[[[['is', 'is', 'is', 'is']], nan]]
427	[why, do, not, you, ask, to, somebody, else, ?, i, am, just, a, robot, !]	[['somebody', '?', 'i', 'a', 'robot', '!']]	[['why', 'do', 'not', 'ask', 'somebody', 'else', 'am', 'just', 'robot']]	[[['you', 'i'], []]]	[[[do, not], [[not, you]], nan], [[['ask', 'ask', 'ask', 'ask', 'ask', 'ask', 'to', 'somebody', 'ask', 'am', 'am', 'robot', 'robot', 'am', 'am']], nan]]
428	[ok, ,, my, bad]	[[',']]	[['my', 'bad']]	[[[], []]]	[[[['ok', 'ok', 'ok', 'my']], nan]]
429	[it, is, true, ,, danny, .]	[[',', '.']]	[['is', 'true', 'danny']]	[[['it'], []]]	[[[['is', 'is', 'is', 'is', 'is', 'is']], nan]]
430	[i, know]	[['i']]	[['know']]	[[['i'], []]]	[[[['know', 'know']], nan]]
431	[then, why, have, you, come, ?]	[['?']]	[['then', 'why', 'have', 'come']]	[[['you'], []]]	[[[have, you], nan]]
432	[to, help, collect, data]	[['data']]	[['help', 'collect', 'data']]	[[[], []]]	[[[to, help], nan]]
433	[i, am, gon, na, collect, someday, ,, you, know, ?]	[['i', ',', '?']]	[['am', 'gon', 'collect', 'someday', 'know']]	[[['i', 'you'], []]]	[[[am, gon], [na, collect], nan]]
434	[collect, data, ?, on, us, ?]	[['data', '?', '?']]	[['collect', 'data']]	[[[], []]]	[[[['collect', 'collect', 'collect', 'on', 'on', 'on']], nan], [[['collect', 'collect', 'collect', 'on', 'on', 'on']], nan]]
435	[you, have, no, proof, that, it, was, correct, data, .]	[['proof', 'data', '.']]	[['have', 'proof', 'was', 'correct', 'data']]	[[['you', 'it'], []]]	[[[['have', 'have', 'proof', 'have', 'was', 'was', 'proof', 'data', 'was', 'have']], nan]]
436	[but, i, believe, it, was]	[['but', 'i']]	[['believe', 'was']]	[[['i', 'it'], []]]	[[[['believe', 'believe', 'believe', 'was', 'believe']], nan]]
437	[thanks, very, much, .]	[['thanks', '.']]	[['thanks', 'very', 'much']]	[[[], []]]	[[[['thanks', 'much', 'thanks', 'thanks']], nan]]
438	[i, trust, you, .]	[['i', '.']]	[['trust', 'you']]	[[['i'], []]]	[[[['trust', 'trust', 'trust', 'trust']], nan]]
439	[how, do, you, know, ?]	[['?']]	[['how', 'do', 'know']]	[[['you'], []]]	[[[do, you], nan]]
440	[hello, you, ., what, is, your, name, ?]	[['.', 'what', 'name', '?']]	[['what', 'is', 'your', 'name']]	[[['name'], []]]	[[[['you', 'you', 'you', 'is', 'is', 'name', 'is', 'is']], nan], [[['you', 'you', 'you', 'is', 'is', 'name', 'is', 'is']], nan]]
441	[hello, ?, !]	[['?', '!']]	[[]]	[[[], []]]	[[[['hello', 'hello', 'hello']], nan]]
442	[what, is, your, name, ?]	[['what', 'name', '?']]	[['what', 'is', 'your', 'name']]	[[['name'], []]]	[[[['is', 'is', 'name', 'is', 'is']], nan]]
443	[mud, ,, if, anybody, sees, you, .]	[['mud', ',', 'anybody', '.']]	[['mud', 'anybody', 'sees', 'you']]	[[['anybody'], []]]	[[[['mud', 'mud', 'sees', 'sees', 'mud', 'sees', 'mud']], nan]]
444	[uh, ?]	[['?']]	[[]]	[[[], []]]	[[[['uh', 'uh']], nan]]
445	[have, you, heard, of, jonas, salk, ?]	[['jonas', '?']]	[['have', 'heard', 'jonas', 'salk']]	[[['you'], []]]	[[[have, you], nan]]
446	[no, ., never, ., who, s, is, this]	[['.', '.', 'who', 's']]	[['never', 'who', 's', 'is']]	[[['s'], []]]	[[[['no', 'no', 'never', 'never', 'is', 'is', 'is', 'is']], nan], [[['no', 'no', 'never', 'never', 'is', 'is', 'is', 'is']], nan], [[['no', 'no', 'never', 'never', 'is', 'is', 'is', 'is']], nan]]
447	[not, until, sam, and, jen, .]	[['sam', 'and', 'jen', '.']]	[['not', 'sam', 'jen']]	[[[], []]]	[[[[not, until]], nan]]
448	[what, do, you, think, about, the, last, star, wars, ?]	[['what', 'star', 'wars', '?']]	[['what', 'do', 'think', 'last', 'star', 'wars']]	[[['you'], []]]	[[[do, you], nan]]
449	[mallrats, ,, clerks, ,, and, dogma, .]	[['mallrats', ',', 'clerks', ',', 'and', 'dogma', '.']]	[['mallrats', 'clerks', 'dogma']]	[[[], []]]	[[[['mallrats', 'mallrats', 'mallrats', 'clerks', 'clerks', 'clerks', 'mallrats']], nan]]
450	[what, about, dogma, ?]	[['what', 'dogma', '?']]	[['what', 'dogma']]	[[[], []]]	[[[['about', 'about', 'about', 'about']], nan]]
451	[hey, ...]	[[]]	[[]]	[[[], []]]	[[[['hey', 'hey']], nan]]
452	[do, you, really, want, to, talk, with, me, ?]	[['?']]	[['do', 'really', 'want', 'talk']]	[[['you'], []]]	[[[do, you], [to, talk], nan]]
453	[talk, to, me, .]	[['.']]	[['talk']]	[[[], []]]	[[[['talk', 'talk', 'to', 'talk']], nan]]
454	[yeah, ., but, you, say, nothing, ,, almost]	[['.', 'but', 'nothing', ',']]	[['say', 'nothing', 'almost']]	[[['you'], []]]	[[[['yeah', 'yeah', 'say', 'say', 'say', 'say', 'say', 'say']], nan], [[['yeah', 'yeah', 'say', 'say', 'say', 'say', 'say', 'say']], nan]]
455	[how, are, you, doing, ?, is, cliff, here, ?]	[['?', 'cliff', '?']]	[['how', 'are', 'doing', 'is', 'cliff', 'here']]	[[['you'], []]]	[[[are, you], nan]]
456	[who, s, is, cliff, ?]	[['who', 's', '?']]	[['who', 's', 'is', 'cliff']]	[[['who', 's'], []]]	[[[['is', 'is', 'is', 'is', 'is']], nan]]
457	[so, who, is, the, guy, ?]	[['so', 'who', 'guy', '?']]	[['who', 'is', 'guy']]	[[['who', 'guy'], []]]	[[[['is', 'is', 'is', 'guy', 'is', 'is']], nan]]
458	[i, do, not, know, ., you, tell, me]	[['i', '.']]	[['do', 'not', 'know', 'tell', 'me']]	[[['i', 'you'], []]]	[[[do, not], [[not, know]], nan], [[['know', 'know', 'know', 'know', 'know', 'tell', 'tell', 'tell']], nan]]
459	[why, do, not, you, ?]	[['?']]	[['why', 'do', 'not']]	[[['you'], []]]	[[[[not, you]], nan]]
460	[hi, there, alex]	[['alex']]	[['there', 'alex']]	[[[], []]]	[[[['alex', 'hi', 'alex']], nan]]
461	[not, him, ., not, him, ,, not, him, ,, not, him, .]	[['.', ',', ',', '.']]	[['not', 'not', 'not', 'not']]	[[[], []]]	[[[[not, him]], nan], [[[not, him]], [[not, him]], [[not, him]], nan]]
462	[who, ?]	[['who', '?']]	[['who']]	[[[], []]]	[[[['who', 'who']], nan]]
463	[sophie, maes, ., you, think, she, will, go, out, with, me, ?]	[['.', '?']]	[['maes', 'think', 'will', 'go']]	[[['sophie', 'you', 'she'], []]]	[[[['maes', 'maes', 'maes', 'think', 'think', 'go', 'go', 'think', 'go', 'go', 'with', 'think']], nan], [[will, go], nan]]
464	[sure]	[[]]	[['sure']]	[[[], []]]	[[[['sure']], nan]]
465	[you, know, i, need, this, ., you, know, it, will, help, .]	[['i', '.', '.']]	[['know', 'need', 'this', 'know', 'will', 'help']]	[[['you', 'i', 'you', 'it'], []]]	[[[['know', 'need', 'need', 'need', 'need', 'need', 'know', 'help', 'help', 'help', 'help', 'help']], nan], [[will, help], nan]]
466	[help, with, what, ?]	[['what', '?']]	[['help', 'what']]	[[[], []]]	[[[['help', 'help', 'with', 'help']], nan]]
467	[oh, !, well, ,, what, happened, to, you, ?]	[['!', ',', 'what', '?']]	[['what', 'happened']]	[[['what'], []]]	[[[['oh', 'oh', 'happened', 'happened', 'happened', 'happened', 'happened', 'to', 'happened']], nan], [[['oh', 'oh', 'happened', 'happened', 'happened', 'happened', 'happened', 'to', 'happened']], nan]]
468	[what, do, you, mean, ?]	[['what', '?']]	[['what', 'do', 'mean']]	[[['you'], []]]	[[[do, you], nan]]
469	[yes, ., okay, ., yes, .]	[['.', '.', '.']]	[[]]	[[[], []]]	[[[['yes', 'yes', 'okay', 'okay', 'yes', 'yes']], nan], [[['yes', 'yes', 'okay', 'okay', 'yes', 'yes']], nan], [[['yes', 'yes', 'okay', 'okay', 'yes', 'yes']], nan]]
470	[what, ?]	[['what', '?']]	[['what']]	[[[], []]]	[[[['what', 'what']], nan]]
471	[i, have, been, thinking, ., maybe, we, should, see, other, people, .]	[['i', '.', 'people', '.']]	[['have', 'been', 'thinking', 'maybe', 'should', 'see', 'other', 'people']]	[[['i', 'we'], []]]	[[[have, been], [been, thinking], nan], [[should, see], nan]]
472	[ok]	[[]]	[[]]	[[[], []]]	[[[['ok']], nan]]
473	[you, notice, last, night, ,, that, tattoo, on, my, butt, ?]	[['night', ',', 'butt', '?']]	[['notice', 'last', 'night', 'tattoo', 'my', 'butt']]	[[['you', 'that'], []]]	[[[['notice', 'notice', 'night', 'notice', 'notice', 'tattoo', 'notice', 'tattoo', 'butt', 'on', 'notice']], nan]]
474	[no]	[[]]	[[]]	[[[], []]]	[[[['no']], nan]]
475	[pre, lap, :, the, sound, of, a, doorbell, ...]	[['lap', ':', 'sound', 'a', 'doorbell']]	[['pre', 'lap', 'sound', 'doorbell']]	[[['lap'], []]]	[[[['pre', 'pre', 'lap', 'sound', 'lap', 'sound', 'doorbell', 'of', 'pre']], nan]]
476	[huh, ?]	[['?']]	[['huh']]	[[[], []]]	[[[['huh', 'huh']], nan]]
477	[after, i, did,  , wouldracula, ,, would, the, studio, offerdanny, me,  , wouldfrankensteing, !, but, i, turndanny, it, down, .]	[['i', ' ', 'wouldracula', ',', 'studio', 'offerdanny', ' ', '!', 'but', 'i', '.']]	[['did', 'wouldracula', 'would', 'studio', 'offerdanny', 'wouldfrankensteing', 'turndanny', 'it']]	[[['i', 'studio', 'i'], []]]	[[[would, the], nan], [[['did', 'did', 'wouldfrankensteing', 'did', 'did', 'wouldfrankensteing', 'wouldfrankensteing', 'studio', 'wouldfrankensteing', 'studio', 'studio', 'me', 'wouldfrankensteing', 'wouldfrankensteing', 'turndanny', 'turndanny', 'turndanny', 'turndanny', 'turndanny', 'turndanny']], nan]]
478	[why, ?]	[['?']]	[['why']]	[[[], []]]	[[[['why', 'why']], nan]]
479	[it, is, not, right, ., i, feel, horrible, ., besides, ...]	[['.', 'i', '.']]	[['is', 'not', 'right', 'feel', 'horrible', 'besides']]	[[['it', 'i'], []]]	[[[[not, right]], nan], [[['is', 'is', 'is', 'is', 'is', 'feel', 'feel', 'feel', 'feel', 'besides', 'besides']], nan], [[['is', 'is', 'is', 'is', 'is', 'feel', 'feel', 'feel', 'feel', 'besides', 'besides']], nan]]
480	[hi, buddy]	[['buddy']]	[['buddy']]	[[[], []]]	[[[['buddy', 'buddy']], nan]]
481	[what, do, you, want, ?, that, is, the, question, ,, is, not, it, .]	[['what', '?', 'question', ',', '.']]	[['what', 'do', 'want', 'is', 'question', 'is', 'not']]	[[['you', 'that', 'it'], []]]	[[[do, you], nan], [[[not, it]], nan]]
482	[i, want, to, talk, to, you, about, the, incident]	[['i', 'incident']]	[['want', 'talk', 'incident']]	[[['i'], []]]	[[[to, talk], nan]]
483	[incident, ?]	[['incident', '?']]	[['incident']]	[[[], []]]	[[[['incident', 'incident']], nan]]
484	[yes, ,, you, know, in, trump, is, last, rally]	[[',', 'trump', 'rally']]	[['know', 'trump', 'is', 'last', 'rally']]	[[['you'], []]]	[[[['is', 'is', 'know', 'is', 'know', 'in', 'is', 'rally', 'is']], nan]]
485	[none, of, the, papers, covered, the, rally, ., not, even, the, sun, .]	[['none', 'papers', 'rally', '.', 'sun', '.']]	[['none', 'papers', 'covered', 'rally', 'not', 'even', 'sun']]	[[['none'], []]]	[[[['covered', 'none', 'papers', 'of', 'covered', 'rally', 'covered', 'covered', 'even', 'sun', 'sun', 'sun', 'sun']], nan], [[[not, even]], nan]]
486	[yes, ,, but, it, is, all, over, the, web, !]	[[',', 'but', 'web', '!']]	[['is', 'all', 'web']]	[[['it'], []]]	[[[['is', 'is', 'is', 'is', 'is', 'over', 'is', 'web', 'over', 'is']], nan]]
487	[yes, ., it, is, .]	[['.', '.']]	[['is']]	[[['it'], []]]	[[[['yes', 'yes', 'is', 'is', 'is']], nan], [[['yes', 'yes', 'is', 'is', 'is']], nan]]
488	[so, ,, what, do, you, plan, to, do, about, it]	[['so', ',', 'what']]	[['what', 'do', 'plan', 'do']]	[[['you'], []]]	[[[do, you], [to, do], nan]]
489	[i, am, gon, na, go, talk, to, him, ., you, mind, staying, here, ?]	[['i', '.', '?']]	[['am', 'gon', 'go', 'talk', 'mind', 'staying', 'here']]	[[['i', 'you'], []]]	[[[am, gon], [na, go], nan], [[['gon', 'gon', 'gon', 'go', 'gon', 'go', 'talk', 'to', 'gon', 'mind', 'mind', 'mind', 'staying', 'mind']], nan]]
490	[sure, ,, i, can, wait, ,, but, let, him, know, he, can, not, continue, with, this, behaviour, in, puiblic]	[[',', 'i', ',', 'but', 'behaviour', 'puiblic']]	[['sure', 'can', 'wait', 'let', 'know', 'can', 'not', 'continue', 'behaviour', 'puiblic']]	[[['i', 'him', 'he'], []]]	[[[can, wait], [can, not], [[not, continue]], nan]]
491	[i, ca, not, do, this, ., i, am, telling, you, ,, i, can, not, do, this, .]	[['i', '.', 'i', ',', 'i', '.']]	[['ca', 'not', 'do', 'this', 'am', 'telling', 'you', 'can', 'not', 'do', 'this']]	[[['i', 'i', 'i'], []]]	[[[ca, not], [[not, do]], nan], [[am, telling], [can, not], [[not, do]], nan]]
492	[are, you, scared, about, talking, to, him, ?]	[['?']]	[['are', 'scared', 'talking']]	[[['you'], []]]	[[[['are', 'are', 'are', 'scared', 'about', 'talking', 'to', 'are']], nan]]
493	[what, do, you, think, i, am, talking, about, ?]	[['what', 'i', '?']]	[['what', 'do', 'think', 'am', 'talking']]	[[['you', 'i'], []]]	[[[do, you], [am, talking], nan]]
494	[to, make, things, clear, ,, this, is, going, out, of, control, ., i, think, this, guy, is, going, crazy]	[['things', ',', 'control', '.', 'i', 'guy']]	[['make', 'things', 'clear', 'is', 'going', 'control', 'think', 'guy', 'is', 'going', 'crazy']]	[[['things', 'this', 'i', 'guy'], []]]	[[[to, make], [is, going], nan], [[is, going], nan]]
495	[this, is, crazy, .]	[['.']]	[['is', 'crazy']]	[[['this'], []]]	[[[['is', 'is', 'is', 'is']], nan]]
496	[of, course, it, is]	[['course']]	[['course', 'is']]	[[['it'], []]]	[[[['is', 'of', 'is', 'is']], nan]]
497	[this, is, the, peterson, is, home, .]	[['peterson', 'home', '.']]	[['is', 'peterson', 'is', 'home']]	[[['this', 'peterson'], []]]	[[[['is', 'is', 'peterson', 'is', 'is', 'is', 'is']], nan]]
498	[whoever, home, it, is, ,, i, do, not, care, ,, just, make, it, right, buddy, ., talk, to, him, !]	[['whoever', 'home', ',', 'i', ',', 'buddy', '.', '!']]	[['whoever', 'home', 'is', 'do', 'not', 'care', 'just', 'make', 'right', 'buddy', 'talk']]	[[['it', 'i', 'it'], []]]	[[[do, not], [[not, care]], nan], [[['home', 'is', 'is', 'make', 'care', 'care', 'care', 'care', 'make', 'care', 'make', 'make', 'right', 'buddy', 'make', 'make', 'talk', 'talk', 'to', 'talk']], nan]]
499	[right, ?, buddy, ?]	[['?', 'buddy', '?']]	[['right', 'buddy']]	[[[], []]]	[[[['right', 'right', 'buddy', 'buddy']], nan], [[['right', 'right', 'buddy', 'buddy']], nan]]
500	[alex, ,, can, you, tell, me, a, joke, ?]	[['alex', ',', 'a', 'joke', '?']]	[['alex', 'can', 'tell', 'joke']]	[[['you'], []]]	[[[can, you], nan]]
501	[you, are, an, employee, of, mr, ., vitti, is, .]	[['employee', 'mr', '.', 'vitti', '.']]	[['are', 'employee', 'mr', 'vitti', 'is']]	[[['you', 'vitti'], []]]	[[[['are', 'are', 'employee', 'are', 'employee', 'of', 'are', 'is', 'is', 'is']], nan], [[['are', 'are', 'employee', 'are', 'employee', 'of', 'are', 'is', 'is', 'is']], nan]]
502	[who, is, mr.vitti, ?]	[['who', '?']]	[['who', 'is', 'mr.vitti']]	[[[], []]]	[[[['is', 'is', 'is', 'is']], nan]]
503	[where, is, vitti, ?, i, do, not, see, vitti, .]	[['vitti', '?', 'i', 'vitti', '.']]	[['where', 'is', 'vitti', 'do', 'not', 'see', 'vitti']]	[[['vitti', 'i'], []]]	[[[['is', 'is', 'is', 'is', 'see', 'see', 'see', 'see', 'see', 'see']], nan], [[do, not], [[not, see]], nan]]
504	[what, is, your, favorite, joke, ?]	[['what', 'joke', '?']]	[['what', 'is', 'your', 'favorite', 'joke']]	[[['joke'], []]]	[[[['is', 'is', 'joke', 'joke', 'is', 'is']], nan]]
505	[that, is, a, joke, .]	[['a', 'joke', '.']]	[['is', 'joke']]	[[['that'], []]]	[[[['is', 'is', 'joke', 'is', 'is']], nan]]
506	[are, you, in, a, relationship, right, now, ?]	[['a', 'relationship', '?']]	[['are', 'relationship', 'right', 'now']]	[[['you'], []]]	[[[['are', 'are', 'are', 'relationship', 'in', 'now', 'are', 'are']], nan]]
507	[right, now, .]	[['.']]	[['right', 'now']]	[[[], []]]	[[[['now', 'now', 'now']], nan]]
508	[with, whom, ?]	[['whom', '?']]	[['whom']]	[[[], []]]	[[[['with', 'with', 'with']], nan]]
509	[hello, ,, everyone, ., matt, .,  , this, is, danny, ,, whom, i, told, you, about, .]	[[',', 'everyone', '.', 'matt', '.', ' ', ',', 'whom', 'i', '.']]	[['everyone', 'matt', 'is', 'danny', 'whom', 'told', 'you']]	[[['this', 'i'], []]]	[[[['hello', 'hello', 'hello', 'hello', 'matt', 'matt', '.', 'is', 'is', 'is', 'danny', 'told', 'told', 'danny', 'told', 'told', 'is']], nan], [[['hello', 'hello', 'hello', 'hello', 'matt', 'matt', '.', 'is', 'is', 'is', 'danny', 'told', 'told', 'danny', 'told', 'told', 'is']], nan], [[['hello', 'hello', 'hello', 'hello', 'matt', 'matt', '.', 'is', 'is', 'is', 'danny', 'told', 'told', 'danny', 'told', 'told', 'is']], nan]]
510	[who, is, matt, ?]	[['who', 'matt', '?']]	[['who', 'is', 'matt']]	[[['who'], []]]	[[[['is', 'is', 'is', 'is']], nan]]
511	[yeah, ., about, what, ?]	[['.', 'what', '?']]	[['what']]	[[[], []]]	[[[['yeah', 'yeah', 'what', 'what', 'what']], nan], [[['yeah', 'yeah', 'what', 'what', 'what']], nan]]
512	[what, are, you, doing, now, ?]	[['what', '?']]	[['what', 'are', 'doing', 'now']]	[[['you'], []]]	[[[are, you], nan]]
513	[you, said, to, leave, ., so, i, am, outtie-]	[['.', 'i']]	[['said', 'leave', 'so', 'am', 'outtie-']]	[[['you', 'i'], []]]	[[[to, leave], nan], [[['said', 'said', 'leave', 'said', 'said', 'am', 'am', 'am', 'am']], nan]]
514	[no, do, not, leave, !, i, love, you, !]	[['!', 'i', '!']]	[['do', 'not', 'leave', 'love', 'you']]	[[['i'], []]]	[[[do, not], [[not, leave]], nan], [[['leave', 'leave', 'leave', 'leave', 'leave', 'love', 'love', 'love', 'love']], nan]]
515	[danny, is, out, .]	[['danny', '.']]	[['danny', 'is', 'out']]	[[['danny'], []]]	[[[['is', 'is', 'is', 'is']], nan]]
516	[nooooo]	[[]]	[['nooooo']]	[[[], []]]	[[[['nooooo']], nan]]
517	[here, !, it, is, a, fucking, boy, ., anyone, got, a, cigar, ?]	[['!', 'a', 'boy', '.', 'anyone', 'a', 'cigar', '?']]	[['here', 'is', 'fucking', 'boy', 'anyone', 'got', 'cigar']]	[[['it', 'anyone'], []]]	[[[['is', 'is', 'is', 'is', 'boy', 'boy', 'is', 'is', 'got', 'got', 'cigar', 'got', 'got']], nan], [[['is', 'is', 'is', 'is', 'boy', 'boy', 'is', 'is', 'got', 'got', 'cigar', 'got', 'got']], nan]]
518	[who, is, the,  , wouldfucking, boy, would, ?]	[['who', ' ', 'boy', '?']]	[['who', 'is', 'wouldfucking', 'boy', 'would']]	[[['who', 'boy'], []]]	[[[['is', 'is', 'boy', 'the', 'boy', 'would', 'is', 'is']], nan]]
519	[shut, up, .,  , if, you, have, to, talk, ,, just, be, vague, ., can, you, do, that, ?]	[['.', ' ', ',', '.', '?']]	[['shut', 'have', 'talk', 'just', 'be', 'vague', 'can', 'do', 'that']]	[[['you', 'you'], []]]	[[[['shut', 'shut', 'shut', '.', 'have', 'have', 'be', 'talk', 'have', 'be', 'be', 'be', 'be', 'be', 'do', 'do', 'do', 'do', 'do']], nan], [[to, talk], nan], [[can, you], nan]]
520	[hi]	[[]]	[[]]	[[[], []]]	[[[['hi']], nan]]
521	[how, is, it, going, ?]	[['?']]	[['how', 'is', 'going']]	[[['it'], []]]	[[[is, it], nan]]
522	[bad]	[[]]	[['bad']]	[[[], []]]	[[[['bad']], nan]]
523	[is, he, legit, ?]	[['?']]	[['is', 'legit']]	[[['he'], []]]	[[[['is', 'is', 'is', 'is']], nan]]
524	[nope]	[[]]	[[]]	[[[], []]]	[[[['nope']], nan]]
