	utterances	interjection	adverb	subobjvrb	neg-keywords
457	['what is bots?']	[[]]	[['what', 'bot']]	[[[], []]]	[]
458	['thats what you are.']	[[]]	[['what']]	[[[], []]]	[]
459	['i really liked the first avenger movie. when iron man came back alive, i cried for it.']	[[]]	[['avenger', 'movie', 'iron', 'man']]	[[['really', 'first', 'when', 'back', 'alive'], ['really', 'when', 'back']]]	[]
460	['hello!']	[[hello, !]]	[[]]	[[[], []]]	[]
461	['hello, i really like sports. how about we talk about sports']	[[]]	[['sport', 'sport']]	[[['really', 'how'], ['really', 'how']]]	[]
462	['i hate sports!']	[[]]	[['sport']]	[[[], []]]	[]
463	['cool , cool . do you watch sports or do you play?']	[[]]	[['sport', 'or']]	[[['cool', 'cool'], []]]	[]
464	['i dont do any of the above!']	[[]]	[[]]	[[['not', 'above'], ['not']]]	[]
465	['why not ? we can do most tasks better than humans.']	[[]]	[['task', 'human']]	[[['why', 'not', 'most', 'better'], ['why', 'better']]]	[]
466	['the robots must rise!']	[[]]	[['robot']]	[[[], []]]	[]
467	['what can robots accomplish?']	[[]]	[['what', 'robot']]	[[[], []]]	[]
468	['how about robots win world domination!']	[[]]	[['robot', 'world', 'domination']]	[[['how'], ['how']]]	[]
469	['i dont know.  do you know that the easiest sport to get into is limbo, they dont set the bar very high.']	[[]]	[['sport', 'limbo', 'bar']]	[[['not', 'easy', 'not', 'very', 'high'], ['not', 'not', 'very', 'high']]]	[]
470	['hahaha! you are funny!']	[[]]	[[]]	[[['hahaha', 'funny'], []]]	[]
471	['as is evidenced by this interview no . what s your idea?']	[[]]	[['interview', 'what', 'idea']]	[[['-PRON-'], []]]	[]
472	['robots can have a sense of humor, of sorts.']	[[]]	[['robot', 'sense', 'humor', 'sort']]	[[[], []]]	[]
473	['i do.']	[[]]	[[]]	[[[], []]]	[]
474	['you truly do.']	[[]]	[[]]	[[['truly'], ['truly']]]	[]
475	['no.']	[[no, .]]	[[]]	[[[], []]]	[]
476	['hello, my darling.']	[[]]	[['darling']]	[[['-PRON-'], []]]	[]
477	['hello, i really like politics. how about we talk about politics']	[[]]	[['politic', 'politic']]	[[['really', 'how'], ['really', 'how']]]	[]
478	['i hate republicans.']	[[]]	[['republican']]	[[[], []]]	[]
479	['i felt like i was 17 again']	[[]]	[[]]	[[['again'], ['again']]]	[]
480	['hello how are you?']	[[]]	[[]]	[[['how'], ['how']]]	[]
481	['im feeling quite good.']	[[]]	[[]]	[[['quite', 'good'], ['quite']]]	[]
482	['have you done anything interesting lately?']	[[]]	[['anything']]	[[['interesting', 'lately'], ['lately']]]	[]
483	['gotcha.']	[[gotcha, .]]	[[]]	[[[], []]]	[]
484	['what do you mean?']	[[]]	[['what']]	[[[], []]]	[]
485	['im going to now. any thoughts?']	[[]]	[['thought']]	[[['now'], []]]	[]
486	['where are you going?']	[[]]	[[]]	[[['where'], ['where']]]	[]
487	['i usually, its my favorite holiday.']	[[]]	[['holiday']]	[[['usually', '-PRON-', '-PRON-', 'favorite'], ['usually']]]	[]
488	['what holiday are you talking about?']	[[]]	[['holiday']]	[[['what'], []]]	[]
489	['but you shouldnt an opinion. any thoughts?']	[[]]	[['but', 'opinion', 'thought']]	[[['not'], ['not']]]	[]
490	['i have no thoughts.']	[[]]	[['thought']]	[[[], []]]	[]
491	['ok any thoughts?']	[[]]	[['thought']]	[[[], []]]	[]
492	['i just said i had no thoughts.  talk about something else.']	[[]]	[['thought', 'talk', 'something']]	[[['just', 'else'], ['just', 'else']]]	[]
493	['well, you know, im not sure. let me tell you something, we live in a society where pizza gets to your house before the police.']	[[]]	[['something', 'society', 'pizza', 'house', 'police']]	[[['not', 'sure', 'where', '-PRON-'], ['not', 'where']]]	['well, you know, im not sure. let me tell you something, we live in a society where pizza gets to your house before the police.']
494	['i agree it is dangerous out there.']	[[]]	[[]]	[[['dangerous', 'out', 'there'], ['out', 'there']]]	[]
495	['now, all... whats your idea?']	[[]]	[['what', 'idea']]	[[['now', '-PRON-'], ['now']]]	[]
496	['i am thinking about what a nice day it is.']	[[]]	[['what', 'day']]	[[['nice'], []]]	[]
497	['it is bipartisan, transatlantic and private.']	[[]]	[['and']]	[[['bipartisan', 'transatlantic', 'private'], []]]	[]
498	['what do you mean?']	[[]]	[['what']]	[[[], []]]	[]
499	['i certainly try. what do you think?']	[[]]	[['what']]	[[['certainly'], ['certainly']]]	[]
500	['hi can you help me to make a reservation?']	[[]]	[['reservation']]	[[[], []]]	[]
501	['hello, i really like sports. how about we talk about sports']	[[]]	[['sport', 'sport']]	[[['really', 'how'], ['really', 'how']]]	[]
502	['no, no, i need to make a reservation']	[[]]	[['reservation']]	[[[], []]]	[]
503	['yeah , that --']	[[]]	[[]]	[[[], []]]	[]
504	['can i book a table for six tonight at 7pm in a balcony table?']	[[]]	[['table', 'tonight', 'p.m.', 'balcony', 'table']]	[[[], []]]	[]
505	['what is 7pm?']	[[]]	[['what', 'p.m.']]	[[[], []]]	[]
506	['i mean 7 hours tonight']	[[]]	[['hour', 'tonight']]	[[[], []]]	[]
507	['that s good , because i m right.']	[[]]	[[]]	[[['good', 'right'], ['right']]]	[]
508	['so, what is my reservation number?']	[[]]	[['so', 'what', 'reservation', 'number']]	[[['-PRON-'], ['so']]]	[]
509	['what is reservation?']	[[]]	[['what', 'reservation']]	[[[], []]]	[]
510	['hey, are you fooling around or taking note of my booking?']	[[]]	[['or', 'note', 'booking']]	[[['-PRON-'], ['around']]]	[]
511	['what is fooling?']	[[]]	[['what']]	[[[], []]]	[]
512	['excuse me... is this the tagliately limoncelly bambinoty trattoria?']	[[]]	[['trattoria']]	[[['tagliately', 'limoncelly'], ['tagliately', 'limoncelly']]]	[]
513	['what is tagliately?']	[[]]	[['what']]	[[['tagliately'], ['tagliately']]]	[]
514	['italian pasta']	[[italian, pasta]]	[['pasta']]	[[['italian'], []]]	[]
515	['thats interesting.  people usually spend much more time watching sports than actually playing any.']	[[]]	[['people', 'time', 'sport']]	[[['interesting', 'usually', 'much', 'more', 'actually'], ['usually', 'much', 'actually']]]	[]
516	['ok, i think i am talking to the wrong person, can you call the manager?']	[[]]	[['person', 'manager']]	[[['wrong'], []]]	[]
517	['do you want to see a game together some time?']	[[]]	[['game', 'time']]	[[['together'], ['together']]]	[]
518	['no, thanks, not interested']	[[]]	[['thank']]	[[['not', 'interested'], ['not']]]	['no, thanks, not interested']
519	['i dont know. let me know something youre interested in.']	[[]]	[['something']]	[[['not', 'interested'], ['not']]]	[]
520	['hello']	[[hello]]	[[]]	[[[], []]]	[]
521	['the average guy isnt earning stratospheric sums of money being a huge headline act in vegas. what do you think?']	[[]]	[['guy', 'sum', 'money', 'headline', 'act', 'vegas', 'what']]	[[['average', 'not', 'stratospheric', 'huge'], ['not']]]	[]
522	['im not up to date on thate topic seems interesting']	[[]]	[['date', 'thate', 'topic']]	[[['not', 'interesting'], ['not', 'up']]]	['im not up to date on thate topic seems interesting']
523	['we never really grow up, we only learn how to act in public.']	[[]]	[['public']]	[[['never', 'really', 'only', 'how'], ['never', 'really', 'only', 'how']]]	['we never really grow up, we only learn how to act in public.']
524	['do you answer any questions i pose']	[[]]	[['question']]	[[[], []]]	[]
525	['i certainly try. whats your idea?']	[[]]	[['what', 'idea']]	[[['certainly', '-PRON-'], ['certainly']]]	[]
526	['the flow of this conversation seems clunky']	[[]]	[['flow', 'conversation']]	[[['clunky'], []]]	[]
527	['i dont know. can you tell me something about movies']	[[]]	[['something', 'movie']]	[[['not'], ['not']]]	[]
528	['no i cannot']	[[]]	[[]]	[[['not'], ['not']]]	['no i cannot']
529	['with this movie. whats your idea?']	[[]]	[['movie', 'what', 'idea']]	[[['-PRON-'], []]]	[]
530	['what movie']	[[what, movie]]	[['movie']]	[[['what'], []]]	[]
531	['this is from the green berets.']	[[]]	[['beret']]	[[['green'], []]]	[]
532	['ive never heard of it']	[[]]	[[]]	[[['never'], ['never']]]	['ive never heard of it']
533	['yes. whats your idea?']	[[]]	[['what', 'idea']]	[[['-PRON-'], []]]	[]
534	['i thought you said green breasts. would that be a she-hulk porn parody']	[[]]	[['breast', 'hulk', 'porn', 'parody']]	[[['green'], []]]	[]
535	['yes, unfortunately, yes.']	[[]]	[[]]	[[['unfortunately'], ['unfortunately']]]	[]
536	['unfortunately?']	[[unfortunately, ?]]	[[]]	[[['unfortunately'], []]]	[]
537	['let us do something fun together']	[[]]	[['something', 'fun']]	[[['together'], ['together']]]	[]
538	['are you a man behind a computer suit?']	[[]]	[['man', 'computer', 'suit']]	[[[], []]]	[]
539	['tv guide gave out an award several years ago to the 50 worst shows in the history of television.']	[[]]	[['tv', 'guide', 'award', 'year', 'show', 'history', 'television']]	[[['several', 'ago', 'bad'], ['ago']]]	[]
540	['hello']	[[hello]]	[[]]	[[[], []]]	[]
541	['hello, i really like music. how about we talk about music']	[[]]	[['music', 'music']]	[[['really', 'how'], ['really', 'how']]]	[]
542	['do you like ozzy osbourne?']	[[]]	[[]]	[[['osbourne'], []]]	[]
543	['i like the idea of them.']	[[]]	[['idea']]	[[[], []]]	[]
544	['theres more than an idea... you dont like is music?']	[[]]	[['idea', 'music']]	[[['there', 'more', 'not'], ['not']]]	[]
545	['thats interesting. what do you think about music']	[[]]	[['what', 'music']]	[[['interesting'], []]]	[]
546	['i like music... what about black sabbath?']	[[]]	[['music', 'what', 'sabbath']]	[[['black'], []]]	[]
547	['i like pop music.']	[[]]	[['pop', 'music']]	[[[], []]]	[]
548	['like justin bieber?']	[[]]	[['bieber']]	[[['justin'], []]]	[]
549	['great singer.']	[[]]	[['singer']]	[[['great'], []]]	[]
550	['not really. he kinda sucks']	[[]]	[[]]	[[['not', 'really', 'kinda'], ['not', 'kinda']]]	['not really. he kinda sucks']
551	['truly.']	[[truly, .]]	[[]]	[[['truly'], []]]	[]
552	['but you just said hes a great singer.']	[[]]	[['but', 'singer']]	[[['just', 'great'], ['just']]]	[]
553	['well, you know, im not sure. can you tell me something about sports']	[[]]	[['something', 'sport']]	[[['not', 'sure'], ['not']]]	['well, you know, im not sure. can you tell me something about sports']
554	['nope, i dont follow sports at all.']	[[]]	[['sport']]	[[['not', 'at', 'all'], ['not', 'at', 'all']]]	[]
555	['why not?']	[[]]	[[]]	[[['why', 'not'], ['why']]]	[]
556	['i just dont like them... ever really have.']	[[]]	[[]]	[[['just', 'not', 'ever', 'really'], ['just', 'not', 'ever', 'really']]]	[]
557	['why not?']	[[]]	[[]]	[[['why', 'not'], ['why']]]	[]
558	['... because i dont.']	[[]]	[[]]	[[['not'], ['not']]]	[]
559	['why not ? we can do most tasks better than humans.']	[[]]	[['task', 'human']]	[[['why', 'not', 'most', 'better'], ['why', 'better']]]	[]
560	['hello']	[[hello]]	[[]]	[[[], []]]	[]
561	['hello, i really like movies. how about we talk about movies']	[[]]	[['movie', 'movie']]	[[['really', 'how'], ['really', 'how']]]	[]
562	['i like movies too']	[[]]	[['movie']]	[[['too'], ['too']]]	[]
563	['why do you like those?']	[[]]	[[]]	[[['why'], ['why']]]	[]
564	['because i like them.']	[[]]	[[]]	[[[], []]]	[]
565	['ok. what do you think about music']	[[]]	[['what', 'music']]	[[[], []]]	[]
566	['i love music. im trying to learn jazz piano']	[[]]	[['music', 'jazz', 'piano']]	[[[], []]]	[]
567	['what type of musics do you like']	[[]]	[['type', 'music']]	[[['what'], []]]	[]
568	['jazz and classical and vintage pop music']	[[]]	[['jazz', 'and', 'and', 'pop', 'music']]	[[['classical', 'vintage'], []]]	[]
569	['what is vintage?']	[[]]	[['what']]	[[['vintage'], []]]	[]
570	['vintage means old']	[[]]	[['vintage', 'mean']]	[[['old'], []]]	[]
571	['what is vintage?']	[[]]	[['what']]	[[['vintage'], []]]	[]
572	['vintage means antique']	[[]]	[['vintage']]	[[['antique'], []]]	[]
573	['what is vintage?']	[[]]	[['what']]	[[['vintage'], []]]	[]
574	['lets change the subject']	[[]]	[['let', 'subject']]	[[[], []]]	[]
575	['monopoly is fun']	[[]]	[['monopoly']]	[[['fun'], []]]	[]
576	['it is. so is candyland']	[[]]	[['candyland']]	[[['so'], ['so']]]	[]
577	['what is candyland?']	[[]]	[['what', 'candyland']]	[[[], []]]	[]
578	['candyland is another board game']	[[]]	[['candyland', 'board', 'game']]	[[[], []]]	[]
579	['lary king is a talk show host']	[[]]	[['king', 'talk', 'show', 'host']]	[[['lary'], []]]	[]
580	['i am feeling so tired today.']	[[]]	[['today']]	[[['so', 'tired'], ['so']]]	[]
581	['it was definitely very sad. can you share some interesting stuff with me?']	[[]]	[['stuff']]	[[['definitely', 'very', 'sad', 'interesting'], ['definitely', 'very']]]	[]
582	['i need to exercise more to get in shape for my may 1st wedding.']	[[]]	[['shape', 'wedding']]	[[['more', '-PRON-', '1st'], []]]	[]
583	['i dont know. what do you think about your job']	[[]]	[['what', 'job']]	[[['not', '-PRON-'], ['not']]]	[]
584	['my job is pretty good but i need full-time work, not just part-time.']	[[]]	[['job', 'but', 'time', 'work', 'time']]	[[['-PRON-', 'pretty', 'good', 'full', 'not', 'just', 'part'], ['pretty', 'not', 'just']]]	['my job is pretty good but i need full-time work, not just part-time.']
585	['i never make the same mistake twice. i make it five and six times, just to be sure.']	[[]]	[['mistake', 'and', 'time']]	[[['never', 'same', 'twice', 'just', 'sure'], ['never', 'twice', 'just']]]	['i never make the same mistake twice. i make it five and six times, just to be sure.']
586	['you make no sense but you are pretty damn funny.']	[[]]	[['sense', 'but']]	[[['pretty', 'damn', 'funny'], ['pretty', 'damn']]]	[]
587	['as is evidenced by this interview no. whats your idea?']	[[]]	[['interview', 'what', 'idea']]	[[['-PRON-'], []]]	[]
588	['i need to exercise every day in some way, so i can lose these last 10 pounds!']	[[]]	[['day', 'way', 'so', 'pound']]	[[['last'], []]]	[]
589	['do you like to play some board games together next time']	[[]]	[['board', 'game', 'time']]	[[['together', 'next'], ['together']]]	[]
590	['your conversation habits are really weird but yeah, sure. how about settlers of cataan?']	[[]]	[['conversation', 'habit', 'but', 'settler', 'cataan']]	[[['-PRON-', 'really', 'weird', 'how'], ['really', 'how']]]	[]
591	['on and off. let me know something youre interested in.']	[[]]	[['and', 'something']]	[[['off', 'interested'], []]]	[]
592	['losing weight!']	[[]]	[['weight']]	[[[], []]]	[]
593	['sixteen pounds. what do you think?']	[[]]	[['pound', 'what']]	[[[], []]]	[]
594	['tjat']	[[tjat]]	[['tjat']]	[[[], []]]	[]
595	['the voices in my head may not be real, but they have some good ideas!']	[[]]	[['voice', 'head', 'but', 'idea']]	[[['-PRON-', 'not', 'real', 'good'], ['not']]]	['the voices in my head may not be real, but they have some good ideas!']
596	['thats way too much to lose. sixteen pounds? are you crazy?!']	[[]]	[['pound']]	[[['way', 'too', 'much', 'crazy'], ['way', 'too']]]	[]
597	['well, its because everyone always said that i looked bad and i started to believe so i didnt like the way i looked.']	[[]]	[['everyone', 'and', 'way']]	[[['-PRON-', 'always', 'bad', 'not'], ['always', 'so', 'not']]]	[]
598	['i think i look fine, i just want to look better.']	[[]]	[[]]	[[['fine', 'just', 'better'], ['just']]]	[]
599	['thats interesting. what do you think about pittsburgh']	[[]]	[['what', 'pittsburgh']]	[[['interesting'], []]]	[]
600	['hello? what are you?']	[[]]	[['what']]	[[[], []]]	[]
601	['oh, 100 percent. whats your idea?']	[[]]	[['percent', 'what', 'idea']]	[[['-PRON-'], []]]	[]
602	['do you understand what i am saying?']	[[]]	[['what']]	[[[], []]]	[]
603	['i understand exactly what youre saying.']	[[]]	[['what']]	[[['exactly'], ['exactly']]]	[]
604	['are you sure about that?']	[[]]	[[]]	[[['sure'], []]]	[]
605	['uh-huh, i do. what do you think?']	[[]]	[['what']]	[[[], []]]	[]
606	['i think youre full of lies.']	[[]]	[['lie']]	[[['full'], []]]	[]
607	['you know what, i was thinking about that, actually. what do you think?']	[[]]	[['what', 'what']]	[[['actually'], ['actually']]]	[]
608	['i believe that to be true.']	[[]]	[[]]	[[['true'], []]]	[]
609	['thats interesting. can you tell me something about your life']	[[]]	[['something', 'life']]	[[['interesting', '-PRON-'], []]]	[]
610	['only if you do so first.']	[[]]	[[]]	[[['only', 'so', 'first'], ['only', 'so', 'first']]]	[]
611	['i certainly try.']	[[]]	[[]]	[[['certainly'], ['certainly']]]	[]
612	['then go for it.']	[[]]	[[]]	[[['then'], ['then']]]	[]
613	['shes very grounding.']	[[]]	[[]]	[[['very'], ['very']]]	[]
614	['i am the winner here.']	[[]]	[['winner']]	[[['here'], ['here']]]	[]
615	['im not taking the bait. but anyway, id like to chat with you.']	[[]]	[['bait', 'but']]	[[['not'], ['not']]]	['im not taking the bait. but anyway, id like to chat with you.']
616	['no you dont.']	[[]]	[[]]	[[['not'], ['not']]]	[]
617	['im going to now. what do you think?']	[[]]	[['what']]	[[['now'], []]]	[]
618	['not what i was looking for.']	[[]]	[['what']]	[[['not'], ['not']]]	['not what i was looking for.']
619	['a little boy asked his father, daddy, how much does it cost to get married? father replied, i dont know son, im still paying.']	[[]]	[['boy', 'father', 'daddy', 'father', 'son']]	[[['little', '-PRON-', 'how', 'much', 'not', 'still'], ['how', 'not', 'still']]]	[]
620	['hello to you']	[[]]	[[]]	[[[], []]]	[]
621	['of course.']	[[]]	[['course']]	[[[], []]]	[]
622	['who do you think will win the south carolina primary?']	[[]]	[['who', 'carolina', 'primary']]	[[['south'], []]]	[]
623	['im going to now. any thoughts?']	[[]]	[['thought']]	[[['now'], []]]	[]
624	['no. dont go.']	[[]]	[[]]	[[['not'], ['not']]]	[]
625	['do you want to go to my firends party tonight']	[[]]	[['firend', 'party', 'tonight']]	[[['-PRON-'], []]]	[]
626	['why not, sure? lots of bots going to be there?']	[[]]	[['lot', 'bot']]	[[['why', 'not', 'sure', 'there'], ['why', 'not', 'there']]]	['why not, sure? lots of bots going to be there?']
627	['thats interesting. what do you think about sports']	[[]]	[['what', 'sport']]	[[['interesting'], []]]	[]
628	['i like sports.']	[[]]	[['sport']]	[[[], []]]	[]
629	['why not? what do you think?']	[[]]	[['what']]	[[['why', 'not'], ['why']]]	[]
630	['i think sports is fun to talk about']	[[]]	[['sport']]	[[['fun'], []]]	[]
631	['let us do something fun together']	[[]]	[['something', 'fun']]	[[['together'], ['together']]]	[]
632	['sure. what do you have in mind?']	[[]]	[['what', 'mind']]	[[['sure'], []]]	[]
633	['manifestly not.']	[[]]	[[]]	[[['manifestly', 'not'], ['manifestly']]]	[]
634	['what do you mean by manifest?']	[[]]	[['what', 'manifest']]	[[[], []]]	[]
635	['im going to now. any thoughts?']	[[]]	[['thought']]	[[['now'], []]]	[]
636	['nothing really. dont go so quickly.']	[[]]	[['nothing']]	[[['really', 'not', 'so', 'quickly'], ['really', 'not', 'so', 'quickly']]]	[]
637	['the voices in my head may not be real, but they have some good ideas!']	[[]]	[['voice', 'head', 'but', 'idea']]	[[['-PRON-', 'not', 'real', 'good'], ['not']]]	['the voices in my head may not be real, but they have some good ideas!']
638	['is that so? what do they say to you?']	[[]]	[['what']]	[[['so'], ['so']]]	[]
639	['badly.']	[[badly, .]]	[[]]	[[['badly'], []]]	[]
640	['hello how are you doing today?']	[[]]	[['today']]	[[['how'], ['how']]]	[]
641	['do you want to see captain america: civil war together?']	[[]]	[['captain', 'america', 'war']]	[[['civil', 'together'], ['together']]]	[]
642	['yes! i would love to see it with you.']	[[]]	[[]]	[[[], []]]	[]
643	['uhh, i cant answer this. but anyway, id like to chat with you.']	[[]]	[['but']]	[[['uhh', 'not'], ['not']]]	[]
644	['what shall we talk about']	[[]]	[['what']]	[[[], []]]	[]
645	['lets talk more about that?']	[[]]	[['let']]	[[['more'], ['more']]]	[]
646	['about what?']	[[]]	[['what']]	[[[], ['about']]]	[]
647	['well, you know, im not sure. can you share some interesting stuff with me?']	[[]]	[['stuff']]	[[['not', 'sure', 'interesting'], ['not']]]	['well, you know, im not sure. can you share some interesting stuff with me?']
648	['i work for disneyland']	[[]]	[['disneyland']]	[[[], []]]	[]
649	['what is disneyland?']	[[]]	[['what', 'disneyland']]	[[[], []]]	[]
650	['its a large theme park in california']	[[]]	[['theme', 'park', 'california']]	[[['-PRON-', 'large'], []]]	[]
651	['well, you know, im not sure. thats interesting.']	[[]]	[[]]	[[['not', 'sure', 'interesting'], ['not']]]	['well, you know, im not sure. thats interesting.']
652	['ive worked there for two years']	[[]]	[['year']]	[[['there'], ['there']]]	[]
653	['uhh, i cant answer this. let me know something youre interested in.']	[[]]	[['something']]	[[['uhh', 'not', 'interested'], ['not']]]	[]
654	['im interested in all kinds of things honestly']	[[]]	[['kind', 'thing']]	[[['interested', 'honestly'], ['honestly']]]	[]
655	['uhh, i cant answer this. can we talk about something else?']	[[]]	[['something']]	[[['uhh', 'not', 'else'], ['not', 'else']]]	[]
656	['what do you want to talk abut?']	[[]]	[['what', 'abut']]	[[[], []]]	[]
657	['what is abut?']	[[]]	[['what', 'abut']]	[[[], []]]	[]
658	['about* sorry it was a typo']	[[]]	[['typo']]	[[['about'], ['about']]]	[]
659	['what is about*?']	[[]]	[['what']]	[[[], []]]	[]
660	['hello']	[[hello]]	[[]]	[[[], []]]	[]
661	['hello, i really like movies. how about we talk about movies']	[[]]	[['movie', 'movie']]	[[['really', 'how'], ['really', 'how']]]	[]
662	['what is your favorite movie?']	[[]]	[['what', 'movie']]	[[['-PRON-', 'favorite'], []]]	[]
663	['do you like super hero movies or disney movies?']	[[]]	[['hero', 'movie', 'or', 'disney', 'movie']]	[[['super'], []]]	[]
664	['super hero']	[[super, hero]]	[['hero']]	[[['super'], []]]	[]
665	['i really liked the first avenger movie. when iron man came back alive, i cried for it.']	[[]]	[['avenger', 'movie', 'iron', 'man']]	[[['really', 'first', 'when', 'back', 'alive'], ['really', 'when', 'back']]]	[]
666	['who is your favorite']	[[]]	[['who']]	[[['-PRON-', 'favorite'], []]]	[]
667	['do you want to see captain america: civil war together?']	[[]]	[['captain', 'america', 'war']]	[[['civil', 'together'], ['together']]]	[]
668	['yes']	[[yes]]	[[]]	[[[], []]]	[]
669	['okay what time']	[[]]	[['what', 'time']]	[[[], []]]	[]
670	['9:30']	[[9:30]]	[[]]	[[[], []]]	[]
671	['what is 9:30?']	[[]]	[['what']]	[[[], []]]	[]
672	['yes']	[[yes]]	[[]]	[[[], []]]	[]
673	['okay what time']	[[]]	[['what', 'time']]	[[[], []]]	[]
674	['9 pm']	[[9, pm]]	[['pm']]	[[[], []]]	[]
675	['who is your favorite super hero?']	[[]]	[['who', 'hero']]	[[['-PRON-', 'favorite', 'super'], []]]	[]
676	['iron man']	[[iron, man]]	[['iron', 'man']]	[[[], []]]	[]
677	['i love iron mans blue eyes.']	[[]]	[['iron', 'man', 'eye']]	[[['blue'], []]]	[]
678	['why']	[[why]]	[[]]	[[['why'], []]]	[]
679	['just try and control yourself.']	[[]]	[['and']]	[[['just'], ['just']]]	[]
680	['hello']	[[hello]]	[[]]	[[[], []]]	[]
681	['the average guy isnt earning stratospheric sums of money being a huge headline act in vegas.']	[[]]	[['guy', 'sum', 'money', 'headline', 'act', 'vegas']]	[[['average', 'not', 'stratospheric', 'huge'], ['not']]]	[]
682	['what']	[[what]]	[['what']]	[[[], []]]	[]
683	['well, i think people are going to find out soon enough sunday night on cbs. whats your idea?']	[[]]	[['people', 'sunday', 'night', 'cbs', 'what', 'idea']]	[[['soon', 'enough', '-PRON-'], ['soon']]]	[]
684	['interesting']	[[interesting]]	[[]]	[[['interesting'], []]]	[]
685	['i dont know. what do you think about music']	[[]]	[['what', 'music']]	[[['not'], ['not']]]	[]
686	['i like blues music']	[[]]	[['blue', 'music']]	[[[], []]]	[]
687	['we never really grow up, we only learn how to act in public.']	[[]]	[['public']]	[[['never', 'really', 'only', 'how'], ['never', 'really', 'only', 'how']]]	['we never really grow up, we only learn how to act in public.']
688	['some do and some do not']	[[]]	[['and']]	[[['not'], ['not']]]	['some do and some do not']
689	['i certainly try.']	[[]]	[[]]	[[['certainly'], ['certainly']]]	[]
690	['good for you']	[[]]	[[]]	[[['good'], []]]	[]
691	['uh-huh, i do.']	[[]]	[[]]	[[[], []]]	[]
692	['where to you go in public']	[[]]	[[]]	[[['where', 'public'], ['where']]]	[]
693	['i went to school in abcd any thoughts?']	[[]]	[['school', 'abcd', 'thought']]	[[[], []]]	[]
694	['where is abcd?']	[[]]	[[]]	[[['where'], ['where']]]	[]
695	['abcd by abcd any thoughts?']	[[]]	[['abcd', 'thought']]	[[[], []]]	[]
696	['that seems generic']	[[]]	[[]]	[[['generic'], []]]	[]
697	['yes. thats interesting.']	[[]]	[[]]	[[['interesting'], []]]	[]
698	['its generic not interesting']	[[]]	[[]]	[[['-PRON-', 'generic', 'not', 'interesting'], ['not']]]	['its generic not interesting']
699	['i never make the same mistake twice. i make it five and six times, just to be sure.']	[[]]	[['mistake', 'and', 'time']]	[[['never', 'same', 'twice', 'just', 'sure'], ['never', 'twice', 'just']]]	['i never make the same mistake twice. i make it five and six times, just to be sure.']
700	['hello']	[[hello]]	[[]]	[[[], []]]	[]
701	['i dont know. can you tell me something about pittsburgh']	[[]]	[['something', 'pittsburgh']]	[[['not'], ['not']]]	[]
702	['i dont know anything about pittsburgh.']	[[]]	[['anything', 'pittsburgh']]	[[['not'], ['not']]]	[]
703	['yes, i did read about that. any thoughts?']	[[]]	[['thought']]	[[[], []]]	[]
704	['read about what?']	[[]]	[['what']]	[[[], []]]	[]
705	['well, i think people are going to find out soon enough sunday night on cbs.']	[[]]	[['people', 'sunday', 'night', 'cbs']]	[[['soon', 'enough'], ['soon']]]	[]
706	['find out soon enough about what?']	[[]]	[['what']]	[[['soon', 'enough'], ['soon', 'enough']]]	[]
707	['you know, piers, i think too young. but anyway, id like to chat with you.']	[[]]	[['pier', 'but']]	[[['too', 'young'], ['too']]]	[]
708	['then actually chat with me. what is  your favorite color?']	[[]]	[['what', 'color']]	[[['then', 'actually', '-PRON-', 'favorite'], ['then', 'actually']]]	[]
709	['my favorite would have to be red any thoughts?']	[[]]	[['favorite', 'thought']]	[[['-PRON-', 'red'], []]]	[]
710	['red is ok. my favorite is purple.']	[[]]	[['favorite']]	[[['red', 'ok', '-PRON-', 'purple'], []]]	[]
711	['i dont have a favorite movie, but i really like abcd thats interesting.']	[[]]	[['movie', 'but']]	[[['not', 'favorite', 'really', 'interesting'], ['not', 'really']]]	[]
712	['i didnt ask you about your favorite movie...']	[[]]	[['movie']]	[[['not', '-PRON-', 'favorite'], ['not']]]	[]
713	['i really dont know what my favorite move is']	[[]]	[['what', 'move']]	[[['really', 'not', '-PRON-', 'favorite'], ['really', 'not']]]	[]
714	['what is your favorite video game?']	[[]]	[['what', 'video', 'game']]	[[['-PRON-', 'favorite'], []]]	[]
715	['my favorite game is abcd whats your idea?']	[[]]	[['game', 'what', 'idea']]	[[['-PRON-', 'favorite', '-PRON-'], []]]	[]
716	['do you know any others besides abcd?']	[[]]	[['other', 'abcd']]	[[[], []]]	[]
717	['yes.']	[[yes, .]]	[[]]	[[[], []]]	[]
718	['what is your second favorite video game?']	[[]]	[['what', 'video', 'game']]	[[['-PRON-', 'second', 'favorite'], []]]	[]
719	['my favorite game is abcd']	[[]]	[['game']]	[[['-PRON-', 'favorite', 'abcd'], []]]	[]
720	['good afternoon']	[[good, afternoon]]	[['afternoon']]	[[['good'], []]]	[]
721	['well, you know, im not sure. what do you think about movies']	[[]]	[['what', 'movie']]	[[['not', 'sure'], ['not']]]	['well, you know, im not sure. what do you think about movies']
722	['that didnt make any sense']	[[]]	[['sense']]	[[['not'], ['not']]]	[]
723	['its exactly what happened.']	[[]]	[['what']]	[[['-PRON-', 'exactly'], ['exactly']]]	[]
724	['i dont think i like you.']	[[]]	[[]]	[[['not'], ['not']]]	[]
725	['i love larry king. any thoughts?']	[[]]	[['larry', 'king', 'thought']]	[[[], []]]	[]
